일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2016/11/10,142315,8895,6.67,133420,146268,124031,7179018,1003342193000,9527760000000,66165000
2016/11/11,159610,17295,12.15,147750,184317,140338,8140539,1336712566000,10685647500000,66165000
2016/11/14,173446,13836,8.67,163069,175423,163069,2977177,514321156500,11611957500000,66165000
2016/11/15,164057,-9389,-5.41,176905,179376,160598,2592949,446801727500,10983390000000,66165000
2016/11/16,168010,3953,2.41,166528,170975,161586,1660976,280583787000,11248050000000,66165000
2016/11/17,165540,-2470,-1.47,174434,175423,165540,912260,157613649500,11082637500000,66165000
2016/11/18,166034,494,0.30,165046,166034,155657,1312450,213409501000,11115720000000,66165000
2016/11/21,167022,988,0.60,165540,169987,162081,642124,108333947000,11181885000000,66165000
2016/11/22,168999,1977,1.18,168010,171964,167022,568241,97392144000,11314215000000,66165000
2016/11/23,164057,-4942,-2.92,170481,170481,163069,459085,76739545500,10983390000000,66165000
2016/11/24,153680,-10377,-6.33,163069,163563,153680,837894,133831419500,10288657500000,66165000
2016/11/25,160104,6424,4.18,152198,161586,151209,702370,111847832000,10718730000000,66165000
2016/11/28,159610,-494,-0.31,159116,163563,157139,411331,66759070000,10685647500000,66165000
2016/11/29,155163,-4447,-2.79,155657,157139,149233,893920,138687567000,10387905000000,66165000
2016/11/30,152198,-2965,-1.91,154174,156645,148739,2444923,377122477000,10189410000000,66165000
2016/12/01,142809,-9389,-6.17,151704,152198,142315,852285,125615900750,9560842500000,66165000
2016/12/02,140338,-2471,-1.73,142809,144291,137373,702548,99657197500,9395430000000,66165000
2016/12/05,140338,0,0.00,141821,144785,140338,406959,58700661500,9395430000000,66165000
2016/12/06,144291,3953,2.82,140832,146268,140832,409654,59834073000,9660090000000,66165000
2016/12/07,148739,4448,3.08,144785,150221,144785,345673,51892502500,9957832500000,66165000
2016/12/08,148739,0,0.00,150715,152692,145280,359764,54019720500,9957832500000,66165000
2016/12/09,143303,-5436,-3.65,148739,148739,142809,288245,42275622500,9593925000000,66165000
2016/12/12,141326,-1977,-1.38,143303,146268,140832,314792,45376836500,9461595000000,66165000
2016/12/13,143797,2471,1.75,141821,143797,139350,240688,34573534800,9627007500000,66165000
2016/12/14,141821,-1976,-1.37,145280,145280,140832,185937,26774677500,9494677500000,66165000
2016/12/15,140832,-989,-0.70,140832,142315,139350,202359,28863948500,9428512500000,66165000
2016/12/16,142809,1977,1.40,141326,142809,139844,232511,33274717000,9560842500000,66165000
2016/12/19,148244,5435,3.81,142315,149233,141326,354223,52427781000,9924750000000,66165000
2016/12/20,149727,1483,1.00,149727,151704,148244,266217,40544650500,10023997500000,66165000
2016/12/21,146268,-3459,-2.31,150715,151209,146268,147143,22014090000,9792420000000,66165000
2016/12/22,142315,-3953,-2.70,146268,147256,142315,155240,22583070500,9527760000000,66165000
2016/12/23,142315,0,0.00,142315,144785,142315,86513,12510919000,9527760000000,66165000
2016/12/26,142315,0,0.00,143303,143797,142315,62989,9098987500,9527760000000,66165000
2016/12/27,143797,1482,1.04,142315,145280,142315,107780,15727449500,9627007500000,66165000
2016/12/28,150221,6424,4.47,145774,153186,145280,316778,48046411500,10057080000000,66165000
2016/12/29,149233,-988,-0.66,149233,150715,147750,125878,19069949500,9990915000000,66165000
2017/01/02,154668,5435,3.64,149727,156151,149233,242245,37726204500,10354822500000,66165000
2017/01/03,156151,1483,0.96,154668,156151,152692,163655,25670749000,10454070000000,66165000
2017/01/04,152692,-3459,-2.22,157633,159116,152692,180143,28395462500,10222492500000,66165000
2017/01/05,155657,2965,1.94,154174,156151,154174,96008,15106490500,10420987500000,66165000
2017/01/06,155657,0,0.00,156151,156645,153680,88105,13844455000,10420987500000,66165000
2017/01/09,152692,-2965,-1.90,155657,156151,151209,124880,19265478500,10222492500000,66165000
2017/01/10,149233,-3459,-2.27,152198,152198,148739,156701,23750239500,9990915000000,66165000
2017/01/11,157139,7906,5.30,149727,159116,149727,353023,55605883284,10520235000000,66165000
2017/01/12,155163,-1976,-1.26,155657,156645,152692,151742,23764490000,10387905000000,66165000
2017/01/13,151209,-3954,-2.55,153186,156151,150715,185131,28627705500,10123245000000,66165000
2017/01/16,149727,-1482,-0.98,152198,152692,149233,125534,19070130500,10023997500000,66165000
2017/01/17,150221,494,0.33,149233,152198,148244,110949,16849807000,10057080000000,66165000
2017/01/18,151209,988,0.66,151209,151704,150221,73671,11245139000,10123245000000,66165000
2017/01/19,150715,-494,-0.33,153680,154668,150221,96398,14872472500,10090162500000,66165000
2017/01/20,153186,2471,1.64,150715,153680,150221,79754,12311531000,10255575000000,66165000
2017/01/23,153680,494,0.32,154174,154668,152198,89506,13909562000,10288657500000,66165000
2017/01/24,153186,-494,-0.32,153680,154174,150715,112281,17244026500,10255575000000,66165000
2017/01/25,153186,0,0.00,154174,154668,150715,140686,21787740000,10255575000000,66165000
2017/01/26,159116,5930,3.87,154668,162081,153680,407193,65503544500,10652565000000,66165000
2017/01/31,159116,0,0.00,160104,162081,158622,228987,37167125500,10652565000000,66165000
2017/02/01,161092,1976,1.24,160104,161092,157633,138216,22335835500,10784895000000,66165000
2017/02/02,169493,8401,5.21,161586,170975,160598,597838,101637422500,11347297500000,66165000
2017/02/03,170975,1482,0.87,171469,174434,169493,399421,69323552500,11446545000000,66165000
2017/02/06,166528,-4447,-2.60,169987,170481,165046,251528,42530890500,11148802500000,66165000
2017/02/07,169493,2965,1.78,166528,170481,165046,212751,36293898738,11347297500000,66165000
2017/02/08,161092,-8401,-4.96,169493,169987,159610,374070,62000214476,10784895000000,66165000
2017/02/09,159116,-1976,-1.23,161092,164057,158622,219373,35658369500,10652565000000,66165000
2017/02/10,156151,-2965,-1.86,158127,159116,154174,704753,111108452300,10454070000000,66165000
2017/02/13,156151,0,0.00,154174,157633,153680,177206,27968918500,10454070000000,66165000
2017/02/14,154668,-1483,-0.95,156151,157633,154668,150832,23747985500,10354822500000,66165000
2017/02/15,158622,3954,2.56,154174,159610,154174,130426,20770486500,10619482500000,66165000
2017/02/16,157139,-1483,-0.93,159116,160598,156645,132573,21234750500,10520235000000,66165000
2017/02/17,158622,1483,0.94,153680,158622,153186,192999,30392384500,10619482500000,66165000
2017/02/20,159116,494,0.31,157633,159610,157139,76203,12240403500,10652565000000,66165000
2017/02/21,163563,4447,2.80,159116,164057,158622,163959,26971576500,10950307500000,66165000
2017/02/22,163069,-494,-0.30,164551,165046,162081,106637,17644846000,10917225000000,66165000
2017/02/23,166034,2965,1.82,163069,166034,163069,144561,24194032000,11115720000000,66165000
2017/02/24,163563,-2471,-1.49,165540,166034,163069,84069,13966862500,10950307500000,66165000
2017/02/27,164551,988,0.60,165046,165540,162081,89333,14832456500,11016472500000,66165000
2017/02/28,162575,-1976,-1.20,165046,166034,160598,151499,24919966500,10884142500000,66165000
2017/03/02,159610,-2965,-1.82,163069,164057,159116,151100,24582625426,10685647500000,66165000
2017/03/03,160104,494,0.31,159610,161092,158622,73606,11916121000,10718730000000,66165000
2017/03/06,162575,2471,1.54,160598,163563,160104,93995,15423600000,10884142500000,66165000
2017/03/07,166034,3459,2.13,162575,166034,161586,137830,23019225500,11115720000000,66165000
2017/03/08,168010,1976,1.19,167022,169987,166034,271238,46188405500,11248050000000,66165000
2017/03/09,166034,-1976,-1.18,168010,168999,166034,109589,18557613500,11115720000000,66165000
2017/03/10,168999,2965,1.79,166034,168999,165046,149330,25304137500,11314215000000,66165000
2017/03/13,170975,1976,1.17,168010,170975,167516,137838,23707884000,11446545000000,66165000
2017/03/14,168999,-1976,-1.16,170481,172952,168010,133248,22923188000,11314215000000,66165000
2017/03/15,171469,2470,1.46,168999,171469,166528,133554,22928145500,11479627500000,66165000
2017/03/16,174434,2965,1.73,171964,174434,171964,189001,33179825000,11678122500000,66165000
2017/03/17,178388,3954,2.27,173940,178882,173446,302822,54234714000,11942782500000,66165000
2017/03/20,185306,6918,3.88,177893,185800,174928,362620,66783750500,12405937500000,66165000
2017/03/21,190741,5435,2.93,185306,197165,184317,495295,96088419500,12769845000000,66165000
2017/03/22,185800,-4941,-2.59,186788,192718,183823,341350,64885258500,12439020000000,66165000
2017/03/23,184811,-989,-0.53,187776,190741,181847,282973,53136730168,12372855000000,66165000
2017/03/24,185306,495,0.27,184811,189753,183329,189997,35750041000,12405937500000,66165000
2017/03/27,179870,-5436,-2.93,184317,185306,178882,176930,32538686500,12042030000000,66165000
2017/03/28,182835,2965,1.65,181847,184317,180364,105091,19365225000,12240525000000,66165000
2017/03/29,181352,-1483,-0.81,184811,186294,180858,119613,22232720500,12141277500000,66165000
2017/03/30,174928,-6424,-3.54,174928,177893,170975,595964,104731497000,11711205000000,66165000
2017/03/31,170975,-3953,-2.26,172458,173446,168999,387922,67275618000,11446545000000,66165000
2017/04/03,173940,2965,1.73,169493,175423,169493,215082,37780059500,11645040000000,66165000
