일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,19407,388,2.04,19252,19718,18476,193200,4760742650,257275000000,10291000
2010/01/05,19097,-310,-1.60,19524,19873,18942,207598,5181706750,253158600000,10291000
2010/01/06,19640,543,2.85,19174,20067,19174,264680,6718505500,260362300000,10291000
2010/01/07,18903,-737,-3.75,19795,20106,18903,284964,7188761950,250585850000,10291000
2010/01/08,19368,465,2.46,18903,19368,18670,116790,2869013850,256760450000,10291000
2010/01/11,18942,-426,-2.20,19795,19795,18825,159150,3944325750,251100400000,10291000
2010/01/12,18437,-505,-2.66,18980,19368,18359,145308,3496357150,244411250000,10291000
2010/01/13,18126,-311,-1.68,18243,18786,18010,126756,3005290100,240294850000,10291000
2010/01/14,18786,660,3.64,18243,18903,18165,89712,2142111750,249042200000,10291000
2010/01/15,18786,0,0.00,19019,19213,18631,103624,2523705950,249042200000,10291000
2010/01/18,19485,699,3.72,18709,19679,18592,213048,5269599700,258304100000,10291000
2010/01/19,18980,-505,-2.59,19640,19718,18980,148866,3693001800,251614950000,10291000
2010/01/20,18631,-349,-1.84,19368,19834,18592,262412,6517578150,246984000000,10291000
2010/01/21,18282,-349,-1.88,18320,18515,17855,106452,2503380450,242353050000,10291000
2010/01/22,17855,-427,-2.34,17932,18126,17505,152042,3481196100,236693000000,10291000
2010/01/25,17117,-738,-4.13,17467,17816,17078,145000,3253016250,226916550000,10291000
2010/01/26,16923,-194,-1.13,17544,17777,16768,100253,2214828450,224343800000,10291000
2010/01/27,16302,-621,-3.67,17078,17078,16224,119216,2540292750,216111000000,10291000
2010/01/28,16263,-39,-0.24,16341,16574,15565,104463,2166453250,215596450000,10291000
2010/01/29,15138,-1125,-6.92,15836,16030,15138,115832,2316746150,200674500000,10291000
2010/02/01,15371,233,1.54,15021,15603,15021,58080,1146993950,203761800000,10291000
2010/02/02,15759,388,2.53,15371,16496,15371,86536,1778949800,208907300000,10291000
2010/02/03,16186,427,2.71,16302,16535,15953,81054,1696160650,214567350000,10291000
2010/02/04,16224,38,0.24,16302,16535,16030,36534,762855050,215081900000,10291000
2010/02/05,15254,-970,-5.98,14905,15565,14905,69070,1361353800,202218150000,10291000
2010/02/08,14555,-699,-4.58,15021,15215,14478,110657,2106893900,192956250000,10291000
2010/02/09,14206,-349,-2.40,14284,14439,13469,189786,3380653350,188325300000,10291000
2010/02/10,14594,388,2.73,14439,14672,14284,63635,1194480500,193470800000,10291000
2010/02/11,15215,621,4.26,14866,16186,14633,134486,2681889800,201703600000,10291000
2010/02/12,15254,39,0.26,15526,15681,14827,53417,1045597050,202218150000,10291000
2010/02/16,15642,388,2.54,15371,15759,15332,39665,795458450,207363650000,10291000
2010/02/17,15487,-155,-0.99,15681,15798,15332,72005,1445246700,205305450000,10291000
2010/02/18,15603,116,0.75,15759,16108,15565,76877,1568211650,206849100000,10291000
2010/02/19,15138,-465,-2.99,15526,15603,14866,78017,1526139150,200674500000,10291000
2010/02/22,15448,310,2.05,15293,15681,15254,44037,873346400,204790900000,10291000
2010/02/23,15138,-310,-2.01,15603,15603,15060,50366,988852850,200674500000,10291000
2010/02/24,15099,-39,-0.26,15060,15332,14827,25680,500153800,200159950000,10291000
2010/02/25,14827,-272,-1.80,15138,15409,14788,50041,967133400,196558100000,10291000
2010/02/26,14672,-155,-1.05,14905,15021,14051,84270,1569990650,194499900000,10291000
2010/03/02,14672,0,0.00,14827,15021,14672,32952,627207900,194499900000,10291000
2010/03/03,15060,388,2.65,14750,15060,14555,31606,606977050,199645400000,10291000
2010/03/04,14827,-233,-1.55,15060,15254,14750,43362,830624200,196558100000,10291000
2010/03/05,15254,427,2.88,14750,15409,14672,81424,1584483400,202218150000,10291000
2010/03/08,16884,1630,10.69,15526,17272,15371,375764,7980894750,223829250000,10291000
2010/03/09,16613,-271,-1.61,16884,16962,16380,111148,2384592900,220227400000,10291000
2010/03/10,16651,38,0.23,16846,16846,16419,97892,2095885350,220741950000,10291000
2010/03/11,16457,-194,-1.17,16690,17544,16457,230246,5054495350,218169200000,10291000
2010/03/12,16574,117,0.71,16846,16846,16380,65057,1390153700,219712850000,10291000
2010/03/15,16302,-272,-1.64,16574,16729,16069,68680,1452626450,216111000000,10291000
2010/03/16,16962,660,4.05,16457,16962,16069,102537,2197155500,224858350000,10291000
2010/03/17,17311,349,2.06,17156,17971,16884,228623,5170472400,229489300000,10291000
2010/03/18,17234,-77,-0.45,17311,17661,17040,89655,2008077000,228460200000,10291000
2010/03/19,17311,77,0.45,17234,17661,17234,81955,1838944400,229489300000,10291000
2010/03/22,17467,156,0.90,17467,17544,16807,99470,2207477050,231547500000,10291000
2010/03/23,17544,77,0.44,17699,17699,17234,124046,2795629650,232576600000,10291000
2010/03/24,17738,194,1.11,17738,18243,17699,185347,4283098400,235149350000,10291000
2010/03/25,18088,350,1.97,17622,18243,17428,118261,2720430450,239780300000,10291000
2010/03/26,18631,543,3.00,18088,18747,17971,170845,4057894050,246984000000,10291000
2010/03/29,18049,-582,-3.13,18165,18631,18049,126268,2970937200,239265750000,10291000
2010/03/30,18398,349,1.94,18243,18670,18126,99855,2363078350,243896700000,10291000
2010/03/31,18126,-272,-1.48,18398,18515,17234,205114,4694372050,240294850000,10291000
2010/04/01,18010,-116,-0.64,17932,18204,17428,94039,2152566800,238751200000,10291000
2010/04/02,17622,-388,-2.16,18165,18165,17583,66143,1508905350,233605700000,10291000
2010/04/05,16341,-1281,-7.27,17622,17622,16030,204483,4385209200,216625550000,10291000
2010/04/06,16069,-272,-1.66,16069,16263,15798,120202,2470139000,213023700000,10291000
2010/04/07,16108,39,0.24,15953,16535,15953,69755,1457977800,213538250000,10291000
2010/04/08,16651,543,3.37,16030,16651,15953,50123,1054274350,220741950000,10291000
2010/04/09,16496,-155,-0.93,16535,16651,16224,39291,831678950,218683750000,10291000
2010/04/12,15953,-543,-3.29,16496,16496,15681,81931,1690871100,211480050000,10291000
2010/04/13,15526,-427,-2.68,15371,15798,15371,68238,1367240500,205820000000,10291000
2010/04/14,15565,39,0.25,15565,15953,15526,62465,1264049950,206334550000,10291000
2010/04/15,15526,-39,-0.25,15798,15798,15448,44963,901784950,205820000000,10291000
2010/04/16,15603,77,0.50,15487,15798,15487,41596,836450700,206849100000,10291000
2010/04/19,15448,-155,-1.00,15487,15526,15060,45754,903551200,204790900000,10291000
2010/04/20,15875,427,2.76,15526,16069,15409,77832,1580338100,210450950000,10291000
2010/04/21,15836,-39,-0.24,15953,16108,15720,81508,1674129600,209936400000,10291000
2010/04/22,15603,-233,-1.47,15875,16069,15448,53378,1079821200,206849100000,10291000
2010/04/23,15875,272,1.74,15759,15875,15371,54550,1097040350,210450950000,10291000
2010/04/26,15681,-194,-1.22,15875,15914,15603,40768,825127350,207878200000,10291000
2010/04/27,16069,388,2.48,15603,16419,15603,82225,1708118000,213023700000,10291000
2010/04/28,16069,0,0.00,15759,16108,15371,78021,1584820900,213023700000,10291000
2010/04/29,17001,932,5.80,16380,17001,16302,181157,3886402550,225372900000,10291000
2010/04/30,16574,-427,-2.51,17078,17234,16457,114037,2459410700,219712850000,10291000
2010/05/03,16108,-466,-2.81,16690,16807,16069,82440,1740877200,213911750000,10309000
2010/05/04,15642,-466,-2.89,16186,16457,15487,82983,1682909650,207726350000,10309000
2010/05/06,15254,-388,-2.48,15060,15254,13585,121417,2321233900,202571850000,10309000
2010/05/07,14827,-427,-2.80,14478,15060,14478,56130,1067248950,196901900000,10309000
2010/05/10,15176,349,2.36,14750,15409,14750,36136,704035050,201540950000,10309000
2010/05/11,15642,466,3.07,15526,15836,15293,75768,1516911450,207726350000,10309000
2010/05/12,16069,427,2.73,15720,16108,15720,76763,1575115350,213396300000,10309000
2010/05/13,16962,893,5.56,16380,17195,16380,135198,2938437450,225251650000,10309000
2010/05/14,17311,349,2.06,16846,17428,16380,127161,2790350000,229890700000,10309000
2010/05/17,16690,-621,-3.59,17156,17156,16341,107183,2328055300,221643500000,10309000
2010/05/18,16613,-77,-0.47,16923,16923,16186,78052,1659227900,220612600000,10309000
2010/05/19,17234,621,3.74,16380,17350,16069,103584,2229591650,228859800000,10309000
2010/05/20,17855,621,3.60,17195,18398,17156,299118,6877787700,237107000000,10309000
2010/05/24,18165,310,1.74,17622,18359,17350,226183,5257674800,241230600000,10309000
2010/05/25,17699,-466,-2.56,17816,18165,15875,267688,5980913950,235045200000,10309000
2010/05/26,18126,427,2.41,18243,18553,17777,172539,4023655400,240715150000,10309000
