일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,13517,145,1.09,13550,13550,13307,7851,65477150,198120617000,23727020
2010/01/05,13242,-275,-2.04,13582,13582,13145,5741,47182280,194087023600,23727020
2010/01/06,13048,-194,-1.47,13129,13210,12999,6391,51503460,191239781200,23727020
2010/01/07,13129,81,0.62,13048,13145,12967,2741,22136510,192426132200,23727020
2010/01/08,12967,-162,-1.23,13113,13129,12951,9013,72349230,190053430200,23727020
2010/01/11,12967,0,0.00,13048,13048,12951,4840,38794700,190053430200,23727020
2010/01/12,12870,-97,-0.75,12805,12999,12805,6991,55743770,188629809000,23727020
2010/01/13,12740,-130,-1.01,13145,13145,12740,9720,76872800,186731647400,23727020
2010/01/14,12498,-242,-1.91,12757,12838,12498,23432,183419030,183172594400,23727020
2010/01/15,12789,291,2.33,12562,12999,12546,5295,41678300,187443458000,23727020
2010/01/18,12546,-243,-1.90,12789,12789,12546,7847,61170850,183884405000,23727020
2010/01/19,12417,-129,-1.03,12562,12611,12417,21820,168262500,181986243400,23727020
2010/01/20,12255,-162,-1.30,12481,12481,12255,32340,246156200,179613541400,23727020
2010/01/21,12514,259,2.11,12368,12611,12287,13220,101249200,183409864600,23727020
2010/01/22,12255,-259,-2.07,12465,12967,12174,20740,157773800,179613541400,23727020
2010/01/25,12239,-16,-0.13,12174,12433,12141,8889,67285940,179376271200,23727020
2010/01/26,12368,129,1.06,12271,12368,11980,16840,126827700,181274432800,23727020
2010/01/27,12060,-308,-2.49,12368,12368,12060,15142,113342600,176766299000,23727020
2010/01/28,12141,81,0.67,12060,12174,11996,8370,62547200,177952650000,23727020
2010/01/29,11818,-323,-2.67,12125,12125,11769,16411,120046400,173207246000,23727020
2010/02/01,12141,323,2.74,11704,12158,11672,40737,300436600,177952650000,23727020
2010/02/02,12028,-113,-0.93,12028,12158,11866,27810,206789600,176291758600,23727020
2010/02/03,12141,113,0.94,11980,12206,11931,13440,100558600,177952650000,23727020
2010/02/04,12077,-64,-0.53,12271,12271,11996,5700,42722400,177003569200,23727020
2010/02/05,12012,-65,-0.54,12060,12060,11931,9866,73108740,176054488400,23727020
2010/02/08,12028,16,0.13,12077,12077,11915,2850,21124300,176291758600,23727020
2010/02/09,12336,308,2.56,12271,12595,11980,13800,104170500,180799892400,23727020
2010/02/10,12336,0,0.00,12174,12465,11915,25455,192257500,180799892400,23727020
2010/02/11,12611,275,2.23,12303,12611,12303,7706,59071120,184833485800,23727020
2010/02/12,12611,0,0.00,12352,12643,12141,21360,163133000,184833485800,23727020
2010/02/16,12611,0,0.00,12481,12773,12481,1890,14868600,184833485800,23727020
2010/02/17,12708,97,0.77,12465,12724,12449,13250,103389200,186257107000,23727020
2010/02/18,12708,0,0.00,12724,12724,12562,4531,35482050,186257107000,23727020
2010/02/19,12724,16,0.13,12724,12724,12465,12491,97763960,186494377200,23727020
2010/02/22,12724,0,0.00,12724,12740,12433,8681,68226560,186494377200,23727020
2010/02/23,12659,-65,-0.51,12546,12724,12546,3240,25313500,185545296400,23727020
2010/02/24,12336,-323,-2.56,12676,12708,12336,9297,71598440,180799892400,23727020
2010/02/25,12465,129,1.05,12336,12562,12044,30970,233944200,182698054000,23727020
2010/02/26,12578,113,0.91,12546,12595,12303,6510,50308700,184358945400,23727020
2010/03/02,12789,211,1.67,12352,12821,12303,17290,134365000,187443458000,23727020
2010/03/03,12514,-275,-2.15,12627,12708,12514,10386,80915480,183409864600,23727020
2010/03/04,12546,32,0.26,12676,12676,12368,12670,97879900,183884405000,23727020
2010/03/05,12562,16,0.13,12546,12676,12546,9670,75080100,184121675200,23727020
2010/03/08,12724,162,1.29,12562,12740,12562,4590,35866900,186494377200,23727020
