일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,2220,-68,-2.97,2288,2291,2220,22017,68952450,43362700800,13987968
2010/01/05,2141,-79,-3.55,2187,2280,1926,35540,106630200,41824024320,13987968
2010/01/06,2112,-29,-1.34,2137,2187,2080,12180,36255650,41264505600,13987968
2010/01/07,2105,-7,-0.34,2080,2144,2080,11990,35578500,41124625920,13987968
2010/01/08,2144,39,1.87,2116,2234,2105,3986,11789570,41893964160,13987968
2010/01/11,2184,40,1.84,2148,2184,2033,19320,56951550,42663302400,13987968
2010/01/12,2169,-15,-0.66,2148,2202,2109,14606,44258230,42383543040,13987968
2010/01/13,2141,-28,-1.32,2119,2198,2116,12960,38863550,41824024320,13987968
2010/01/14,2144,3,0.17,2119,2148,2119,3940,11711300,41893964160,13987968
2010/01/15,2166,22,1.00,2119,2177,2112,20350,60754050,42313603200,13987968
2010/01/18,2137,-29,-1.32,2216,2216,2127,14250,43143150,41754084480,13987968
2010/01/19,2184,47,2.18,2123,2184,2119,15210,45446050,42663302400,13987968
2010/01/20,2227,43,1.97,2141,2255,2119,22580,68604850,43502580480,13987968
2010/01/21,2169,-58,-2.57,2080,2220,2080,22566,68593450,42383543040,13987968
2010/01/22,2227,58,2.64,2220,2227,2134,17250,52726400,43502580480,13987968
2010/01/25,2220,-7,-0.32,2241,2245,2180,19720,61312600,43362700800,13987968
2010/01/26,2152,-68,-3.06,2162,2277,2152,11823,36353365,42033843840,13987968
2010/01/27,2323,171,7.99,2220,2327,2109,39160,121568500,45390956160,13987968
2010/01/28,2320,-3,-0.15,2327,2327,2220,31600,101221100,45321016320,13987968
2010/01/29,2284,-36,-1.54,2255,2302,2155,21410,67363700,44621617920,13987968
2010/02/01,2245,-39,-1.72,2220,2245,2184,3110,9602000,43852279680,13987968
2010/02/02,2252,7,0.32,2352,2352,2191,13150,42105900,43992159360,13987968
2010/02/03,2248,-4,-0.16,2202,2248,2184,14940,45965950,43922219520,13987968
2010/02/04,2266,18,0.80,2205,2291,2205,5280,16439200,44271918720,13987968
2010/02/05,2216,-50,-2.21,2177,2263,2177,12070,37288450,43292760960,13987968
2010/02/08,2191,-25,-1.13,2195,2205,2191,15010,46078750,42803182080,13987968
2010/02/09,2205,14,0.65,2159,2266,2155,9540,28878600,43082941440,13987968
2010/02/10,2184,-21,-0.97,2169,2212,2169,3710,11333300,42663302400,13987968
2010/02/11,2223,39,1.80,2184,2237,2184,15730,48679850,43432640640,13987968
2010/02/12,2259,36,1.61,2195,2263,2177,10880,33872700,44132039040,13987968
2010/02/16,2434,175,7.77,2377,2434,2263,40833,134384250,47559091200,13987968
2010/02/17,2431,-3,-0.15,2470,2495,2391,30390,103529050,47489151360,13987968
2010/02/18,2474,43,1.77,2477,2502,2406,17560,59903250,48328429440,13987968
2010/02/19,2538,64,2.60,2434,2613,2434,34870,122125900,49587346560,13987968
2010/02/22,2481,-57,-2.26,2560,2560,2463,8299,29077335,48468309120,13987968
2010/02/23,2474,-7,-0.29,2542,2542,2413,5600,19183100,48328429440,13987968
2010/02/24,2442,-32,-1.30,2399,2506,2391,5070,17059600,47698970880,13987968
2010/02/25,2506,64,2.64,2456,2510,2399,13240,45567700,48957888000,13987968
2010/02/26,2549,43,1.71,2506,2553,2434,12040,42064800,49797166080,13987968
2010/03/02,2685,136,5.34,2549,2792,2549,42920,162204000,52454880000,13987968
2010/03/03,2631,-54,-2.00,2681,2681,2499,14064,49964050,51405782400,13987968
2010/03/04,2527,-104,-3.95,2513,2631,2438,22620,79103400,49377527040,13987968
2010/03/05,2574,47,1.84,2527,2578,2492,3932,14087040,50286744960,13987968
2010/03/08,2524,-50,-1.95,2721,2721,2499,14530,51454000,49307587200,13987968
2010/03/09,2502,-22,-0.85,2495,2542,2452,17190,59646000,48887948160,13987968
2010/03/10,2567,65,2.58,2613,2613,2492,17936,63393960,50146865280,13987968
2010/03/11,2560,-7,-0.28,2506,2628,2481,15280,53862650,50006985600,13987968
2010/03/12,2510,-50,-1.96,2517,2574,2477,19570,68483500,49027827840,13987968
2010/03/15,2502,-8,-0.29,2485,2542,2481,7790,27188500,48887948160,13987968
2010/03/16,2434,-68,-2.72,2470,2499,2399,14279,48674900,47559091200,13987968
2010/03/17,2463,29,1.18,2445,2463,2420,17300,58781400,48118609920,13987968
2010/03/18,2506,43,1.74,2442,2506,2442,47606,165054800,48957888000,13987968
2010/03/19,2721,215,8.57,2527,2721,2456,54677,199960750,53154278400,13987968
2010/03/22,2893,172,6.32,2653,2900,2628,41390,161011650,56511390720,13987968
2010/03/23,2889,-4,-0.12,2893,2928,2843,19248,77366430,56441450880,13987968
2010/03/24,3186,297,10.29,2828,3294,2828,126436,553907850,62246457600,13987968
2010/03/25,3508,322,10.11,3215,3659,3211,234188,1152233000,68541043200,13987968
2010/03/26,3222,-286,-8.16,3544,3544,3175,71573,328155300,62945856000,13987968
2010/03/29,3014,-208,-6.44,3186,3186,2975,42036,177777610,58889345280,13987968
2010/03/30,3154,140,4.63,3014,3222,3014,40500,176555950,61616999040,13987968
2010/03/31,3150,-4,-0.11,3122,3186,3050,21083,91542480,61547059200,13987968
2010/04/01,3090,-60,-1.93,3150,3222,3082,8050,34982150,60358081920,13987968
2010/04/02,3229,139,4.52,3054,3261,3054,22610,100552550,63085735680,13987968
2010/04/05,3222,-7,-0.22,3365,3365,3150,15031,67521650,62945856000,13987968
2010/04/06,3190,-32,-1.00,3222,3354,3143,9910,43930650,62316397440,13987968
2010/04/07,3150,-40,-1.23,3125,3208,3125,9440,41636900,61547059200,13987968
2010/04/08,3175,25,0.80,3222,3222,3140,5007,22115855,62036638080,13987968
2010/04/09,3158,-17,-0.56,3175,3175,3072,8050,34982400,61686938880,13987968
2010/04/12,3143,-15,-0.45,3100,3186,3072,7032,30361080,61407179520,13987968
