일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,54500,-2200,-3.88,54900,55300,53000,94273,5134139200,1243272748000,22812344
2010/01/05,54400,-100,-0.18,53700,56200,53500,69631,3794594500,1240991513600,22812344
2010/01/06,56400,2000,3.68,54500,57100,54500,66323,3731400900,1286616201600,22812344
2010/01/07,56600,200,0.35,55900,57800,55700,58849,3350544400,1291178670400,22812344
2010/01/08,57600,1000,1.77,56400,58000,56400,43091,2480801900,1313991014400,22812344
2010/01/11,59400,1800,3.13,57600,59900,57500,52354,3070353600,1355053233600,22812344
2010/01/12,58400,-1000,-1.68,59900,60000,58100,52992,3133490600,1332240889600,22812344
2010/01/13,56700,-1700,-2.91,58200,58600,56500,38583,2211346800,1293459904800,22812344
2010/01/14,57900,1200,2.12,56500,58400,56500,27056,1563724300,1320834717600,22812344
2010/01/15,57800,-100,-0.17,58400,58700,57400,20946,1217849600,1318553483200,22812344
2010/01/18,58800,1000,1.73,57800,59000,57200,34274,1985974500,1341365827200,22812344
2010/01/19,59000,200,0.34,58800,59400,58200,22077,1294987200,1345928296000,22812344
2010/01/20,59000,0,0.00,59000,59300,57900,25612,1498469300,1345928296000,22812344
2010/01/21,59500,500,0.85,59000,60500,58300,41571,2467490800,1357334468000,22812344
2010/01/22,59000,-500,-0.84,59200,60500,58400,41735,2471302700,1345928296000,22812344
2010/01/25,58500,-500,-0.85,59400,59400,58300,21486,1259427600,1334522124000,22812344
2010/01/26,56600,-1900,-3.25,58100,58600,56000,28824,1653920000,1291178670400,22812344
2010/01/27,55300,-1300,-2.30,56900,57000,53900,32148,1772850900,1261522623200,22812344
2010/01/28,55300,0,0.00,54800,56200,53500,34115,1868069000,1261522623200,22812344
2010/01/29,53800,-1500,-2.71,55000,55200,53700,15061,815310400,1227304107200,22812344
2010/02/01,53300,-500,-0.93,53800,54400,52100,14788,785661900,1215897935200,22812344
2010/02/02,54000,700,1.31,53200,54800,52700,19490,1050016800,1231866576000,22812344
2010/02/03,55300,1300,2.41,53700,55300,53700,14532,796195100,1261522623200,22812344
2010/02/04,55000,-300,-0.54,55700,55700,54500,11030,605810700,1254678920000,22812344
2010/02/05,53500,-1500,-2.73,53100,54200,53100,15687,841471800,1220460404000,22812344
2010/02/08,51700,-1800,-3.36,53300,53300,51500,22767,1188905700,1179398184800,22812344
2010/02/09,55000,3300,6.38,51700,58100,51700,54922,3065075900,1254678920000,22812344
2010/02/10,53600,-1400,-2.55,55500,55800,52600,22107,1187645200,1222741638400,22812344
2010/02/11,53400,-200,-0.37,53900,54200,53300,11379,611766100,1218179169600,22812344
2010/02/12,54000,600,1.12,53700,54700,53500,16804,906396100,1231866576000,22812344
2010/02/16,54300,300,0.56,54000,54700,53200,11327,614922300,1238710279200,22812344
2010/02/17,55400,1100,2.03,54200,55500,54200,12210,670882800,1263803857600,22812344
2010/02/18,54800,-600,-1.08,55700,55800,54600,10189,560204100,1250116451200,22812344
2010/02/19,54500,-300,-0.55,54800,55300,54000,13880,756546600,1243272748000,22812344
2010/02/22,55200,700,1.28,54500,55900,54500,18974,1046327400,1259241388800,22812344
2010/02/23,55800,600,1.09,55300,55800,55200,12149,674235500,1272928795200,22812344
2010/02/24,55600,-200,-0.36,55800,55800,55200,12621,701061600,1268366326400,22812344
2010/02/25,55300,-300,-0.54,55800,56200,55100,13837,770776200,1261522623200,22812344
2010/02/26,56100,800,1.45,55300,56800,55300,11038,619066900,1279772498400,22812344
2010/03/02,56800,700,1.25,57000,57000,55600,10520,597281300,1295741139200,22812344
2010/03/03,56900,100,0.18,56200,57200,56200,12871,732228800,1298022373600,22812344
2010/03/04,56400,-500,-0.88,56900,57900,55900,9287,527804600,1286616201600,22812344
2010/03/05,57400,1000,1.77,56100,57500,56100,12662,723586200,1309428545600,22812344
2010/03/08,57600,200,0.35,58200,58200,57200,11935,689156100,1313991014400,22812344
2010/03/09,58000,400,0.69,57500,58000,57000,9925,572014000,1323115952000,22812344
2010/03/10,58800,800,1.38,58000,59100,58000,25183,1477076800,1341365827200,22812344
2010/03/11,61900,3100,5.27,59200,62200,58900,88326,5420094400,1412084093600,22812344
2010/03/12,63200,1300,2.10,61800,65300,61800,78312,4987185700,1441740140800,22812344
2010/03/15,62900,-300,-0.47,63200,65300,62600,50759,3237072500,1434896437600,22812344
2010/03/16,62700,-200,-0.32,63000,64300,61000,31482,1973391700,1430333968800,22812344
2010/03/17,65300,2600,4.15,62500,65300,62500,35410,2284015800,1489646063200,22812344
2010/03/18,65000,-300,-0.46,64500,65900,64000,20343,1323948200,1482802360000,22812344
2010/03/19,65600,600,0.92,65000,65700,64600,25914,1691603300,1496489766400,22812344
2010/03/22,64800,-800,-1.22,65600,65600,63900,28979,1864571700,1478239891200,22812344
2010/03/23,65500,700,1.08,65000,66500,64900,21080,1388122600,1494208532000,22812344
2010/03/24,64800,-700,-1.07,65200,65500,64100,21308,1377886900,1478239891200,22812344
2010/03/25,66900,2100,3.24,64200,67700,64200,41370,2729870800,1526145813600,22812344
2010/03/26,69400,2500,3.74,67200,69600,67000,64309,4430843300,1583176673600,22812344
2010/03/29,68000,-1400,-2.02,68300,69300,68000,23893,1635204200,1551239392000,22812344
2010/03/30,66800,-1200,-1.76,68800,68800,66300,30260,2027141400,1523864579200,22812344
2010/03/31,66100,-700,-1.05,67800,68000,64700,26505,1754627800,1507895938400,22812344
2010/04/01,66200,100,0.15,66100,67100,64700,29954,1978190700,1510177172800,22812344
