일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,18160,764,4.39,17468,18613,17325,2771379,10358536300,666538679515,175174423
2010/01/05,17778,-382,-2.10,18208,18279,17444,1972521,7349541960,652524725675,175174423
2010/01/06,18446,668,3.76,17778,18637,17778,2462712,9415423095,677049144895,175174423
2010/01/07,18804,358,1.94,18685,19186,18112,2022184,7991565485,690187226620,175174423
2010/01/08,18136,-668,-3.55,19019,19019,18017,1234295,4770793880,665662807400,175174423
2010/01/11,17611,-525,-2.89,17778,18112,17492,2039745,7565707600,646393620870,175174423
2010/01/12,17659,48,0.27,17444,18017,17277,1182781,4359444400,648145365100,175174423
2010/01/13,17587,-72,-0.41,17754,17802,17420,530886,1959446955,645517748755,175174423
2010/01/14,17921,334,1.90,17444,17921,17444,1134471,4200304445,657779958365,175174423
2010/01/15,18590,669,3.73,18017,18590,17778,1374069,5234010675,682304377585,175174423
2010/01/18,18590,0,0.00,18590,18948,18375,1060361,4138148645,682304377585,175174423
2010/01/19,18423,-167,-0.90,18613,18685,18327,574201,2219899195,676173272780,175174423
2010/01/20,18136,-287,-1.55,18518,18542,18017,577555,2207185500,665662807400,175174423
2010/01/21,17993,-143,-0.79,18136,18160,17874,570430,2154381830,660407574710,175174423
2010/01/22,18303,310,1.72,17969,18613,17969,1271441,4881140330,671793912205,175174423
2010/01/25,17993,-310,-1.69,18232,18279,17898,565524,2143900140,660407574710,175174423
2010/01/26,17945,-48,-0.27,18017,18375,17874,568038,2153437620,658655830480,175174423
2010/01/27,17563,-382,-2.13,17945,17993,17420,681805,2523182290,644641876640,175174423
2010/01/28,17778,215,1.22,17635,17874,17563,389429,1445436780,652524725675,175174423
2010/01/29,17516,-262,-1.48,17587,17731,17444,454429,1671581130,642890132410,175174423
2010/02/01,17301,-215,-1.23,17420,17611,17182,442774,1608280610,635007283375,175174423
2010/02/02,17635,334,1.93,17468,17683,17373,384844,1411823770,647269492985,175174423
2010/02/03,17611,-24,-0.14,17707,17778,17516,283796,1046343010,646393620870,175174423
2010/02/04,17420,-191,-1.08,17731,17731,17325,274772,1003949440,639386643950,175174423
2010/02/05,16728,-692,-3.97,16776,17062,16633,1177380,4138505585,613986352615,175174423
2010/02/08,15774,-954,-5.71,16251,16466,15607,1884712,6323335305,578951468015,175174423
2010/02/09,17921,2147,13.62,16704,17993,16561,2995949,11040697095,657779958365,175174423
2010/02/10,17349,-572,-3.20,18136,18184,17182,1155510,4285133395,636759027605,175174423
2010/02/11,17540,191,1.10,17754,17802,17420,502441,1852285860,643766004525,175174423
2010/02/12,18136,596,3.40,17611,18136,17611,836997,3140860650,665662807400,175174423
2010/02/16,18088,-48,-0.26,18136,18303,17898,405320,1536017000,663911063170,175174423
2010/02/17,17898,-190,-1.06,18112,18112,17826,480651,1810719175,656904086250,175174423
2010/02/18,18637,739,4.13,17921,18637,17898,1007213,3861562040,684056121815,175174423
2010/02/19,17921,-716,-3.84,18423,18566,16991,1122244,4236567225,657779958365,175174423
