일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2024/01/23","2115","5","0.24","2115","2130","2100","17219","36316210","65102288760","30781224"
"2024/01/22","2110","-25","-1.17","2160","2160","2110","4999","10614475","64948382640","30781224"
"2024/01/19","2135","-25","-1.16","2135","2180","2100","10371","22209935","65717913240","30781224"
"2024/01/18","2160","10","0.47","2145","2170","2105","25126","53841160","66487443840","30781224"
"2024/01/17","2150","-40","-1.83","2190","2190","2105","9288","19825990","66179631600","30781224"
"2024/01/16","2190","40","1.86","2145","2205","2120","32235","69427165","67410880560","30781224"
"2024/01/15","2150","-35","-1.60","2145","2250","2100","43042","94597080","66179631600","30781224"
"2024/01/12","2185","15","0.69","2170","2220","2165","28335","61916510","67256974440","30781224"
"2024/01/11","2170","65","3.09","2105","2170","2105","20596","44487015","66795256080","30781224"
"2024/01/10","2105","-55","-2.55","2160","2160","2105","30661","65254605","64794476520","30781224"
"2024/01/09","2160","-10","-0.46","2175","2190","2125","25867","55577625","66487443840","30781224"
"2024/01/08","2170","20","0.93","2150","2195","2150","9727","21000130","66795256080","30781224"
"2024/01/05","2150","-5","-0.23","2155","2195","2045","54832","116367080","66179631600","30781224"
"2024/01/04","2155","-30","-1.37","2190","2190","2135","20699","44497940","66333537720","30781224"
"2024/01/03","2185","-15","-0.68","2200","2230","2185","11591","25445490","67256974440","30781224"
"2024/01/02","2200","-5","-0.23","2210","2250","2175","36227","79514590","67718692800","30781224"
"2023/12/28","2205","-20","-0.90","2225","2260","2160","21369","47005320","67872598920","30781224"
"2023/12/27","2225","65","3.01","2160","2235","2150","25028","55151795","68488223400","30781224"
"2023/12/26","2160","-95","-4.21","2230","2260","2160","24115","53036085","66487443840","30781224"
"2023/12/22","2255","-5","-0.22","2235","2315","2235","8855","19964540","69411660120","30781224"
"2023/12/21","2260","-5","-0.22","2250","2275","2230","26059","58691220","69565566240","30781224"
"2023/12/20","2265","20","0.89","2245","2375","2225","17441","39698475","69719472360","30781224"
"2023/12/19","2245","0","0.00","2250","2260","2225","11495","25789965","69103847880","30781224"
"2023/12/18","2245","20","0.90","2225","2270","2210","23562","52609790","69103847880","30781224"
"2023/12/15","2225","30","1.37","2195","2230","2195","8954","19841585","68488223400","30781224"
"2023/12/14","2195","0","0.00","2195","2250","2195","8227","18160080","67564786680","30781224"
"2023/12/13","2195","-25","-1.13","2220","2225","2190","13682","30108170","67564786680","30781224"
"2023/12/12","2220","0","0.00","2220","2275","2210","12712","28223060","68334317280","30781224"
"2023/12/11","2220","-5","-0.22","2230","2300","2190","24712","54772095","68334317280","30781224"
"2023/12/08","2225","-15","-0.67","2280","2280","2180","43506","96306255","68488223400","30781224"
"2023/12/07","2240","-105","-4.48","2325","2390","2240","62716","144001710","68949941760","30781224"
"2023/12/06","2345","-15","-0.64","2320","2445","2310","44375","104369090","72181970280","30781224"
"2023/12/05","2360","-60","-2.48","2380","2420","2330","48809","115612230","72643688640","30781224"
"2023/12/04","2420","0","0.00","2420","2485","2380","35141","84996805","74490562080","30781224"
"2023/12/01","2420","90","3.86","2360","2500","2300","142276","344320920","74490562080","30781224"
"2023/11/30","2330","15","0.65","2325","2340","2295","27514","63593550","71720251920","30781224"
"2023/11/29","2315","20","0.87","2345","2345","2270","26459","60971645","71258533560","30781224"
"2023/11/28","2295","35","1.55","2300","2300","2265","25345","58010500","70642909080","30781224"
"2023/11/27","2260","25","1.12","2235","2260","2140","39875","87721580","69565566240","30781224"
"2023/11/24","2235","0","0.00","2230","2265","2165","23727","52603735","68796035640","30781224"
"2023/11/23","2235","0","0.00","2260","2265","2200","35533","79259490","68796035640","30781224"
"2023/11/22","2235","110","5.18","2125","2250","2110","93769","205832335","68796035640","30781224"
"2023/11/21","2125","25","1.19","2110","2150","2100","36793","77961890","65410101000","30781224"
"2023/11/20","2100","5","0.24","2095","2125","2075","9817","20666475","64640570400","30781224"
