일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2024/01/23","16300","200","1.24","16200","16490","15710","77592","1250408520","569699409200","34950884"
"2024/01/22","16100","300","1.90","16000","16230","15810","27666","444570640","562709232400","34950884"
"2024/01/19","15800","260","1.67","15470","16020","15470","25563","405259160","552223967200","34950884"
"2024/01/18","15540","220","1.44","15330","15750","15330","38877","604362120","543136737360","34950884"
"2024/01/17","15320","-730","-4.55","15950","16130","15250","78069","1209793840","535447542880","34950884"
"2024/01/16","16050","-460","-2.79","16690","16690","15910","45859","739554610","560961688200","34950884"
"2024/01/15","16510","170","1.04","16340","16710","16100","51167","841842660","577039094840","34950884"
"2024/01/12","16340","-370","-2.21","16650","16710","16200","38456","631015280","571097444560","34950884"
"2024/01/11","16710","-40","-0.24","16670","16910","16640","49397","828153940","584029271640","34950884"
"2024/01/10","16750","210","1.27","16580","17080","16380","72703","1223420050","585427307000","34950884"
"2024/01/09","16540","240","1.47","16270","16680","16220","51459","849482030","578087621360","34950884"
"2024/01/08","16300","310","1.94","16200","16540","15850","80206","1304928630","569699409200","34950884"
"2024/01/05","15990","-270","-1.66","16270","16530","15930","81862","1324807090","558864635160","34950884"
"2024/01/04","16260","-50","-0.31","16290","17040","15990","229737","3781036560","568301373840","34950884"
"2024/01/03","16310","-80","-0.49","16230","16450","16080","59796","972323480","570048918040","34950884"
"2024/01/02","16390","40","0.24","16350","16490","16200","37320","609835390","572844988760","34950884"
"2023/12/28","16350","-280","-1.68","16510","16650","16240","54945","897698780","571446953400","34950884"
"2023/12/27","16630","80","0.48","16500","16720","16350","89541","1476229480","581233200920","34950884"
"2023/12/26","16550","-450","-2.65","17000","17070","16540","77653","1301002800","578437130200","34950884"
"2023/12/22","17000","-820","-4.60","17940","17940","16830","182128","3154964340","594165028000","34950884"
"2023/12/21","17820","220","1.25","17390","17900","17220","166211","2926235720","622824752880","34950884"
"2023/12/20","17600","190","1.09","17370","17710","17000","135090","2340463450","615135558400","34950884"
"2023/12/19","17410","260","1.52","17150","17410","17000","84626","1454912090","608494890440","34950884"
"2023/12/18","17150","-240","-1.38","17300","17720","17150","145064","2525119520","599407660600","34950884"
"2023/12/15","17390","810","4.89","16880","18230","16820","555702","9831792660","607795872760","34950884"
"2023/12/14","16580","130","0.79","16700","17000","16480","239959","4018357490","579485656720","34950884"
"2023/12/13","16450","1130","7.38","15500","16700","15350","339321","5488983460","574942041800","34950884"
"2023/12/12","15320","590","4.01","14780","15490","14600","116402","1761574000","535447542880","34950884"
"2023/12/11","14730","-150","-1.01","14970","14970","14650","29695","438112600","514826521320","34950884"
"2023/12/08","14880","50","0.34","14790","15010","14740","35879","533015940","520069153920","34950884"
"2023/12/07","14830","10","0.07","14830","14930","14670","18441","273052690","518321609720","34950884"
"2023/12/06","14820","50","0.34","14810","14830","14630","27960","412272510","517972100880","34950884"
"2023/12/05","14770","30","0.20","14710","14960","14500","36104","529548840","516224556680","34950884"
"2023/12/04","14740","-180","-1.21","14920","15170","14740","90835","1351686770","515176030160","34950884"
"2023/12/01","14920","-20","-0.13","14840","15170","14840","46383","696908280","521467189280","34950884"
"2023/11/30","14940","140","0.95","14810","15080","14750","44320","658833000","522166206960","34950884"
"2023/11/29","14800","-150","-1.00","14850","15050","14790","28098","417838050","517273083200","34950884"
"2023/11/28","14950","-40","-0.27","14990","15150","14790","23000","342588790","522515715800","34950884"
"2023/11/27","14990","110","0.74","14910","15210","14790","42466","635680000","523913751160","34950884"
"2023/11/24","14880","-240","-1.59","15130","15130","14850","34013","507545680","520069153920","34950884"
"2023/11/23","15120","230","1.54","14900","15130","14810","44164","664628940","528457366080","34950884"
"2023/11/22","14890","-160","-1.06","15000","15050","14750","37770","562479880","520418662760","34950884"
"2023/11/21","15050","-30","-0.20","15130","15140","14910","34470","517703640","526010804200","34950884"
"2023/11/20","15080","460","3.15","14800","15130","14560","41518","622358330","527059330720","34950884"
"2023/11/17","14620","-280","-1.88","14900","14970","14590","36549","538851320","510981924080","34950884"
"2023/11/16","14900","100","0.68","14890","15000","14760","35829","535173060","520768171600","34950884"
"2023/11/15","14800","410","2.85","14500","14930","14350","56601","835099780","517273083200","34950884"
"2023/11/14","14390","-30","-0.21","14400","14670","14390","51494","747737520","502943220760","34950884"
"2023/11/13","14420","-230","-1.57","14670","15040","14420","84532","1243471580","503991747280","34950884"
"2023/11/10","14650","-110","-0.75","14790","14830","14310","72787","1058620110","512030450600","34950884"
"2023/11/09","14760","280","1.93","14590","14760","14250","83973","1224243710","515875047840","34950884"
"2023/11/08","14480","510","3.65","14200","14720","14030","101468","1475303400","506088800320","34950884"
"2023/11/07","13970","-370","-2.58","14480","14480","13870","39651","556738380","488263849480","34950884"
"2023/11/06","14340","370","2.65","14100","14340","13970","39195","557086240","501195676560","34950884"
"2023/11/03","13970","400","2.95","13690","14110","13550","58973","819798260","488263849480","34950884"
"2023/11/02","13570","-20","-0.15","13700","13700","13450","34767","471722400","474283495880","34950884"
"2023/11/01","13590","-120","-0.88","13730","13790","13400","44772","607384440","474982513560","34950884"
"2023/10/31","13710","230","1.71","13470","13900","13470","60188","825292160","479176619640","34950884"
"2023/10/30","13480","0","0.00","13480","13620","13350","43008","579352960","471137916320","34950884"
"2023/10/27","13480","570","4.42","12950","13770","12800","73356","983328940","471137916320","34950884"
"2023/10/26","12910","-160","-1.22","12800","13040","12770","34536","444449390","451215912440","34950884"
"2023/10/25","13070","160","1.24","12960","13180","12690","36601","472352860","456808053880","34950884"
"2023/10/24","12910","480","3.86","12450","12910","12270","38096","480633610","451215912440","34950884"
"2023/10/23","12430","200","1.64","12220","12910","12220","58727","737553790","434439488120","34950884"
"2023/10/20","12230","-490","-3.85","12640","12640","12070","90537","1110740370","427449311320","34950884"
"2023/10/19","12720","-500","-3.78","13090","13180","12690","40227","515255220","444575244480","34950884"
"2023/10/18","13220","-130","-0.97","13250","13530","12930","75529","993907870","462050686480","34950884"
"2023/10/17","13350","530","4.13","12850","13610","12850","84828","1141023480","466594301400","34950884"
"2023/10/16","12820","-240","-1.84","13060","13060","12730","14832","190391850","448070332880","34950884"
"2023/10/13","13060","-80","-0.61","13000","13150","12900","15167","196631570","456458545040","34950884"
"2023/10/12","13140","260","2.02","12810","13210","12810","40575","530650110","459254615760","34950884"
"2023/10/11","12880","180","1.42","12670","13050","12670","28016","361868890","450167385920","34950884"
"2023/10/10","12700","-100","-0.78","12800","12980","12600","38049","486683020","443876226800","34950884"
"2023/10/06","12800","270","2.15","12420","12890","12420","17263","220069570","447371315200","34950884"
"2023/10/05","12530","-370","-2.87","12930","12960","12530","53168","676390990","437934576520","34950884"
"2023/10/04","12900","-460","-3.44","13160","13220","12760","49531","642362030","450866403600","34950884"
"2023/09/27","13360","160","1.21","13030","13440","13030","26384","349644010","466943810240","34950884"
"2023/09/26","13200","-380","-2.80","13460","13560","13110","58277","770434820","461351668800","34950884"
"2023/09/25","13580","-10","-0.07","13520","13710","13400","31147","420782120","474633004720","34950884"
"2023/09/22","13590","-290","-2.09","13680","13960","13520","48753","669066080","474982513560","34950884"
"2023/09/21","13880","-550","-3.81","14310","14420","13870","52648","742849830","485118269920","34950884"
"2023/09/20","14430","-170","-1.16","14480","14680","14250","26770","384984350","504341256120","34950884"
"2023/09/19","14600","-90","-0.61","14550","14680","14330","35595","515037310","510282906400","34950884"
