일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2024/01/19","13420","-70","-0.52","13580","13580","13200","345650","4628597570","1082202018700","80640985"
"2024/01/18","13490","780","6.14","12920","13590","12850","960875","12811383610","1087846887650","80640985"
"2024/01/17","12710","-100","-0.78","12910","13100","12700","291720","3762523680","1024946919350","80640985"
"2024/01/16","12810","0","0.00","12850","13050","12630","143831","1848268000","1033011017850","80640985"
"2024/01/15","12810","-140","-1.08","13230","13360","12700","336506","4329902700","1033011017850","80640985"
"2024/01/12","12950","40","0.31","12950","13170","12740","181537","2344023980","1044300755750","80640985"
"2024/01/11","12910","-120","-0.92","13050","13250","12750","246827","3196301030","1041075116350","80640985"
"2024/01/10","13030","-40","-0.31","13070","13140","12810","324094","4209923430","1050752034550","80640985"
"2024/01/09","13070","850","6.96","12350","13080","12350","821186","10541731770","1053977673950","80640985"
"2024/01/08","12220","-210","-1.69","12520","12750","12210","288167","3557214830","985432836700","80640985"
"2024/01/05","12430","650","5.52","11790","12500","11790","675172","8317140240","1002367443550","80640985"
"2024/01/04","11780","-200","-1.67","11830","11920","11740","112290","1327364760","949950803300","80640985"
"2024/01/03","11980","120","1.01","11850","12000","11650","185712","2205796310","966079000300","80640985"
"2024/01/02","11860","130","1.11","11770","11930","11710","153105","1814357110","956402082100","80640985"
"2023/12/28","11730","180","1.56","11550","11780","11500","82062","960060740","945918754050","80640985"
"2023/12/27","11550","-70","-0.60","11570","11610","11460","87504","1006562510","931403376750","80640985"
"2023/12/26","11620","-20","-0.17","11650","11710","11490","63249","732468170","937048245700","80640985"
"2023/12/22","11640","30","0.26","11630","11720","11560","72754","846924730","938661065400","80640985"
"2023/12/21","11610","-130","-1.11","11740","11740","11500","148441","1718652440","936241835850","80640985"
"2023/12/20","11740","30","0.26","11690","11830","11640","121262","1423503380","946725163900","80640985"
"2023/12/19","11710","-290","-2.42","11990","11990","11510","150296","1763534220","944305934350","80640985"
"2023/12/18","12000","-150","-1.23","12140","12140","11840","136406","1631311550","967691820000","80640985"
"2023/12/15","12150","310","2.62","11900","12150","11690","322596","3870093360","979787967750","80640985"
"2023/12/14","11840","-170","-1.42","12080","12100","11760","366946","4358376750","954789262400","80640985"
"2023/12/13","12010","280","2.39","11860","12250","11770","708107","8546893360","968498229850","80640985"
"2023/12/12","11730","420","3.71","11300","11790","11250","306428","3558364040","903136230030","76993711"
"2023/12/11","11310","110","0.98","11230","11340","11170","111139","1252283200","870798871410","76993711"
"2023/12/08","11200","-40","-0.36","11550","11550","11200","189865","2149673200","862329563200","76993711"
"2023/12/07","11240","320","2.93","11250","11900","11140","766532","8785619690","865409311640","76993711"
"2023/12/06","10920","-120","-1.09","11110","11150","10860","97816","1072011740","840771324120","76993711"
"2023/12/05","11040","-330","-2.90","11450","11490","11020","183928","2059883560","850010569440","76993711"
"2023/12/04","11370","420","3.84","10890","11440","10890","305427","3436341750","875418494070","76993711"
"2023/12/01","10950","120","1.11","10840","11170","10840","163122","1799494960","843081135450","76993711"
"2023/11/30","10830","-170","-1.55","11000","11000","10680","198323","2145453850","833841890130","76993711"
"2023/11/29","11000","-70","-0.63","11070","11070","10800","120853","1318745910","846930821000","76993711"
"2023/11/28","11070","-100","-0.90","11170","11170","11010","116981","1293021890","852320380770","76993711"
"2023/11/27","11170","100","0.90","11100","11180","10920","156738","1726353440","860019751870","76993711"
"2023/11/24","11070","-330","-2.89","11400","11450","11030","171750","1919544920","852320380770","76993711"
"2023/11/23","11400","10","0.09","11460","11640","11320","149250","1703624950","877728305400","76993711"
"2023/11/22","11390","-340","-2.90","11600","11610","11360","190795","2183088230","876958368290","76993711"
"2023/11/21","11730","100","0.86","11630","11790","11410","248551","2880490060","903136230030","76993711"
"2023/11/20","11630","-320","-2.68","11930","12000","11610","423957","4991692720","895436858930","76993711"
"2023/11/17","11950","1130","10.44","11030","12170","10920","1476324","17261206720","920074846450","76993711"
"2023/11/16","10820","300","2.85","10450","10960","10450","198406","2137386820","833071953020","76993711"
"2023/11/15","10520","180","1.74","10500","10630","10430","109405","1154212110","809973839720","76993711"
"2023/11/14","10340","120","1.17","10300","10370","10240","84128","868312940","796114971740","76993711"
"2023/11/13","10220","-210","-2.01","10430","10480","10220","88969","916196270","786875726420","76993711"
"2023/11/10","10430","-310","-2.89","10630","10680","10400","132822","1387665480","803044405730","76993711"
"2023/11/09","10740","-80","-0.74","10860","10960","10220","175899","1894502600","826912456140","76993711"
"2023/11/08","10820","180","1.69","11000","11050","10540","286244","3094772700","833071953020","76993711"
"2023/11/07","10640","-250","-2.30","10890","10900","10420","170130","1808496950","819213085040","76993711"
"2023/11/06","10890","490","4.71","10560","10950","10430","220190","2364154880","838461512790","76993711"
"2023/11/03","10400","150","1.46","10250","10420","10150","74416","768197190","800734594400","76993711"
"2023/11/02","10250","-190","-1.82","10410","10490","10200","144720","1496529100","789185537750","76993711"
"2023/11/01","10440","-120","-1.14","10550","10570","10360","61956","646943180","803814342840","76993711"
"2023/10/31","10560","130","1.25","10480","10660","10340","155353","1637837980","813053588160","76993711"
"2023/10/30","10430","320","3.17","10090","10500","10060","175758","1826525660","803044405730","76993711"
"2023/10/27","10110","180","1.81","10110","10180","9950","120834","1218731970","778406418210","76993711"
"2023/10/26","9930","-230","-2.26","10000","10130","9910","98015","979755600","764547550230","76993711"
"2023/10/25","10160","360","3.67","9900","10240","9860","140584","1423110590","782256103760","76993711"
"2023/10/24","9800","200","2.08","9670","9860","9530","92266","896831800","754538367800","76993711"
"2023/10/23","9600","-130","-1.34","9600","9850","9590","101608","986566630","739139625600","76993711"
"2023/10/20","9730","0","0.00","9700","9830","9390","172455","1651335340","749148808030","76993711"
"2023/10/19","9730","-350","-3.47","9990","9990","9700","220303","2159772340","749148808030","76993711"
"2023/10/18","10080","-30","-0.30","10110","10150","9960","93423","938374690","776096606880","76993711"
"2023/10/17","10110","60","0.60","10230","10230","10060","51074","515841660","778406418210","76993711"
"2023/10/16","10050","-290","-2.80","10160","10170","10000","168434","1690284850","773786795550","76993711"
"2023/10/13","10340","-280","-2.64","10620","10620","10200","130679","1353228400","796114971740","76993711"
"2023/10/12","10620","180","1.72","10550","10640","10450","104602","1103073860","817673210820","76993711"
"2023/10/11","10440","40","0.38","10420","10550","10420","86592","905925710","803814342840","76993711"
"2023/10/10","10400","-510","-4.67","10650","10780","10330","184885","1947686540","800734594400","76993711"
"2023/10/06","10910","80","0.74","10970","11050","10780","72938","796789870","840001387010","76993711"
"2023/10/05","10830","-100","-0.91","11100","11160","10810","84107","922642160","833841890130","76993711"
"2023/10/04","10930","-210","-1.89","11140","11140","10830","77620","847619350","841541261230","76993711"
"2023/09/27","11140","-80","-0.71","11200","11200","10990","64086","709241920","857709940540","76993711"
"2023/09/26","11220","220","2.00","11210","11590","11050","149757","1680112530","863869437420","76993711"
"2023/09/25","11000","-100","-0.90","11100","11200","10980","85777","947571420","846930821000","76993711"
"2023/09/22","11100","-200","-1.77","11200","11250","10950","130221","1441969220","854630192100","76993711"
"2023/09/21","11300","-80","-0.70","11360","11520","11300","119457","1359616580","870028934300","76993711"
"2023/09/20","11380","-80","-0.70","11470","11500","11300","118107","1340662350","876188431180","76993711"
"2023/09/19","11460","-50","-0.43","11520","11570","11440","85625","982217590","882347928060","76993711"
"2023/09/18","11510","-170","-1.46","11680","11680","11510","131045","1512840010","886197613610","76993711"
"2023/09/15","11680","120","1.04","11560","11690","11500","151355","1755765050","899286544480","76993711"
"2023/09/14","11560","-160","-1.37","11730","11820","11460","202218","2335532380","890047299160","76993711"
"2023/09/13","11720","-170","-1.43","11880","11890","11700","108745","1276307540","902366292920","76993711"
"2023/09/12","11890","0","0.00","11880","12040","11880","80955","966954120","915455223790","76993711"
"2023/09/11","11890","-90","-0.75","11980","12000","11870","125228","1490531860","915455223790","76993711"
"2023/09/08","11980","100","0.84","11880","12020","11820","141119","1685130830","922384657780","76993711"
"2023/09/07","11880","-330","-2.70","12180","12200","11810","260825","3119235580","914685286680","76993711"
"2023/09/06","12210","-390","-3.10","12500","12500","12210","283028","3484745730","940093211310","76993711"
"2023/09/05","12600","-220","-1.72","12780","12790","12470","211261","2656089450","970120758600","76993711"
"2023/09/04","12820","-70","-0.54","12920","12920","12800","94891","1216505600","987059375020","76993711"
"2023/09/01","12890","-70","-0.54","12820","12960","12820","98571","1267724530","992448934790","76993711"
"2023/08/31","12960","-10","-0.08","12890","12970","12800","155004","1995003840","997838494560","76993711"
"2023/08/30","12970","100","0.78","12980","13090","12870","238152","3087229780","998608431670","76993711"
"2023/08/29","12870","0","0.00","12890","12940","12860","117307","1510834160","990909060570","76993711"
"2023/08/28","12870","-10","-0.08","12950","13000","12850","133221","1718724350","990909060570","76993711"
"2023/08/25","12880","0","0.00","12770","12900","12770","109369","1402176650","991678997680","76993711"
"2023/08/24","12880","50","0.39","12950","12950","12800","94615","1215507780","991678997680","76993711"
"2023/08/23","12830","-170","-1.31","13100","13100","12820","113008","1458618620","987829312130","76993711"
"2023/08/22","13000","80","0.62","12920","13020","12760","141709","1826929090","1000918243000","76993711"
"2023/08/21","12920","-70","-0.54","12980","13130","12900","139176","1803193940","994758746120","76993711"
"2023/08/18","12990","180","1.41","12700","13000","12640","203007","2609806800","1000148305890","76993711"
"2023/08/17","12810","-420","-3.17","13080","13130","12650","367986","4695396020","986289437910","76993711"
"2023/08/16","13230","-520","-3.78","13750","13750","13220","315333","4209057960","1018626796530","76993711"
"2023/08/14","13750","480","3.62","13440","13960","13340","875691","12013366510","1058663526250","76993711"
"2023/08/11","13270","-220","-1.63","13700","13700","13210","561015","7515375000","1021706544970","76993711"
"2023/08/10","13490","470","3.61","13790","13790","13100","1165689","15659710890","1038645161390","76993711"
"2023/08/09","13020","-190","-1.44","13270","13340","12960","240153","3128729830","1002458117220","76993711"
"2023/08/08","13210","130","0.99","13110","13560","12990","339304","4491064700","1017086922310","76993711"
"2023/08/07","13080","80","0.62","12940","13160","12900","109242","1425196520","1007077739880","76993711"
"2023/08/04","13000","110","0.85","13000","13040","12860","115215","1492564510","1000918243000","76993711"
"2023/08/03","12890","-170","-1.30","13050","13060","12860","287843","3719763980","992448934790","76993711"
"2023/08/02","13060","-100","-0.76","13180","13340","13030","289907","3806001290","1005537865660","76993711"
"2023/08/01","13160","100","0.77","13060","13230","12870","236300","3098885690","1013237236760","76993711"
"2023/07/31","13060","-50","-0.38","13140","13140","12890","314434","4077364820","1005537865660","76993711"
"2023/07/28","13110","110","0.85","13050","13110","12860","272989","3547801650","1009387551210","76993711"
"2023/07/27","13000","40","0.31","12970","13270","12880","439783","5728129460","1000918243000","76993711"
"2023/07/26","12960","-150","-1.14","13160","13340","12790","454147","5854787050","997838494560","76993711"
"2023/07/25","13110","-850","-6.09","13960","13980","12990","904529","11957602910","1009387551210","76993711"
"2023/07/24","13960","-620","-4.25","14570","14570","13810","472510","6614577260","1074832205560","76993711"
"2023/07/21","14580","-240","-1.62","14880","14880","14560","175500","2568417390","1122568306380","76993711"
