일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2024/01/19","286500","2000","0.70","287000","289000","283500","18417","5263950500","4313024289000","15054186"
"2024/01/18","284500","-3000","-1.04","285500","291500","284000","21429","6127302000","4282915917000","15054186"
"2024/01/17","287500","-2500","-0.86","292000","292000","286500","16122","4645857500","4328078475000","15054186"
"2024/01/16","290000","-9000","-3.01","295000","297000","289000","24084","7026079000","4365713940000","15054186"
"2024/01/15","299000","4000","1.36","298000","299000","295000","11990","3575658500","4501201614000","15054186"
"2024/01/12","295000","2500","0.85","295000","296500","291500","16101","4737180500","4440984870000","15054186"
"2024/01/11","292500","-7500","-2.50","302000","302500","292500","28914","8532144500","4403349405000","15054186"
"2024/01/10","300000","-1500","-0.50","303500","303500","300000","15159","4575176000","4516255800000","15054186"
"2024/01/09","301500","1500","0.50","305000","305000","300000","24114","7263940500","4538837079000","15054186"
"2024/01/08","300000","-16000","-5.06","317000","318000","300000","52372","15968181000","4516255800000","15054186"
"2024/01/05","316000","-2000","-0.63","318000","325000","313500","33917","10827329500","4757122776000","15054186"
"2024/01/04","318000","2500","0.79","315500","322500","313000","23362","7448794500","4787231148000","15054186"
"2024/01/03","315500","-7500","-2.32","319000","322500","315500","21039","6672320000","4749595683000","15054186"
"2024/01/02","323000","-1000","-0.31","320500","325000","319500","18530","5968816000","4862502078000","15054186"
"2023/12/28","324000","4000","1.25","321000","324000","317500","24175","7794168000","4877556264000","15054186"
"2023/12/27","320000","0","0.00","320000","320000","315500","9624","3061103500","4817339520000","15054186"
"2023/12/26","320000","0","0.00","323000","323000","317000","15053","4807982000","4817339520000","15054186"
"2023/12/22","320000","500","0.16","320500","321000","315500","12591","4015365000","4817339520000","15054186"
"2023/12/21","319500","2000","0.63","317500","319500","315500","18612","5917125000","4809812427000","15054186"
"2023/12/20","317500","1000","0.32","318500","319500","315500","21307","6760029500","4779704055000","15054186"
"2023/12/19","316500","0","0.00","315000","319000","315000","10026","3178174500","4764649869000","15054186"
"2023/12/18","316500","-2000","-0.63","315500","323500","314500","13379","4247833500","4764649869000","15054186"
"2023/12/15","318500","0","0.00","316000","320000","313000","34572","10942670000","4794758241000","15054186"
"2023/12/14","318500","0","0.00","316500","324500","316500","30651","9786793500","4794758241000","15054186"
"2023/12/13","318500","-2000","-0.62","324500","324500","316500","17953","5751648500","4794758241000","15054186"
"2023/12/12","320500","-500","-0.16","324500","326000","320500","22635","7319827000","4824866613000","15054186"
"2023/12/11","321000","4500","1.42","318500","322500","316000","16272","5213022500","4832393706000","15054186"
"2023/12/08","316500","1500","0.48","317000","318500","311500","19362","6110877000","4764649869000","15054186"
