일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,38359,2080,5.73,36464,38359,36418,3538560,144301771400,14849351550000,357815700
2010/01/05,38220,-139,-0.36,39468,39468,37573,3714971,155159434050,14795679195000,357815700
2010/01/06,38544,324,0.85,38729,38729,37619,2256844,93347371650,14920914690000,357815700
2010/01/07,36325,-2219,-5.76,39006,39653,36233,5124668,208837471600,14062157010000,357815700
2010/01/08,37296,971,2.67,36603,37296,35216,4061843,160030349100,14437863495000,357815700
2010/01/11,35586,-1710,-4.58,37388,37804,35447,4375678,171213893150,13775904450000,357815700
2010/01/12,35540,-46,-0.13,35586,36094,35216,3190747,123142066300,13758013665000,357815700
2010/01/13,35447,-93,-0.26,35540,35586,35031,2239391,85596794250,13722232095000,357815700
2010/01/14,37342,1895,5.35,35956,37527,35771,3843439,153880990550,14455754280000,357815700
2010/01/15,37342,0,0.00,37619,37897,36787,2677817,108805998250,14455754280000,357815700
2010/01/18,38035,693,1.86,36972,38035,36741,1908584,77699301650,14724116055000,357815700
2010/01/19,37804,-231,-0.61,38544,38729,37573,1788277,73515602500,14634662130000,357815700
2010/01/20,37019,-785,-2.08,37019,37712,35909,3638180,144269904350,14330518785000,357815700
2010/01/21,38729,1710,4.62,36926,39052,36880,4373849,181383050100,14992477830000,357815700
2010/01/22,38359,-370,-0.95,37989,38682,37111,2676634,110023140900,14849351550000,357815700
2010/01/25,37250,-1109,-2.89,37342,37758,37157,2164172,87516428800,14419972710000,357815700
2010/01/26,36233,-1017,-2.73,37203,37481,35678,2550957,100249633800,14026375440000,357815700
2010/01/27,35586,-647,-1.79,36187,36510,35493,1621272,62983374850,13775904450000,357815700
2010/01/28,37250,1664,4.68,36372,37342,35956,2252721,89792661700,14419972710000,357815700
2010/01/29,35031,-2219,-5.96,36510,36556,34800,3398982,130923388550,13561215030000,357815700
2010/02/01,34199,-832,-2.37,35078,35355,33599,3144029,116391601200,13239180900000,357815700
2010/02/02,34338,139,0.41,34893,34985,33922,1742570,64841258750,13292853255000,357815700
2010/02/03,35124,786,2.29,34846,35262,34754,1493626,56594540750,13596996600000,357815700
2010/02/04,34477,-647,-1.84,35078,35124,34107,2169134,80871599400,13346525610000,357815700
2010/02/05,33414,-1063,-3.08,33044,33552,32952,1779230,64130349850,12935037555000,357815700
2010/02/08,34292,878,2.63,34061,34662,33830,2199103,81744108150,13274962470000,357815700
2010/02/09,34939,647,1.89,34384,35078,34246,1517021,57134730550,13525433460000,357815700
2010/02/10,34893,-46,-0.13,35632,35678,34569,1971071,74594349250,13507542675000,357815700
2010/02/11,34846,-47,-0.13,35124,35216,34292,2271743,85138692550,13489651890000,357815700
2010/02/12,34107,-739,-2.12,35124,35124,33922,2196790,81368852700,13203399330000,357815700
2010/02/16,34015,-92,-0.27,34199,34338,33691,1298745,47726188850,13167617760000,357815700
2010/02/17,35447,1432,4.21,34569,35586,34477,2703729,102727693450,13722232095000,357815700
2010/02/18,35401,-46,-0.13,35678,35678,35216,1160141,44504203650,13704341310000,357815700
2010/02/19,34523,-878,-2.48,35124,35632,34338,1659451,62522184950,13364416395000,357815700
2010/02/22,35309,786,2.28,35170,35817,35170,1653829,63455286750,13668559740000,357815700
2010/02/23,33783,-1526,-4.32,34107,34477,33645,5404771,198362667900,13078163835000,357815700
2010/02/24,32489,-1294,-3.83,33044,33229,32397,4895494,173303391350,12577221855000,357815700
2010/02/25,32212,-277,-0.85,32813,32952,31935,3132516,109778818550,12469877145000,357815700
2010/02/26,31981,-231,-0.72,32305,32582,31611,2487577,85823542400,12380423220000,357815700
2010/03/02,32351,370,1.16,32443,32813,31935,2428338,84892684200,12523549500000,357815700
2010/03/03,33229,878,2.71,32443,33275,32351,2742300,98046006440,12863474415000,357815700
2010/03/04,33414,185,0.56,33552,33737,32674,2683621,96689957550,12935037555000,357815700
2010/03/05,33460,46,0.14,33737,33922,33090,1694543,61228708150,12952928340000,357815700
2010/03/08,32952,-508,-1.52,33830,33830,32859,3074178,110166129900,12756129705000,357815700
2010/03/09,32351,-601,-1.82,32628,32813,32166,2870651,100458074200,12523549500000,357815700
2010/03/10,32536,185,0.57,32628,32813,32351,2146427,75567907900,12595112640000,357815700
2010/03/11,32536,0,0.00,32952,32998,32536,2602678,92292034300,12595112640000,357815700
2010/03/12,33275,739,2.27,32998,33414,32859,3517886,126403767750,12881365200000,357815700
2010/03/15,33183,-92,-0.28,33275,33599,32859,2159885,77456437250,12845583630000,357815700
2010/03/16,33968,785,2.37,33229,34246,33183,4007163,146978366500,13149726975000,357815700
2010/03/17,35493,1525,4.49,34754,35493,34523,5086184,193110187650,13740122880000,357815700
2010/03/18,35586,93,0.26,35771,36418,35447,3518013,136205212450,13775904450000,357815700
2010/03/19,35771,185,0.52,35771,35956,34893,2784698,106769975800,13847467590000,357815700
2010/03/22,35031,-740,-2.07,35309,35493,35031,2086269,79438555710,13561215030000,357815700
2010/03/23,36325,1294,3.69,35863,36834,35725,4472812,175219899380,14062157010000,357815700
2010/03/24,36140,-185,-0.51,36834,36834,36140,2465811,97091046300,13990593870000,357815700
2010/03/25,36002,-138,-0.38,35956,36464,35586,2287161,89024724200,13936921515000,357815700
2010/03/26,35771,-231,-0.64,35678,36094,35124,1916605,73840574900,13847467590000,357815700
2010/03/29,36048,277,0.78,35262,36464,35262,1854460,72392753300,13954812300000,357815700
2010/03/30,36880,832,2.31,36556,37065,36510,2077579,82886513600,14276846430000,357815700
2010/03/31,36926,46,0.13,36972,37804,36695,3007474,121482416900,14294737215000,357815700
2010/04/01,38544,1618,4.38,37157,38913,37065,4161158,171170864200,14920914690000,357815700
2010/04/02,39745,1201,3.12,38682,39930,38405,4207112,179505541400,15386075100000,357815700
2010/04/05,40623,878,2.21,40346,40993,40115,3803058,167076553200,15726000015000,357815700
2010/04/06,39376,-1247,-3.07,40716,40808,39376,2684591,115510287350,15242948820000,357815700
2010/04/07,39745,369,0.94,39098,40485,38405,3076887,131343678650,15386075100000,357815700
2010/04/08,40439,694,1.74,39144,40623,39052,3013037,130787992230,15654436875000,357815700
2010/04/09,39468,-971,-2.40,40023,40254,39098,2771714,118460344000,15278730390000,357815700
2010/04/12,38035,-1433,-3.63,39376,39653,38035,3120187,129856813200,14724116055000,357815700
2010/04/13,38636,601,1.58,38544,38775,37989,1823625,75876140650,14956696260000,357815700
2010/04/14,39560,924,2.39,39006,40023,38960,1925600,82263737300,15314511960000,357815700
2010/04/15,39653,93,0.23,39930,40069,39144,1767418,75883409150,15350293530000,357815700
2010/04/16,39745,92,0.23,39976,40161,39329,1587794,68415037800,15386075100000,357815700
2010/04/19,38497,-1248,-3.14,39052,39098,38497,2075662,86912479750,14903023905000,357815700
2010/04/20,38913,416,1.08,38821,38960,38497,1736990,72844657040,15064040970000,357815700
2010/04/21,40439,1526,3.92,39422,40623,39191,2443513,105557392850,15654436875000,357815700
2010/04/22,40623,184,0.46,40670,40670,39884,1985715,86855352650,15726000015000,357815700
2010/04/23,42010,1387,3.41,41964,42287,41409,3167563,143684582450,16262723565000,357815700
2010/04/26,42380,370,0.88,42148,42795,41964,1995956,91625968850,16405849845000,357815700
2010/04/27,41779,-601,-1.42,42102,42333,41132,2057317,92624266100,16173269640000,357815700
2010/04/28,42148,369,0.88,40670,42795,40670,2868139,129726422650,16316395920000,357815700
2010/04/29,42795,647,1.54,42148,43258,41779,2314745,106739393200,16566866910000,357815700
2010/04/30,44274,1479,3.46,43350,44459,43258,3205749,153188774600,17139372030000,357815700
2010/05/03,43165,-1109,-2.51,43812,44090,42102,3328680,154995751250,16709993190000,357815700
2010/05/04,42611,-554,-1.28,42980,44367,42195,3125411,145897861700,16495303770000,357815700
2010/05/06,41594,-1017,-2.39,40993,41686,40762,3623739,161744675800,16101706500000,357815700
2010/05/07,40670,-924,-2.22,40485,41270,39376,4308789,188619560000,15743890800000,357815700
2010/05/10,41501,831,2.05,41224,41686,41132,2297941,102998509500,16065924930000,357815700
2010/05/11,39930,-1571,-3.79,42010,42010,39699,3438690,152079328850,15457638240000,357815700
2010/05/12,40207,277,0.69,40069,41224,38729,4675588,203014974500,15564982950000,357815700
2010/05/13,41594,1387,3.45,40485,41733,40485,2011579,90186751100,16101706500000,357815700
2010/05/14,42102,508,1.22,41363,42472,40854,2116626,96019547050,16298505135000,357815700
2010/05/17,40577,-1525,-3.62,41224,41317,39376,3907073,170198455150,15708109230000,357815700
2010/05/18,39006,-1571,-3.87,40023,40207,38174,4748366,199071305350,15099822540000,357815700
2010/05/19,39422,416,1.07,38082,39699,37157,4127666,171326744250,15260839605000,357815700
2010/05/20,37989,-1433,-3.63,38821,39468,36972,3720709,153392760050,14706225270000,357815700
2010/05/24,38682,693,1.82,37619,39006,37619,2023182,84367961850,14974587045000,357815700
2010/05/25,38497,-185,-0.48,38082,38497,36695,2751675,112279488400,14903023905000,357815700
2010/05/26,38682,185,0.48,38497,39098,37943,1917741,80220262050,14974587045000,357815700
2010/05/27,39607,925,2.39,38174,39976,37804,3332773,141542931200,15332402745000,357815700
2010/05/28,40901,1294,3.27,40346,41224,40023,3869500,170738251850,15833344725000,357815700
2010/05/31,41224,323,0.79,40854,41733,40854,2012597,89824417450,15958580220000,357815700
2010/06/01,41178,-46,-0.11,41224,41455,40577,1914415,84676886850,15940689435000,357815700
2010/06/03,40901,-277,-0.67,41270,41409,40300,3084422,136374456250,15833344725000,357815700
2010/06/04,41871,970,2.37,40854,42102,40531,3760992,169272120200,16209051210000,357815700
2010/06/07,40531,-1340,-3.20,40670,40901,40161,2815404,123118921700,15690218445000,357815700
2010/06/08,38821,-1710,-4.22,40531,41178,38544,6096047,262251111150,15028259400000,357815700
2010/06/09,37897,-924,-2.38,38636,38960,37157,7123776,290764571910,14670443700000,357815700
2010/06/10,37250,-647,-1.71,37897,38451,37250,4063768,165937137600,14419972710000,357815700
2010/06/11,38035,785,2.11,38082,38451,37712,3474849,143281870500,14724116055000,357815700
2010/06/14,38590,555,1.46,38266,38867,38220,2028371,84722620700,14938805475000,357815700
2010/06/15,38128,-462,-1.20,38636,38636,37527,2826170,116477521400,14759897625000,357815700
2010/06/16,38544,416,1.09,38913,39098,38359,3293011,137998339000,14920914690000,357815700
2010/06/17,39653,1109,2.88,38451,39745,38128,3471893,146491078600,15350293530000,357815700
2010/06/18,39376,-277,-0.70,39283,39422,38821,2537309,107463441450,15242948820000,357815700
2010/06/21,39653,277,0.70,39607,39884,38682,2303076,97803878500,15350293530000,357815700
2010/06/22,39191,-462,-1.17,39329,39560,38682,1829061,77297091250,15171385680000,357815700
2010/06/23,39098,-93,-0.24,38913,39422,38729,1756190,74150022250,15135604110000,357815700
2010/06/24,38913,-185,-0.47,39237,39514,38729,1661809,70089137950,15064040970000,357815700
2010/06/25,39144,231,0.59,38174,39329,38174,1907972,80351588950,15153494895000,357815700
2010/06/28,39930,786,2.01,39653,40577,39607,3359479,145828947900,15457638240000,357815700
2010/06/29,38913,-1017,-2.55,39884,40069,38821,1680397,71553295150,15064040970000,357815700
2010/06/30,37897,-1016,-2.61,37897,38266,37481,3130708,128110047100,14670443700000,357815700
2010/07/01,36094,-1803,-4.76,37342,37434,35678,5594099,219755969800,13972703085000,357815700
2010/07/02,36187,93,0.26,35956,36834,35909,2674510,105238180200,14008484655000,357815700
2010/07/05,35124,-1063,-2.94,36094,36140,35124,2338409,89613393100,13596996600000,357815700
2010/07/06,36695,1571,4.47,34662,36695,34662,3506377,135542372550,14205283290000,357815700
2010/07/07,36372,-323,-0.88,36510,36787,35493,3010641,117360265250,14080047795000,357815700
2010/07/08,36787,415,1.14,36972,37342,36556,1955634,78039613750,14241064860000,357815700
2010/07/09,37157,370,1.01,37342,37527,36279,1672901,66930761500,14384191140000,357815700
2010/07/12,37157,0,0.00,37434,37527,36880,1528952,61628234400,14384191140000,357815700
2010/07/13,36464,-693,-1.87,37388,37897,36418,2862747,114805809650,14115829365000,357815700
2010/07/14,37342,878,2.41,37203,37619,37019,2255830,91094538450,14455754280000,357815700
2010/07/15,36556,-786,-2.10,37342,37388,36464,3806025,150545205250,14151610935000,357815700
2010/07/16,34754,-1802,-4.93,36187,36233,34754,6583743,250223359650,13453870320000,357815700
2010/07/19,34338,-416,-1.20,34477,35124,34015,3229995,120615586300,13292853255000,357815700
2010/07/20,33876,-462,-1.35,34246,34246,33321,4221168,154178910050,13113945405000,357815700
2010/07/21,33737,-139,-0.41,34107,34523,33275,4498823,164763509350,13060273050000,357815700
2010/07/22,32721,-1016,-3.01,33552,33968,32258,5251556,186688981150,12666675780000,357815700
2010/07/23,33922,1201,3.67,33136,34107,32998,5020244,182780368900,13131836190000,357815700
2010/07/26,34893,971,2.86,34153,35170,34153,4092316,154143438200,13507542675000,357815700
2010/07/27,34384,-509,-1.46,35401,35540,34246,3274743,122596323900,13310744040000,357815700
2010/07/28,34800,416,1.21,34800,34893,34292,1751833,65528699500,13471761105000,357815700
2010/07/29,33321,-1479,-4.25,34569,34662,33183,6682301,241652522350,12899255985000,357815700
