일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,29260,-101,-0.34,29716,29716,29209,4699,272655300,412259251400,7132513
2010/01/05,29361,101,0.35,29108,29361,29007,6962,400560600,413685754000,7132513
2010/01/06,29311,-50,-0.17,29361,29412,29108,4441,256591700,412972502700,7132513
2010/01/07,29361,50,0.17,29209,29867,28956,15984,927338100,413685754000,7132513
2010/01/08,29159,-202,-0.69,29260,29361,28906,13655,783105900,410832748800,7132513
2010/01/11,29007,-152,-0.52,29159,29209,28906,5650,324952600,408692994900,7132513
2010/01/12,28855,-152,-0.52,29108,29665,28754,26173,1503972400,406553241000,7132513
2010/01/13,28551,-304,-1.05,28855,28906,28501,8528,483002100,402273733200,7132513
2010/01/14,28450,-101,-0.35,28653,28804,28450,8939,504099200,400847230600,7132513
2010/01/15,28602,152,0.53,29209,29867,28602,24183,1383532500,402986984500,7132513
2010/01/18,28450,-152,-0.53,28653,28804,28298,13479,757475200,400847230600,7132513
2010/01/19,28399,-51,-0.18,28602,28703,28349,15072,847814700,400133979300,7132513
2010/01/20,28349,-50,-0.18,28804,28804,28349,10758,604802800,399420728000,7132513
2010/01/21,28096,-253,-0.89,28349,28450,27843,10893,603981700,395854471500,7132513
2010/01/22,27539,-557,-1.98,28096,28197,27539,12298,674653800,388008707200,7132513
2010/01/25,26729,-810,-2.94,27438,27589,26729,19666,1054748300,376596686400,7132513
2010/01/26,27589,860,3.22,26830,28146,26729,13998,759714800,388721958500,7132513
2010/01/27,27944,355,1.28,27539,28399,27336,13951,771630000,393714717600,7132513
2010/01/28,27640,-304,-1.09,28146,28197,27083,8790,478401300,389435209800,7132513
2010/01/29,26830,-810,-2.93,27843,27843,26830,5145,275460000,378023189000,7132513
2010/02/01,26678,-152,-0.57,26729,27286,26526,4709,248804000,375883435100,7132513
2010/02/02,26729,51,0.19,26729,27134,26476,5878,309485100,376596686400,7132513
2010/02/03,26476,-253,-0.95,26830,26830,26476,6341,332833100,373030429900,7132513
2010/02/04,26526,50,0.19,26729,27033,26526,5553,293918100,373743681200,7132513
2010/02/05,26071,-455,-1.72,26121,26324,25666,9328,477934000,367324419500,7132513
2010/02/08,25767,-304,-1.17,26071,26172,25666,5821,297498900,363044911700,7132513
2010/02/09,25311,-456,-1.77,25565,25767,25286,7302,366716800,356625650000,7132513
2010/02/10,25033,-278,-1.10,25413,25413,25008,11977,594402050,352702767850,7132513
2010/02/11,25058,25,0.10,24906,25767,24856,6504,325166200,353059393500,7132513
2010/02/12,24906,-152,-0.61,25565,25615,24805,17083,842991100,350919639600,7132513
2010/02/16,26121,1215,4.88,24957,26172,24906,14496,738168600,368037670800,7132513
2010/02/17,26729,608,2.33,26121,26931,26071,17669,930513000,376596686400,7132513
2010/02/18,26577,-152,-0.57,26729,26830,26324,3921,206554300,374456932500,7132513
2010/02/19,25970,-607,-2.29,26729,26779,25970,8015,418879300,365897916900,7132513
2010/02/22,26577,607,2.34,26071,26982,26071,5310,280906400,374456932500,7132513
2010/02/23,26628,51,0.19,26324,26931,26324,2196,115725600,375170183800,7132513
2010/02/24,26425,-203,-0.76,26476,26628,26273,3657,190822900,372317178600,7132513
2010/02/25,26071,-354,-1.34,26476,26628,26071,2920,151394500,367324419500,7132513
2010/02/26,26121,50,0.19,26071,26577,26071,3072,160029300,368037670800,7132513
2010/03/02,26577,456,1.74,26172,26678,26172,2616,137050200,374456932500,7132513
2010/03/03,26577,0,0.00,27134,27134,26324,1850,97554300,374456932500,7132513
2010/03/04,26577,0,0.00,26375,26729,26375,1678,87929900,374456932500,7132513
2010/03/05,26931,354,1.33,26577,26982,26324,4064,215535700,379449691600,7132513
2010/03/08,27184,253,0.94,27083,27235,26931,3883,208125200,383015948100,7132513
2010/03/09,27184,0,0.00,27184,27235,27033,2789,149599500,383015948100,7132513
2010/03/10,27387,203,0.74,27286,27387,27083,5433,293220400,385868953300,7132513
2010/03/11,27286,-101,-0.37,27336,27640,27184,8057,435590400,384442450700,7132513
2010/03/12,27691,405,1.48,27286,27792,27286,3560,193996200,390148461100,7132513
