,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
068400,AJ렌터카,12600,12700,12400,12600,90888,1137883350,7647.0,13.85,1.648348617104747,910.0,0.0,0.0
006840,AK홀딩스,33900,34900,33500,34800,50712,1752737100,33073.0,1.52,1.0536513215084813,22933.0,0.43,150.0
138930,BS금융지주,15350,15500,15250,15500,384113,5376259000,16833.0,8.29,0.92035037203707,1869.0,2.13,330.0
001460,BYC,187500,193000,187500,193000,391,74183000,396687.0,4.93,0.486684341968605,39163.0,0.44,850.0
001465,BYC우,70700,70700,69700,69700,67,4700200,0.0,0.0,0.0,0.0,1.29,900.0
001040,CJ,120500,120500,117500,119000,88819,10542138500,101632.0,15.25,1.1705491380667505,7801.0,0.55,650.0
079160,CJ CGV,50200,50900,49900,50000,85299,4280366900,16762.0,19.05,2.9839573887364277,2626.0,0.7,350.0
000120,CJ대한통운,96700,96700,94600,95000,26574,2529783900,100335.0,19.95,0.94719424303583,4763.0,0.0,0.0
011150,CJ씨푸드,2730,2740,2720,2720,121383,331162010,1080.0,17.22,2.519039351851852,158.0,0.0,0.0
011155,CJ씨푸드1우,6130,6150,6110,6130,810,4962000,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,38750,39700,38700,39600,5430,213128000,0.0,0.0,0.0,0.0,1.77,700.0
097950,CJ제일제당,267000,275500,267000,275500,55239,15093192500,206383.0,15.0,1.335066357209654,18369.0,0.65,1800.0
097955,CJ제일제당 우,88500,90600,88300,90500,2305,206643300,0.0,0.0,0.0,0.0,2.04,1850.0
037560,CJ헬로비전,18650,18750,18250,18250,224218,4131434600,9354.0,12.24,1.9513685655869146,1491.0,0.0,0.0
000590,CS홀딩스,0,0,0,34450,0,0,146972.0,6.04,0.23454106054214408,5708.0,0.0,0.0
139130,DGB금융지주,16550,16650,16400,16600,110267,1825435650,18823.0,8.14,0.8818325652127716,2039.0,1.99,330.0
004840,DRB동일,7900,8030,7900,8030,30295,241943550,12043.0,5.16,0.6662827342647181,1555.0,0.5,40.0
155660,DSR,4430,4465,4350,4375,117904,518760050,5128.0,5.77,0.8528285272035881,758.0,0.0,0.0
069730,DSR제강,2950,2950,2905,2905,10818,31597790,6964.0,33.78,0.4171722429638139,86.0,1.03,30.0
