,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
068400,AJ렌터카,11600,11850,11450,11500,184837,2147044950,7647.0,12.64,1.5042459461226625,910.0,0.0,0.0
006840,AK홀딩스,40500,40600,39650,39650,52248,2082166550,33073.0,1.73,1.1999165435173706,22933.0,0.38,150.0
138930,BS금융지주,14950,15000,14800,14950,644766,9603292450,16833.0,8.0,0.8882552129745144,1869.0,2.21,330.0
001460,BYC,191500,191500,189000,191500,38,7214500,396687.0,4.89,0.48282788917963027,39163.0,0.44,850.0
001465,BYC우,70200,70200,69900,69900,2,140100,0.0,0.0,0.0,0.0,1.29,900.0
001040,CJ,108500,112000,107500,111000,132910,14718932500,101632.0,14.23,1.0919928178378857,7801.0,0.59,650.0
079160,CJ CGV,49450,52000,49400,52000,292193,14898384600,16762.0,19.8,3.1014553006801098,2626.0,0.67,350.0
000120,CJ대한통운,99300,100000,99100,100000,45553,4528736600,100335.0,21.0,0.996890417102706,4763.0,0.0,0.0
011150,CJ씨푸드,2630,2650,2615,2625,177740,467947300,1080.0,16.61,2.4298900462962965,158.0,0.0,0.0
011155,CJ씨푸드1우,5490,5500,5300,5300,410,2211800,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,38450,39900,38450,39200,14528,571462100,0.0,0.0,0.0,0.0,1.79,700.0
097950,CJ제일제당,267000,274000,262500,271000,81337,21964269000,206383.0,14.75,1.3128152512561597,18369.0,0.66,1800.0
097955,CJ제일제당 우,89000,91600,88900,91000,5582,505506700,0.0,0.0,0.0,0.0,2.03,1850.0
037560,CJ헬로비전,15850,16750,15650,16700,550019,8909306350,9354.0,11.2,1.785745068954458,1491.0,0.0,0.0
000590,CS홀딩스,38750,39600,38500,39000,2946,114591500,146972.0,6.83,0.2651861408975859,5708.0,0.0,0.0
139130,DGB금융지주,15700,15750,15550,15750,102084,1599388500,18823.0,7.72,0.8361329888965627,2039.0,2.1,330.0
004840,DRB동일,8380,8380,8250,8260,29778,246901980,12043.0,5.31,0.6854490808976169,1555.0,0.48,40.0
155660,DSR,4400,4470,4375,4440,28530,126413440,5128.0,5.86,0.8661088631045242,758.0,0.0,0.0
069730,DSR제강,3435,3495,3435,3470,35603,123435400,6964.0,40.34,0.4982140292935095,86.0,0.86,30.0
017940,E1,75000,77000,74700,76800,7337,556217200,154916.0,5.09,0.4959867363603501,15096.0,2.08,1600.0
007700,F&F,6260,6290,6230,6280,110,688100,11083.0,11.94,0.5665546332220518,526.0,1.59,100.0
114090,GKL,33850,34600,33550,34350,192838,6627250150,5358.0,14.76,6.412129059350504,2328.0,3.54,1217.0
078930,GS,55600,57300,55000,56600,662506,37555112200,66978.0,10.85,0.8452417444907283,5217.0,2.39,1350.0
006360,GS건설,39250,39700,38050,38600,848586,32808187900,72576.0,18.7,0.5316433376736112,2063.0,0.65,250.0
001250,GS글로벌,9270,9270,9070,9130,36091,329977530,10444.0,10.08,0.8742609392952891,906.0,1.37,125.0
007070,GS리테일,30900,31050,30300,30300,118337,3608089250,19798.0,18.9,1.530796987069401,1603.0,1.32,400.0
078935,GS우,28500,28850,28500,28500,1735,49635500,0.0,0.0,0.0,0.0,4.91,1400.0
035000,GⅡR,7700,7820,7580,7820,1111,8522520,6815.0,10.32,1.1478792186353632,758.0,2.56,200.0
001500,HMC투자증권,10800,10950,10750,10900,39241,425269400,23166.0,10.37,0.47034076070534403,1051.0,1.38,150.0
011420,IB월드와이드,1720,1750,1720,1720,14670,25372500,1247.0,90.5,1.3789093825180434,19.0,0.0,0.0
003560,IHQ,2340,2365,2290,2300,89328,207474900,842.0,21.1,2.730663598574822,109.0,0.0,0.0
175330,JB금융지주,6440,6510,6400,6480,155039,1004748020,0.0,0.0,0.0,0.0,0.0,0.0
005560,JS전선,5920,6010,5900,5990,9030,53839800,11471.0,5.76,0.5223770813355418,1040.0,5.01,300.0
001060,JW중외제약,16050,16350,16000,16150,21608,349859200,14131.0,0.0,0.0,0.0,0.77,125.0
001067,JW중외제약2우B,0,0,0,15550,0,0,0.0,0.0,0.0,0.0,0.8,125.0
001065,JW중외제약우,11200,11200,11200,11200,20,224000,0.0,0.0,0.0,0.0,1.34,150.0
096760,JW홀딩스,2705,2780,2655,2755,92259,251983975,1580.0,0.0,0.0,0.0,0.91,25.0
105560,KB금융,36000,36350,35750,36100,1053159,38017598300,63438.0,8.19,0.5689098016961442,4408.0,1.66,600.0
002380,KCC,423500,433500,418000,433000,15687,6721725500,468604.0,9.54,0.9238521491493884,45384.0,1.85,8000.0
009070,KCTC,19450,20000,19450,19750,4440,87833000,48172.0,0.0,0.0,0.0,1.27,250.0
009440,KC그린홀딩스,9210,9330,9090,9110,133629,1221723360,5875.0,8.62,1.5503603723404256,1057.0,0.77,70.0
119650,KC코트렐,12200,12400,11850,12000,26180,315826000,7313.0,7.33,1.6413877683577192,1638.0,3.92,470.0
092220,KEC,1795,1830,1755,1825,369333,664335420,7810.0,0.0,0.0,0.0,0.0,0.0
109070,KGP,1755,1910,1755,1895,3460,6332100,3238.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,18500,18600,18100,18450,50140,919449000,16723.0,24.73,1.103381196555642,746.0,0.81,150.0
001940,KISCO홀딩스,37550,37550,37550,37550,500,18775000,175031.0,3.78,0.21425897635633118,9923.0,2.4,900.0
083420,KPX그린케미칼,4580,4650,4550,4650,24490,112743000,4928.0,7.95,0.9436471121651786,585.0,3.23,150.0
025000,KPX케미칼,65000,65000,62600,64200,987,62879700,68667.0,8.44,0.9342233168771026,7603.0,4.67,3000.0
092230,KPX홀딩스,50000,50100,49750,49900,3589,178795850,123023.0,11.32,0.4057987378376401,4410.0,5.11,2550.0
025850,KPX화인케미칼,17150,17400,16950,17350,2251,38478850,33703.0,0.0,0.0,0.0,0.0,0.0
044450,KSS해운,12900,13250,12600,13250,90735,1171583550,11811.0,11.48,1.1213236072305477,1154.0,0.68,90.0
030200,KT,36350,36600,36000,36450,1283755,46456174350,47141.0,8.4,0.7733738611293778,4341.0,5.49,2000.0
033780,KT&G,73300,73600,72800,73600,198403,14502866800,37081.0,12.54,1.9846217149618404,5869.0,4.35,3200.0
030210,KTB투자증권,2540,2540,2495,2515,170204,427529960,6717.0,46.56,0.37433005806163466,54.0,0.0,0.0
058850,KTcs,3040,3085,2995,3015,129978,392566735,2685.0,7.13,1.1231014315642458,423.0,3.32,100.0
003550,LG,66200,67400,65900,67000,278845,18626868900,64357.0,12.66,1.041101783799742,5294.0,1.49,1000.0
034220,LG디스플레이,28850,28900,28200,28350,2700000,76664789800,28534.0,43.47,0.9932580430363777,652.0,0.0,0.0
001120,LG상사,33500,33650,33200,33350,234529,7854602050,37894.0,5.82,0.8808648384308861,5735.0,1.5,500.0
068870,LG생명과학,54500,54500,52800,52800,65808,3507862500,15028.0,104.1,3.5128676470588234,507.0,0.0,0.0
068875,LG생명과학우,25000,25100,25000,25000,74,1847050,0.0,0.0,0.0,0.0,0.0,0.0
051900,LG생활건강,512000,524000,510000,520000,42189,21865527000,67816.0,28.69,7.6676540197003655,18126.0,0.72,3750.0
051905,LG생활건강우,217500,217500,215000,217500,79,17130500,0.0,0.0,0.0,0.0,1.75,3800.0
003555,LG우,35900,35900,35600,35800,957,34262250,0.0,0.0,0.0,0.0,2.93,1050.0
032640,LG유플러스,12500,12900,12500,12850,1364215,17390563450,8582.0,0.0,0.0,0.0,0.0,0.0
011070,LG이노텍,87900,87900,86500,86900,87506,7613179600,62876.0,0.0,0.0,0.0,0.0,0.0
066570,LG전자,74600,74900,74100,74700,677357,50496228000,68872.0,204.1,1.0847623126960158,366.0,0.27,200.0
066575,LG전자우,28900,28900,28100,28150,73213,2073724950,0.0,0.0,0.0,0.0,0.89,250.0
093050,LG패션,27700,27850,27350,27550,91252,2519652900,29701.0,13.27,0.9277686357361705,2076.0,1.45,400.0
108670,LG하우시스,122500,125000,121000,123000,62869,7745507000,72100.0,42.44,1.705740291262136,2898.0,0.81,1000.0
108675,LG하우시스우,43550,43750,43400,43400,4663,202915700,0.0,0.0,0.0,0.0,2.42,1050.0
051910,LG화학,298000,302000,294000,299000,438322,131190228000,143834.0,14.72,2.0791715623566054,20318.0,1.34,4000.0
051915,LG화학우,140500,145000,140500,144500,29403,4223848500,0.0,0.0,0.0,0.0,2.8,4050.0
002550,LIG손해보험,23250,23300,22950,23250,292661,6771724250,25974.0,7.22,0.8951872545622546,3221.0,2.37,550.0
006260,LS,72900,73500,71700,73300,187427,13612055300,72222.0,11.96,1.014879468859904,6128.0,1.71,1250.0
000680,LS네트웍스,5280,5280,5130,5130,53582,277424280,10165.0,20.6,0.5044607722577472,249.0,0.97,50.0
000685,LS네트웍스우,30800,30900,26000,28500,817,23523500,0.0,0.0,0.0,0.0,0.35,100.0
000687,LS네트웍스전환상환2우B,0,0,0,5100,0,0,0.0,0.0,0.0,0.0,3.43,175.0
010120,LS산전,64500,65000,64100,64500,66736,4303720500,27810.0,18.84,2.3180319579288025,3421.0,1.55,1000.0
023150,MH에탄올,3655,3655,3500,3595,15310,54061500,5589.0,60.94,0.6432836822329576,59.0,0.0,0.0
035420,NAVER,441000,459500,440500,456500,292076,132318725500,39134.0,37.0,11.664256145551184,12337.0,0.13,616.0
181710,NHN엔터테인먼트,109500,110500,107000,109000,552482,60252603000,0.0,0.0,0.0,0.0,0.0,0.0
016420,NH농협증권,4790,4805,4770,4800,13460,64435350,8238.0,15.24,0.5828221731609614,315.0,2.08,100.0
034310,NICE,11200,11250,10750,10950,83312,910215950,10073.0,8.08,1.087455326119329,1356.0,1.19,130.0
008260,NI스틸,1775,1775,1750,1765,42011,73972615,2213.0,7.12,0.7980258698599186,248.0,2.83,50.0
004250,NPC,4790,5050,4790,4940,147846,731298290,3231.0,9.78,1.5287933302383163,505.0,1.32,65.0
004255,NPC우,1695,1705,1675,1700,7080,11972050,0.0,0.0,0.0,0.0,4.12,70.0
010060,OCI,162500,164500,161500,162500,130551,21269483500,133074.0,0.0,0.0,0.0,0.25,400.0
005490,POSCO,323500,330000,321500,327500,212356,69540647500,452524.0,10.27,0.7236202872665317,31874.0,2.44,8000.0
100840,S&TC,18550,18800,18500,18550,10830,201173000,25874.0,14.29,0.7168278242637397,1298.0,1.08,200.0
000040,S&T모터스,523,526,516,520,273982,142780206,533.0,0.0,0.0,0.0,0.0,0.0
064960,S&T모티브,28450,29150,28150,28850,40940,1175348500,30764.0,14.86,0.9380089146404889,1942.0,1.73,500.0
003570,S&T중공업,12550,12700,12450,12600,58617,736885200,21682.0,10.12,0.5809380332764505,1245.0,2.38,300.0
036530,S&T홀딩스,17950,18200,17250,18200,50541,891251600,33753.0,9.73,0.5388757110479069,1870.0,2.2,400.0
010950,S-Oil,76600,77200,76100,76500,193168,14797243200,46105.0,15.22,1.6586968604272856,5025.0,3.46,2650.0
010955,S-Oil우,54900,54900,54400,54700,7852,429359400,0.0,0.0,0.0,0.0,4.89,2675.0
950100,SBI모기지,15750,16500,15750,16350,53629,870032700,,,,,,
034120,SBS,42650,44200,42650,43650,48684,2127593650,29862.0,28.95,1.4621027560109838,1508.0,1.37,600.0
101060,SBS미디어홀딩스,4885,4910,4815,4890,265647,1292691680,4346.0,22.12,1.125086286240221,221.0,0.51,25.0
004060,SG세계물산,746,757,740,740,1288158,959821890,1037.0,185.0,0.7135969141755063,4.0,0.0,0.0
001380,SG충남방적,1610,1650,1585,1610,95050,153096100,2866.0,0.0,0.0,0.0,0.0,0.0
001385,SG충남방적우,0,0,0,1575000,0,0,0.0,0.0,0.0,0.0,0.0,0.0
002360,SH에너지화학,927,1060,919,1060,30054212,30726067090,568.0,265.0,1.8661971830985915,4.0,0.0,0.0
002365,SH에너지화학우,36850,36850,36850,36850,72,2653200,0.0,0.0,0.0,0.0,0.0,0.0
009160,SIMPAC,6360,6510,6360,6390,47845,308606040,6459.0,8.95,0.9897091267998143,714.0,1.56,100.0
123700,SJM,11650,12300,11400,12200,79995,960580700,7823.0,19.73,1.5589727406365845,618.0,0.82,100.0
025530,SJM홀딩스,5510,5590,5510,5580,9861,54579680,7823.0,9.03,0.7134491243768375,618.0,1.79,100.0
003600,SK,181000,189000,179500,186500,235171,43519382000,239124.0,7.21,0.7804581448850806,25881.0,1.34,2500.0
034730,SK C&C,105500,109000,105000,109000,64586,6924099000,44731.0,14.26,2.435854399074467,7642.0,1.15,1250.0
011790,SKC,30900,30950,30400,30400,255618,7843173150,31798.0,16.55,0.956448715328008,1838.0,1.64,500.0
018670,SK가스,71600,72500,70700,72300,12099,864216100,113143.0,5.66,0.639289542603166,12779.0,2.35,1700.0
001740,SK네트웍스,6780,6900,6780,6860,616946,4199470550,12339.0,35.38,0.5561836453521355,194.0,2.19,150.0
001745,SK네트웍스우,10450,10750,10450,10750,1071,11220250,0.0,0.0,0.0,0.0,1.63,175.0
003605,SK우,74300,76400,74000,76400,398,29654400,0.0,0.0,0.0,0.0,3.34,2550.0
096770,SK이노베이션,138500,141000,137500,139500,457691,64041891500,164024.0,10.97,0.8506224698824563,12720.0,2.29,3200.0
096775,SK이노베이션우,64600,65500,64600,65500,1069,69592400,0.0,0.0,0.0,0.0,4.96,3250.0
001510,SK증권,842,843,829,836,632907,528310090,1326.0,0.0,0.0,0.0,0.0,0.0
001515,SK증권우,792,792,776,781,3930,3069930,0.0,0.0,0.0,0.0,0.0,0.0
