,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,2885,2940,2030,2110,531730,1202539950,7231.0,1.88,0.29221245764762827,1124.0,4.74,100.0
006840,AK홀딩스,16000,16300,11550,12000,131910,1693560250,63797.0,1.46,0.18820193347649575,8224.0,6.25,750.0
027410,BGF,3450,3520,2930,2930,907764,2967406885,15719.0,5.1,0.18661482521152745,575.0,1.19,35.0
282330,BGF리테일,121500,122500,105500,109000,55754,6259116000,30182.0,12.21,3.6108480944768404,8925.0,2.46,2680.0
138930,BNK금융지주,3960,4115,3565,3830,3068268,11538784890,23400.0,2.6,0.16386426615918803,1475.0,7.83,300.0
001460,BYC,166000,166000,145500,151000,2097,320887000,485043.0,13.86,0.3111939624425051,10891.0,0.66,1000.0
001465,BYC우,96500,96500,85600,89800,101,8954600,0.0,0.0,0.0,0.0,1.17,1050.0
001040,CJ,61600,62800,55000,55300,152970,8883836000,121743.0,6.02,0.4539012253271235,9180.0,2.62,1450.0
079160,CJ CGV,17700,18200,14200,14200,452959,7039566150,5284.0,0.0,0.0,0.0,1.41,200.0
00104K,CJ4우(전환),41800,42400,36200,36350,64858,2497760350,0.0,0.0,0.0,0.0,0.0,0.0
000120,CJ대한통운,128000,137000,118000,127000,181614,23094028000,116702.0,63.62,1.0882032870045073,1996.0,0.0,0.0
011150,CJ씨푸드,2615,2670,1960,2035,3185275,7306111550,1710.0,33.9,1.1896929824561404,60.0,0.0,0.0
011155,CJ씨푸드1우,27750,28400,22550,23550,10950,282688250,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,31350,31750,28450,28450,19723,588642700,0.0,0.0,0.0,0.0,5.27,1500.0
097950,CJ제일제당,210000,214000,148000,155000,263704,45637011500,291963.0,2.8,0.53160192815528,55416.0,2.26,3500.0
097955,CJ제일제당 우,86600,87000,69500,69700,18361,1393297000,0.0,0.0,0.0,0.0,5.09,3550.0
