,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,4130,4150,4065,4090,24482,100149940,7231.0,3.64,0.5659054764209653,1124.0,2.44,100.0
068400,AJ렌터카,11700,11750,11500,11600,161382,1874444450,11150.0,67.44,1.0402914798206278,172.0,0.0,0.0
006840,AK홀딩스,31200,31250,30750,31000,16620,514007300,63797.0,3.77,0.4859260623540292,8224.0,2.42,750.0
027410,BGF,5550,5560,5450,5460,191122,1047421300,15719.0,9.5,0.3475093835485718,575.0,0.64,35.0
282330,BGF리테일,164500,168500,164000,167000,26007,4330172510,30182.0,18.7,5.530627215724604,8925.0,1.6,2680.0
138930,BNK금융지주,7040,7100,6970,7050,592099,4170322280,23400.0,4.78,0.30138221153846156,1475.0,4.26,300.0
001460,BYC,237500,239000,235500,238000,210,49762000,485043.0,21.84,0.49047255861851424,10891.0,0.42,1000.0
001465,BYC우,126500,126500,125000,126500,131,16402000,0.0,0.0,0.0,0.0,0.83,1050.0
001040,CJ,91600,92000,90600,91300,60033,5473021900,121743.0,9.95,0.7505128631625637,9180.0,1.59,1450.0
079160,CJ CGV,36350,37000,36150,36500,68712,2506803400,5284.0,0.0,0.0,0.0,0.55,200.0
00104K,CJ4우(전환),65500,66300,65500,66300,4934,324834000,0.0,0.0,0.0,0.0,0.0,0.0
000120,CJ대한통운,152000,153500,150000,151000,29191,4411472000,116702.0,75.6,1.293443985535809,1996.0,0.0,0.0
011150,CJ씨푸드,2710,2745,2670,2670,151975,410052805,1710.0,44.5,1.5614035087719298,60.0,0.0,0.0
011155,CJ씨푸드1우,30200,32350,30200,30950,3901,122054400,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,42050,42050,41450,41750,4008,166713100,0.0,0.0,0.0,0.0,3.59,1500.0
097950,CJ제일제당,244000,244500,238000,238500,32177,7714910500,291963.0,4.3,0.8163092369581078,55416.0,1.47,3500.0
097955,CJ제일제당 우,103000,103000,101000,102000,4478,454819500,0.0,0.0,0.0,0.0,3.48,3550.0
037560,CJ헬로,6040,6140,6010,6060,104071,628748790,13677.0,11.84,0.4433720845214594,512.0,1.24,75.0
000590,CS홀딩스,58500,58500,57100,57100,183,10482100,189462.0,10.44,0.3012883190296735,5469.0,0.88,500.0
012030,DB,775,775,754,766,306091,234287110,684.0,0.0,0.0,0.0,0.0,0.0
016610,DB금융투자,4275,4290,4255,4285,34845,148849620,15495.0,3.27,0.27683930300096804,1312.0,5.83,250.0
005830,DB손해보험,55300,55700,54400,55500,102335,5645690300,72003.0,6.6,0.7713421011971724,8413.0,3.6,2000.0
000990,DB하이텍,19050,19050,18800,19050,232763,4405021200,12545.0,9.52,1.5198024611398964,2002.0,1.31,250.0
000995,DB하이텍1우,39250,41700,38350,40950,3584,145480850,0.0,0.0,0.0,0.0,0.73,300.0
139130,DGB금융지주,6990,7030,6930,6990,300088,2097001790,25684.0,3.13,0.2722009416124825,2233.0,5.15,360.0
001530,DI동일,71800,72600,70900,71900,2523,180373600,198666.0,5136.0,0.3619341004500015,14.0,2.09,1500.0
004840,DRB동일,5400,5420,5290,5360,4269,22732250,17183.0,17.45,0.31182618721992666,307.0,2.05,110.0
155660,DSR,4275,4275,4100,4140,37364,155040855,9127.0,8.38,0.45372075983346116,494.0,1.21,50.0
