,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
138930,BS금융지주,11950,12100,11850,11950,510934,6115615800,15281.0,5.64,0.7825485897519796,2120.0,2.93,350.0
001460,BYC,167000,167000,160500,163000,251,40486000,367590.0,3.8,0.44393629578810634,42935.0,0.52,850.0
001465,BYC우,67300,67300,67300,67300,1,67300,0.0,0.0,0.0,0.0,1.34,900.0
001040,CJ,74200,75200,73100,73800,74572,5504005300,97949.0,5.61,0.7529066465711748,13147.0,0.88,650.0
079160,CJ CGV,25900,26300,25500,26250,44540,1157453000,14832.0,29.3,1.7698220064724919,896.0,1.14,300.0
000120,CJ대한통운,84500,84500,82100,82100,12934,1076321200,96993.0,16.9,0.846767936861423,4858.0,0.0,0.0
011150,CJ씨푸드,2350,2400,2325,2330,335819,788183570,925.0,20.62,2.5195945945945946,113.0,0.0,0.0
011155,CJ씨푸드1우,5600,5800,5500,5680,1020,5721000,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,18300,18400,18300,18400,219,4015100,0.0,0.0,0.0,0.0,3.8,700.0
097950,CJ제일제당,288000,290500,282000,285500,74076,21047894500,188796.0,13.06,1.5120440846204368,21854.0,0.63,1800.0
097955,CJ제일제당 우,64000,64000,63500,63800,503,32030400,0.0,0.0,0.0,0.0,2.9,1850.0
000590,CS홀딩스,32150,33100,32150,32750,555,18026000,141010.0,3.04,0.23181445464860648,10756.0,0.0,0.0
139130,DGB금융지주,13500,13600,13150,13250,202332,2703619750,17093.0,0.0,0.0,0.0,2.64,350.0
069730,DSR제강,3205,3240,3170,3170,15242,48901140,6957.0,4.84,0.4556702107589478,655.0,0.95,30.0
017940,E1,51500,51700,51000,51500,3053,157256400,148057.0,4.69,0.3482028089266296,10989.0,2.91,1500.0
007700,F&F,6050,6160,6040,6120,8620,52937000,10709.0,4.78,0.5710354608273415,1279.0,2.45,150.0
114090,GKL,25600,25600,24800,24900,351735,8839595450,3578.0,24.9,6.9609418669647845,1000.0,2.06,512.0
078930,GS,54300,54800,53300,54400,216585,11788762200,63523.0,6.66,0.8566997263786346,8171.0,2.48,1350.0
006360,GS건설,70100,70800,69900,70100,229372,16131802700,73237.0,8.19,0.9572970288242282,8563.0,1.43,1000.0
001250,GS글로벌,11800,11800,11250,11250,191296,2184197000,9969.0,0.0,0.0,0.0,1.11,125.0
007070,GS리테일,24400,25350,24150,24900,100535,2512211000,18574.0,20.53,1.3408208382685474,1213.0,1.2,300.0
078935,GS우,20450,20450,20450,20450,340,6953000,0.0,0.0,0.0,0.0,6.85,1400.0
035000,GⅡR,7000,7170,7000,7000,1880,13209400,6553.0,15.05,1.0677242293605982,465.0,2.86,200.0
001500,HMC투자증권,12250,12400,12200,12300,22329,274483800,21296.0,11.56,0.5776906461307287,1064.0,0.0,0.0
011420,IB스포츠,2445,2480,2375,2445,107850,262399150,1215.0,15.57,2.011966306584362,157.0,0.0,0.0
003560,IHQ,2595,2640,2575,2640,113348,294774635,727.0,48.88,3.6303301237964236,54.0,0.0,0.0
005560,JS전선,8070,8430,7980,8370,15370,124459100,10389.0,0.0,0.0,0.0,0.0,0.0
001060,JW중외제약,13000,13000,12800,12800,17688,227165000,15761.0,0.0,0.0,0.0,1.56,200.0
