,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
138930,BS금융지주,14450,14500,13900,14250,1236783,17534098750,0.0,0.0,0.0,0.0,0.0,0.0
001460,BYC,156000,156000,151500,154500,402,61665000,309240.0,5.05,0.49931261671759797,30571.0,0.52,800.0
001465,BYC우,69000,69500,67000,69500,24,1640800,0.0,0.0,0.0,0.0,1.22,850.0
001040,CJ,80800,80800,78300,78600,274410,21682768200,82086.0,12.69,0.9570572326584315,6192.0,1.02,800.0
079160,CJ CGV,29150,29150,28250,28800,95620,2739231400,4028.0,14.6,7.148530598311817,1972.0,0.87,250.0
011150,CJ씨푸드,2720,2740,2615,2620,850493,2262373030,694.0,20.16,3.7756664265129682,130.0,0.0,0.0
011155,CJ씨푸드1우,12250,12250,11200,11650,3870,44756500,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,24250,24250,23450,23700,3280,77433500,0.0,0.0,0.0,0.0,3.59,850.0
097950,CJ제일제당,228000,228000,222000,224000,51933,11615965000,136886.0,11.12,1.6364809266469909,20150.0,1.56,3500.0
097955,CJ제일제당 우,66500,66800,66000,66300,2606,173025800,0.0,0.0,0.0,0.0,5.35,3550.0
000590,CS홀딩스,59500,60500,58500,58500,1979,117114200,215862.0,4.1,0.27099018991299995,14262.0,0.0,0.0
069730,DSR제강,4480,4480,4170,4250,271291,1159452925,4867.0,3.71,0.8730272113211424,1145.0,0.59,25.0
017940,E1,49500,50400,49500,50000,5197,259762200,122433.0,0.0,0.0,0.0,3.0,1500.0
007700,F&F,8050,8200,7950,8070,14810,118418000,7962.0,7.55,1.0137886405739764,1069.0,1.86,150.0
114090,GKL,15300,15500,14800,14950,383854,5792127350,3088.0,8.92,4.842312985751295,1676.0,6.87,1027.0
078930,GS,101000,105000,97100,98500,1888701,191489972300,43120.0,18.52,2.2848246898191094,5321.0,1.02,1000.0
006360,GS건설,120000,123500,117500,120500,484903,58477536000,68354.0,15.57,1.7624061183325044,7737.0,0.83,1000.0
001250,GS글로벌,18200,18400,17800,17850,283814,5121497650,5927.0,9.7,3.0139114433946346,1841.0,9.11,1627.0
078935,GS우,28200,28550,27750,28100,10123,284959400,0.0,0.0,0.0,0.0,3.74,1050.0
035000,GⅡR,10350,10400,10150,10400,6210,63469000,5961.0,1040.0,1.7446737124643517,10.0,8.37,870.0
001500,HMC투자증권,23600,23600,22700,23000,457439,10514698850,19579.0,23.34,1.174400824863374,985.0,0.0,0.0
011420,IB스포츠,2350,2615,2260,2610,820861,2068148610,1166.0,25.84,2.2386095626072042,101.0,0.0,0.0
003560,IHQ,1310,1345,1290,1305,89630,117489000,837.0,0.0,0.0,0.0,0.0,0.0
005560,JS전선,9340,9500,9260,9340,15277,142266380,13310.0,3.96,0.7011246243425996,2356.0,9.64,900.0
001060,JW중외제약,15300,15650,15100,15650,42901,662584850,19224.0,13.99,0.8144640976123596,1119.0,1.92,300.0
001067,JW중외제약2우B,18050,19500,18050,18850,530,9781500,0.0,0.0,0.0,0.0,1.59,300.0
001065,JW중외제약우,12200,12250,12050,12150,160,1939500,0.0,0.0,0.0,0.0,2.67,325.0
096760,JW홀딩스,2025,2090,2020,2030,126531,256847630,2641.0,18.45,0.768589076107535,110.0,2.96,60.0
105560,KB금융,54900,55000,53400,54100,2432081,131030196800,46206.0,32.62,1.1713819633813791,1659.0,0.43,230.0
002380,KCC,327500,359500,327000,353000,111828,38560180000,454409.0,9.9,0.7763497476942578,35640.0,2.27,8000.0
009070,KCTC,16200,16400,15550,16000,590,9489500,40411.0,15.5,0.3958328177971344,1032.0,1.25,200.0
009440,KC그린홀딩스,3175,3295,3170,3240,58669,188075830,5033.0,4.36,0.6435556576594477,743.0,5.56,180.0
119650,KC코트렐,20600,23000,20350,22100,164740,3560010400,0.0,0.0,0.0,0.0,0.0,0.0
092220,KEC,1005,1040,990,1010,2510521,2537581600,1449.0,0.0,0.0,0.0,0.0,0.0
109070,KGP,1720,1720,1600,1695,19400,31973950,0.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,9320,9320,9070,9090,45143,412750270,18637.0,11.07,0.4876711145838923,821.0,2.2,200.0
001940,KISCO홀딩스,41500,41500,39300,39450,8706,347948200,162282.0,1.92,0.2431460936826019,20552.0,2.28,900.0
083420,KPX그린케미칼,3910,3950,3790,3925,57703,224175725,2581.0,9.04,1.5199353448275863,434.0,3.82,150.0
025000,KPX케미칼,59800,59800,55200,57200,17971,1017185500,42226.0,7.0,1.354378818737271,8170.0,2.62,1500.0
092230,KPX홀딩스,53700,54000,52100,53900,2683,141774300,93632.0,5.21,0.5756229340663448,10343.0,1.86,1000.0
025850,KPX화인케미칼,43300,43700,40600,41850,149745,6242472750,36078.0,4.15,1.1587062666306336,10077.0,3.58,1500.0
044450,KSS해운,4600,4600,4500,4500,8970,40739550,9900.0,3.11,0.454157196969697,1446.0,2.22,100.0
030200,KT,38000,38000,37550,37800,716591,27072487200,46688.0,16.06,0.8095241282556546,2353.0,5.29,2000.0
