,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,3450,3590,3340,3560,321163,1122375955,6802.0,3.63,0.5241846377903557,982.0,8.43,300.0
006840,AK홀딩스,22000,22000,20000,20550,268426,5577624100,62448.0,9.48,0.32899672527542917,2168.0,3.65,750.0
027410,BGF,4585,4610,4390,4400,377245,1687536505,15699.0,15.66,0.2802348079495509,281.0,2.5,110.0
282330,BGF리테일,151000,151500,147000,149500,44795,6653290000,36022.0,17.06,4.150760299261562,8763.0,1.81,2700.0
138930,BNK금융지주,5510,5520,5260,5330,2290961,12250034540,25415.0,3.24,0.2099809567430651,1647.0,6.75,360.0
001460,BYC,208000,215000,207000,209000,1133,237445000,517079.0,6.28,0.40408870066276137,33265.0,0.53,1100.0
001465,BYC우,120000,120000,117500,119000,548,64872000,0.0,0.0,0.0,0.0,0.97,1150.0
001040,CJ,92300,93800,89900,91500,149826,13714638100,126448.0,11.1,0.7234347320637733,8240.0,2.02,1850.0
079160,CJ CGV,25000,25600,24450,24850,351731,8754343000,12777.0,0.0,0.0,0.0,0.0,0.0
00104K,CJ4우(전환),64200,64700,62500,63500,12411,786165900,0.0,0.0,0.0,0.0,2.99,1900.0
000120,CJ대한통운,162500,166500,160500,164500,76412,12526946000,131146.0,121.94,1.2542791049669835,1349.0,0.0,0.0
011150,CJ씨푸드,3860,3865,3740,3745,823552,3131266760,1781.0,73.44,2.1029267265581133,51.0,0.0,0.0
011155,CJ씨푸드1우,39950,40000,37250,38050,16179,624168100,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,48100,49450,46200,46200,37741,1793495350,0.0,0.0,0.0,0.0,4.11,1900.0
097950,CJ제일제당,327500,333000,317000,320000,143966,46674303500,297949.0,33.62,1.0739270814803876,9516.0,1.09,3500.0
097955,CJ제일제당 우,142000,143500,134000,137500,21939,3063705000,0.0,0.0,0.0,0.0,2.58,3550.0
000590,CS홀딩스,60000,60200,59200,59600,7213,428345300,195584.0,7.07,0.30492313245204106,8435.0,0.84,500.0
012030,DB,751,751,727,730,477762,350410954,1049.0,31.73,0.6957965919923736,23.0,0.0,0.0
016610,DB금융투자,3580,3650,3495,3650,364282,1297785955,16484.0,3.11,0.2210742234894443,1172.0,6.85,250.0
005830,DB손해보험,50500,50500,47050,47950,389221,18725726000,84026.0,8.04,0.5707881712208126,5966.0,3.13,1500.0
000990,DB하이텍,29900,30150,29350,29750,870420,25812004500,14483.0,12.34,2.054024546019471,2410.0,1.18,350.0
000995,DB하이텍1우,61800,62000,57000,57500,5654,332490000,0.0,0.0,0.0,0.0,0.7,400.0
139130,DGB금융지주,5650,5660,5450,5480,1446789,7989476210,27296.0,2.88,0.20052875192335873,1900.0,7.48,410.0
001530,DI동일,66000,66000,65100,65500,10309,674905500,199541.0,9.51,0.3282022867480869,6888.0,2.29,1500.0
004840,DRB동일,6940,6940,6530,6620,242217,1622923760,17771.0,14.36,0.3724985580440043,461.0,1.51,100.0
155660,DSR,4200,4280,4140,4140,65763,275212140,9613.0,7.58,0.4304229949027359,546.0,1.21,50.0
069730,DSR제강,4120,4205,4005,4005,101458,412114470,9851.0,8.54,0.4065394693432139,469.0,1.0,40.0
017940,E1,39050,39200,37750,38300,47136,1811232450,166288.0,0.0,0.0,0.0,5.74,2200.0
007700,F&F,110000,110000,105500,107000,327056,35273543500,31366.0,14.95,3.4124360374290634,7158.0,0.93,1000.0
114090,GKL,15700,15750,15050,15100,639364,9763652600,9460.0,12.91,1.5962275369978858,1170.0,4.36,659.0
078930,GS,39350,39400,38200,38500,452691,17513424900,93746.0,6.7,0.4105456416140422,5745.0,4.94,1900.0
006360,GS건설,28200,28550,27450,27750,765785,21300228900,49623.0,4.96,0.558846515224795,5590.0,3.6,1000.0
001250,GS글로벌,1895,1920,1855,1870,547021,1029237655,4351.0,0.0,0.0,0.0,0.0,0.0
007070,GS리테일,40850,40900,39700,39700,435172,17404092250,28232.0,22.95,1.4057081724638707,1729.0,1.89,750.0
078935,GS우,31100,31100,30150,30500,14239,436340100,0.0,0.0,0.0,0.0,6.39,1950.0
012630,HDC,10000,10050,9640,9780,497589,4876454550,36131.0,2.19,0.270265448991171,4460.0,2.04,200.0
039570,HDC아이콘트롤스,9070,9070,8870,9010,36573,327332160,10245.0,0.0,0.0,0.0,3.88,350.0
089470,HDC현대EP,4300,4400,4215,4350,106864,461090610,8886.0,9.78,0.4898330238577538,445.0,2.76,120.0
294870,HDC현대산업개발,22150,22500,21100,21250,1607064,34829480900,47095.0,2.43,0.45044275533496125,8731.0,2.35,500.0
011200,HMM,5350,5680,5280,5570,13085521,72340132240,3420.0,0.0,0.0,0.0,0.0,0.0
082740,HSD엔진,5020,5140,4880,4930,683991,3418973135,5722.0,0.0,0.0,0.0,0.0,0.0
003560,IHQ,1600,1630,1590,1630,1465706,2360531375,933.0,0.0,0.0,0.0,0.0,0.0
175330,JB금융지주,5090,5090,4860,4930,593611,2925164865,17615.0,3.0,0.27947771785410164,1641.0,6.09,300.0
234080,JW생명과학,21200,21400,20650,20750,244950,5129686000,7744.0,14.98,2.6785303541451446,1385.0,2.41,500.0
001060,JW중외제약,41500,41950,39500,39750,701104,28515753700,10345.0,0.0,0.0,0.0,0.82,325.0
001067,JW중외제약2우B,57500,57500,49400,50600,36033,1852720450,0.0,0.0,0.0,0.0,0.69,350.0
001065,JW중외제약우,54600,55900,41150,42000,202120,9570060000,0.0,0.0,0.0,0.0,0.83,350.0
096760,JW홀딩스,6090,6160,5660,5850,2147034,12666530080,2253.0,0.0,0.0,0.0,1.54,90.0
105560,KB금융,36450,36700,35550,36350,4278133,154477739380,92672.0,4.3,0.39219939511125257,8451.0,6.08,2210.0
002380,KCC,153000,153500,146000,146500,139909,20779512000,421723.0,0.0,0.0,0.0,3.75,5500.0
009070,KCTC,2415,2415,2300,2315,224805,526384060,6409.0,9.69,0.36125955687314715,239.0,1.94,45.0
009440,KC그린홀딩스,4190,4190,4000,4050,141188,574150270,7996.0,10.98,0.506547218921961,369.0,1.48,60.0
119650,KC코트렐,6500,6540,6120,6130,961043,6047728630,5805.0,41.12,1.0555770887166236,149.0,0.49,30.0
092220,KEC,830,833,812,824,509464,418770407,1782.0,0.0,0.0,0.0,0.0,0.0
016380,KG동부제철,18800,21300,17200,19550,1024388,19758164550,8886.0,0.0,0.0,0.0,0.0,0.0
016385,KG동부제철우,150000,161500,140000,161500,19617,2988715000,0.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,14000,14400,13900,14050,166321,2354860450,26210.0,1.83,0.5370137680036245,7691.0,2.49,350.0
001940,KISCO홀딩스,12150,12150,11750,11750,7374,87747750,44246.0,4.04,0.2655524298806672,2909.0,2.38,280.0
025000,KPX케미칼,49200,49200,48600,48600,4328,211084900,96367.0,5.67,0.5044635676632042,8571.0,5.14,2500.0
092230,KPX홀딩스,44200,44200,43650,43650,2999,131470800,149477.0,5.19,0.29194431877479476,8406.0,5.96,2600.0
000040,KR모터스,748,753,734,736,586679,435524655,318.0,0.0,0.0,0.0,0.0,0.0
044450,KSS해운,7760,7900,7560,7640,50229,386168100,12026.0,7.39,0.6354487152835523,1034.0,3.53,270.0
030200,KT,24800,24950,23700,24350,2413752,58721043450,52341.0,9.64,0.46526086146615464,2526.0,4.52,1100.0
033780,KT&G,85000,86400,84100,84800,598441,50861704200,63008.0,10.33,1.3454362938039615,8208.0,5.19,4400.0
030210,KTB투자증권,2530,2545,2440,2480,465037,1154281365,8098.0,3.64,0.306157770437145,681.0,6.05,150.0
058850,KTcs,1895,1905,1835,1845,311543,581424145,3715.0,10.37,0.496731998654105,178.0,4.34,80.0
058860,KTis,2130,2130,2040,2065,187636,390343590,4835.0,7.59,0.42697776628748707,272.0,4.36,90.0
093050,LF,13850,13900,13600,13800,173755,2389620500,41768.0,5.97,0.3305333927887378,2313.0,3.62,500.0
003550,LG,71800,74100,71600,74100,556544,40689329368,107050.0,12.06,0.6921993227463802,6143.0,2.97,2200.0
034220,LG디스플레이,12550,12550,11900,12150,5451331,66391965300,31694.0,0.0,0.0,0.0,0.0,0.0
001120,LG상사,15450,15500,14900,15200,466474,7067743800,30224.0,20.56,0.5027689088141875,739.0,1.97,300.0
051900,LG생활건강,1360000,1374000,1338000,1360000,56280,76285779000,234042.0,29.3,5.812132878393622,46431.0,0.81,11000.0
051905,LG생활건강우,771000,771000,740000,742000,4431,3336034000,0.0,0.0,0.0,0.0,1.49,11050.0
003555,LG우,47250,48300,46700,48300,22961,1087535100,0.0,0.0,0.0,0.0,4.66,2250.0
032640,LG유플러스,13050,13100,12700,12750,2635329,33903953650,16218.0,12.69,0.7862213281539031,1005.0,3.14,400.0
011070,LG이노텍,165500,172000,164000,167000,460347,77295806500,93151.0,38.62,1.792529065710513,4323.0,0.18,300.0
066570,LG전자,69500,70800,67500,69000,1942350,134048422300,79245.0,408.2,0.8706448356363178,169.0,1.09,750.0
066575,LG전자우,28500,28650,26550,27850,354766,9889134300,0.0,0.0,0.0,0.0,2.87,800.0
108670,LG하우시스,67000,69200,66500,68000,235937,16042553200,91420.0,58.94,0.743971505141107,1154.0,0.37,250.0
108675,LG하우시스우,27450,28400,27450,28300,8474,238323650,0.0,0.0,0.0,0.0,1.06,300.0
037560,LG헬로비전,4420,4460,4345,4350,174733,767568810,12283.0,0.0,0.0,0.0,1.72,75.0
051910,LG화학,447000,469500,446000,463000,1250374,573423441500,217230.0,113.3,2.130836268010864,4085.0,0.43,2000.0
051915,LG화학우,222000,244000,221000,236000,321714,74892361500,0.0,0.0,0.0,0.0,0.87,2050.0
079550,LIG넥스원,33700,34000,32800,32800,202992,6740774000,28817.0,226.2,1.138433910538918,145.0,1.83,600.0
006260,LS,40250,40750,38800,39300,180053,7105308300,98330.0,43.1,0.3996898199938981,912.0,3.69,1450.0
010120,LS ELECTRIC,45850,46350,44500,45200,203300,9197630250,45353.0,12.76,0.9963656621392191,3542.0,2.65,1200.0
000680,LS네트웍스,2630,3190,2620,2740,10290888,29808809250,6590.0,0.0,0.0,0.0,0.0,0.0
229640,LS전선아시아,7470,7490,7210,7230,735746,5408605670,4591.0,13.82,1.574389770747114,523.0,2.49,180.0
023150,MH에탄올,8050,8050,7800,7810,110134,869802390,7785.0,0.0,0.0,0.0,4.48,350.0
035420,NAVER,244000,249000,239000,240500,1423978,346203593500,35223.0,60.03,6.827504400533742,4006.0,0.16,376.0
181710,NHN,87100,88800,85900,86500,222042,19369486800,80696.0,131.9,1.0720481808268068,656.0,0.0,0.0
005940,NH투자증권,10300,10350,10000,10150,1771006,17925777600,17934.0,6.4,0.5654914373536299,1585.0,4.93,500.0
005945,NH투자증권우,7880,7880,7710,7760,91875,713870100,0.0,0.0,0.0,0.0,7.09,550.0
338100,NH프라임리츠,4875,4875,4790,4810,110511,533170795,,,,,,
034310,NICE,20950,21100,20500,20550,61166,1266270700,18100.0,26.66,1.1354678867403314,771.0,1.12,230.0
008260,NI스틸,2185,2185,2095,2105,219214,466545110,3877.0,9.4,0.5430100593242198,224.0,2.38,50.0
004250,NPC,3575,3670,3545,3610,54335,195458705,6745.0,10.52,0.5351429299481097,343.0,2.77,100.0
004255,NPC우,2280,2280,2210,2245,44220,99140000,0.0,0.0,0.0,0.0,4.68,105.0
010060,OCI,41600,41700,40450,40850,419233,17197555800,110515.0,0.0,0.0,0.0,0.0,0.0
005490,POSCO,195000,197000,190000,193500,637625,123349837072,510076.0,8.48,0.37927796237717515,22823.0,5.17,10000.0
100840,S&TC,16650,16700,16100,16200,20917,342289100,32631.0,7.54,0.49627367380711596,2148.0,4.94,800.0
064960,S&T모티브,47000,47700,44650,44900,97845,4500567850,50329.0,248.1,0.8923408968984085,181.0,3.12,1400.0
003570,S&T중공업,5640,5680,5490,5490,43026,238065540,18558.0,8.83,0.29588822879620646,622.0,5.46,300.0
036530,S&T홀딩스,16800,16800,16050,16100,8207,133765000,46992.0,3.95,0.34221183924923393,4072.0,3.11,500.0
010950,S-Oil,73300,73500,70600,71300,907586,65071618100,55715.0,127.06,1.2794052319842053,561.0,0.28,200.0
010955,S-Oil우,41150,42250,40150,40900,26742,1091808300,0.0,0.0,0.0,0.0,0.55,225.0
034120,SBS,17650,17750,17200,17350,157369,2743916000,31799.0,15.57,0.5454677230416051,1114.0,0.86,150.0
101060,SBS미디어홀딩스,1865,1865,1845,1850,42010,77871210,4162.0,0.0,0.0,0.0,0.0,0.0
004060,SG세계물산,689,689,663,663,891264,598115291,1012.0,13.81,0.6551383399209486,48.0,0.0,0.0
001380,SG충방,1420,1430,1365,1375,287661,401086205,2893.0,80.9,0.4752419633598341,17.0,0.0,0.0
002360,SH에너지화학,901,917,881,882,2343092,2097543236,876.0,0.0,0.0,0.0,0.0,0.0
009160,SIMPAC,2720,2725,2620,2620,179185,476104865,6743.0,16.69,0.388541821147857,157.0,2.29,60.0
123700,SJM,2735,2775,2695,2765,17774,48346985,10621.0,6.31,0.2601604427549195,438.0,4.52,125.0
025530,SJM홀딩스,2685,2730,2685,2725,9855,26618275,10066.0,7.51,0.2708875329078085,363.0,6.42,175.0
034730,SK,255000,262500,253000,257000,580692,149629205500,235255.0,19.9,1.0929800907525875,12917.0,1.95,5000.0
011790,SKC,61400,61500,59300,59700,512501,30925615200,41542.0,35.4,1.4369779379904675,1686.0,1.68,1000.0
018670,SK가스,77500,78900,76500,78300,30292,2368242600,180030.0,4.4,0.4347375263844915,17794.0,3.83,3000.0
001740,SK네트웍스,5340,5360,5150,5270,1128231,5921766820,8713.0,0.0,0.0,0.0,2.28,120.0
001745,SK네트웍스우,129500,133500,110500,110500,43024,5072677000,0.0,0.0,0.0,0.0,0.13,145.0
006120,SK디스커버리,30100,31100,29650,29750,305382,9213352300,82498.0,3.36,0.36021517188295477,8846.0,2.35,700.0
