,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
004560,BNG스틸,9900,10300,9850,10300,339545,3425558300,13770.0,5.14,0.7485078522149601,2005.0,0.0,0.0
004565,BNG스틸우,9960,11000,9900,10000,7124,75571500,0.0,0.0,0.0,0.0,0.0,0.0
001460,BYC,138000,138000,132000,136000,319,43026000,309240.0,4.45,0.439843055252393,30571.0,0.59,800.0
001465,BYC우,65000,65000,65000,65000,6,390000,0.0,0.0,0.0,0.0,1.31,850.0
084680,C&우방랜드,3000,3020,2950,2985,145411,433767435,2363.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,78000,78300,72100,73000,265616,19894435000,82086.0,11.79,0.8892853227103282,6192.0,1.1,800.0
079160,CJ CGV,23200,23250,22700,22900,119525,2731725000,4028.0,11.61,5.683636420059583,1972.0,1.09,250.0
011150,CJ씨푸드,2850,2850,2760,2785,261123,727370805,694.0,21.42,4.012743155619597,130.0,0.0,0.0
011155,CJ씨푸드1우,17900,18850,17300,17700,14017,253458900,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,26800,26800,26100,26100,7460,197702500,0.0,0.0,0.0,0.0,3.26,850.0
097950,CJ제일제당,232500,234000,228000,228500,123571,28478176000,136886.0,11.34,1.6698315569159738,20150.0,1.53,3500.0
097955,CJ제일제당 우,72300,72300,69500,69500,6557,462880500,0.0,0.0,0.0,0.0,5.11,3550.0
000590,CS홀딩스,96000,106000,94800,101000,18345,1849799300,215862.0,7.08,0.4676516420212914,14262.0,0.0,0.0
069730,DSR제강,3955,4030,3955,3985,61479,245271415,4867.0,3.48,0.8188076266180399,1145.0,0.63,25.0
017940,E1,51500,52400,51500,51900,6127,317856400,122433.0,0.0,0.0,0.0,2.89,1500.0
007700,F&F,3900,3995,3900,3955,6300,24711350,7962.0,3.7,0.4966672750251193,1069.0,3.79,150.0
114090,GKL,23700,24550,23600,24250,378871,9176123150,3088.0,14.47,7.852857836787565,1676.0,4.24,1027.0
078930,GS,42700,44800,42500,44800,649112,28386368850,43120.0,8.42,1.0392578125,5321.0,2.23,1000.0
006360,GS건설,79000,79500,78000,79100,247470,19468531900,68354.0,10.22,1.1566619181028177,7737.0,1.26,1000.0
001250,GS글로벌,18150,18150,17550,17600,87596,1560998750,7193.0,7.88,2.447028578131517,2234.0,9.24,1627.0
078935,GS우,19600,19950,19500,19950,2740,54006500,0.0,0.0,0.0,0.0,5.26,1050.0
035000,GⅡR,8900,9010,8700,8730,13780,122203000,5961.0,873.0,1.4645193759436337,10.0,9.97,870.0
001500,HMC투자증권,19150,19200,18750,18750,141667,2693519050,19579.0,19.05,0.9582293209561265,985.0,0.0,0.0
011420,IB스포츠,2095,2095,2020,2080,8230,17053700,1166.0,20.6,1.7838496998284734,101.0,0.0,0.0
003560,IHQ,1315,1355,1250,1310,691095,896184800,837.0,0.0,0.0,0.0,0.0,0.0
005560,JS전선,12900,13100,12800,12850,13470,174071500,13310.0,5.45,0.9645649417731029,2356.0,7.0,900.0
105560,KB금융,53000,53300,52400,52500,2217771,117164266000,46206.0,31.66,1.1365995487599012,1659.0,0.44,230.0
002380,KCC,305000,310000,303000,310000,33286,10189335500,454409.0,8.7,0.6825995413823229,35640.0,2.58,8000.0
009070,KCTC,22700,23400,22000,22000,520,11615500,40411.0,21.31,0.5442701244710598,1032.0,0.91,200.0
009440,KC그린홀딩스,4600,4750,4460,4720,162171,748295970,5033.0,6.35,0.9376536732565071,743.0,3.81,180.0
119650,KC코트렐,14450,15000,14450,14900,22820,337406500,0.0,0.0,0.0,0.0,0.0,0.0
092220,KEC,1650,1655,1570,1585,2716417,4356231975,1449.0,0.0,0.0,0.0,0.0,0.0
109070,KGP,1560,1660,1530,1560,78951,125797160,0.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,10550,10750,10400,10400,72176,761088900,18637.0,12.67,0.5582233929817031,821.0,1.92,200.0
001940,KISCO홀딩스,50100,53000,49500,53000,11990,611809050,162282.0,2.58,0.32675075254803365,20552.0,1.7,900.0
083420,KPX그린케미칼,3490,3490,3310,3440,9150,30912400,2581.0,7.93,1.3333918539325842,434.0,4.36,150.0
025000,KPX케미칼,49750,49750,48900,49250,750,36865500,42226.0,6.03,1.166942464358452,8170.0,3.05,1500.0
092230,KPX홀딩스,54000,54400,52300,53400,108,5714900,93632.0,5.16,0.5700134152186218,10343.0,1.87,1000.0
025850,KPX화인케미칼,56500,56500,54500,54800,67437,3737556700,36078.0,5.44,1.5198472970023282,10077.0,2.74,1500.0
044450,KSS해운,4575,4665,4570,4650,5470,25298250,9900.0,3.22,0.47041785037878786,1446.0,2.15,100.0
030200,KT,43050,43200,42400,42650,984648,42038118400,46688.0,18.12,0.9134708062028787,2353.0,4.69,2000.0
033780,KT&G,58700,59000,58700,58900,418282,24627784258,32075.0,10.15,1.8360524649259549,5803.0,4.75,2800.0
030210,KTB투자증권,3780,3810,3640,3660,279129,1031807910,6302.0,0.0,0.0,0.0,0.0,0.0
003550,LG,85500,87700,84400,86700,516990,44549574500,42296.0,9.88,2.0508191155783053,8777.0,1.15,1000.0
034220,LG디스플레이,36700,37650,36700,37400,3367029,125692530100,28297.0,12.53,1.321899185426017,2985.0,1.34,500.0
001120,LG상사,31950,32050,31400,31900,279893,8868946100,17912.0,11.82,1.7804378698637784,2698.0,0.63,200.0
068870,LG생명과학,47200,48050,47050,47900,93608,4460699950,18138.0,29.44,2.640578481640754,1627.0,0.0,0.0
068875,LG생명과학우,22700,22700,22400,22700,112,2532900,0.0,0.0,0.0,0.0,0.0,0.0
051900,LG생활건강,399500,400000,388000,398500,24512,9629613500,41545.0,39.1,9.590648694187026,10192.0,0.63,2500.0
051905,LG생활건강우,98500,98800,96700,96900,15228,1476160000,0.0,0.0,0.0,0.0,2.63,2550.0
003555,LG우,33450,33500,33050,33350,6074,202000900,0.0,0.0,0.0,0.0,3.15,1050.0
032640,LG유플러스,8050,8070,7980,8030,806975,6471681410,8624.0,7.22,0.9308035714285714,1112.0,4.36,350.0
011070,LG이노텍,164500,167500,163000,164000,323222,53385105000,51413.0,31.58,3.189566901853617,5193.0,0.21,350.0
066570,LG전자,104000,107000,103500,106000,1819288,192274319000,63391.0,8.32,1.6721739876323138,12740.0,1.65,1750.0
066575,LG전자우,44300,45000,44200,45000,36824,1644072200,0.0,0.0,0.0,0.0,4.0,1800.0
093050,LG패션,28300,28550,27900,28050,89639,2517320200,19082.0,11.46,1.4697051704485904,2447.0,1.43,400.0
108670,LG하우시스,95000,97200,94800,96600,69862,6730364500,0.0,0.0,0.0,0.0,0.0,0.0
108675,LG하우시스우,33900,34150,33850,34150,1064,36100850,0.0,0.0,0.0,0.0,0.0,0.0
051910,LG화학,340000,343000,334500,343000,359051,121484507000,74829.0,16.94,4.58493364871908,20256.0,1.02,3500.0
051915,LG화학우,128500,129000,125500,128500,36512,4649306000,0.0,0.0,0.0,0.0,2.76,3550.0
002550,LIG손해보험,24800,25000,24450,24550,210693,5207365950,15853.0,8.67,1.549154734119725,2832.0,2.44,600.0
006260,LS,98800,100500,94400,95000,305475,29421444200,60298.0,12.2,1.5765422360608976,7790.0,1.05,1000.0
000680,LS네트웍스,6650,6650,6520,6520,9762,64084540,10454.0,36.03,0.6238431461641477,181.0,0.0,0.0
000685,LS네트웍스우,54100,54100,52000,53500,550,29021500,0.0,0.0,0.0,0.0,0.0,0.0
010120,LS산전,88000,88500,82500,82500,1287618,106364903000,22959.0,14.26,3.593795937867503,5787.0,1.52,1250.0
023150,MH에탄올,4170,4170,3975,4045,3401,13639195,6442.0,21.52,0.6279008848183794,188.0,0.0,0.0
035420,NHN,185000,186000,182000,183500,232655,42767473500,33927.0,19.72,5.409331984849825,9307.0,0.0,0.0
016420,NH투자증권,10350,10400,10050,10050,170065,1736082150,9678.0,7.15,1.0385103456292621,1406.0,0.5,50.0
008260,NI스틸,2560,2655,2535,2635,686008,1782377510,1696.0,67.56,1.5536188089622642,39.0,0.95,25.0
010060,OCI,294000,302000,293000,302000,217938,65164887000,70298.0,16.3,4.29572809681641,18530.0,0.66,2000.0
005490,POSCO,504000,505000,498000,503000,154134,77488792500,432991.0,12.16,1.1617461448390383,41380.0,1.59,8000.0
100840,S&TC,19150,19750,19000,19300,71350,1375512550,26892.0,3.66,0.7176857022999406,5273.0,2.59,500.0
064960,S&T대우,26750,26900,26500,26600,20260,538861500,29551.0,33.34,0.9004200365469865,798.0,0.0,0.0
000040,S&T모터스,800,800,780,790,343770,270543900,542.0,0.0,0.0,0.0,0.0,0.0
003570,S&T중공업,18850,19050,18150,18400,315320,5787265700,18794.0,12.53,0.9788163775673088,1468.0,1.09,200.0
036530,S&T홀딩스,13700,13800,13500,13750,18852,258233100,23613.0,12.31,0.5824360521746496,1117.0,2.18,300.0
010950,S-Oil,56800,57000,55700,56400,296723,16664557100,33628.0,28.61,1.6768489986023551,1971.0,2.39,1350.0
010955,S-Oil우,40600,40900,40300,40500,3279,132708100,0.0,0.0,0.0,0.0,3.4,1375.0
034120,SBS,32100,32250,31950,31950,26221,840863700,25872.0,24.56,1.235150452226345,1301.0,1.56,500.0
101060,SBS미디어홀딩스,2705,2715,2670,2690,198015,532975155,3714.0,16.02,0.7244547657512116,168.0,0.93,25.0
004060,SG세계물산,340,340,325,335,681201,226020385,1096.0,4.41,0.3058137545620438,76.0,0.0,0.0
001380,SG충남방적,1800,1855,1765,1840,11441,20572440,1554.0,131.4,1.1835585585585586,14.0,0.0,0.0
001385,SG충남방적우,0,0,0,723000,0,0,0.0,0.0,0.0,0.0,0.0,0.0
002360,SH에너지화학,405,410,400,400,1050929,424761060,633.0,9.76,0.6320226105845181,41.0,0.0,0.0
002365,SH에너지화학우,123000,123000,109500,122000,68,8006000,0.0,0.0,0.0,0.0,0.0,0.0
009160,SIMPAC,3945,4000,3700,4000,201340,779915250,4245.0,7.21,0.9427727473498233,555.0,2.0,80.0
123700,SJM,6600,6600,6400,6590,17345,112179300,0.0,0.0,0.0,0.0,0.0,0.0
025530,SJM홀딩스,3140,3140,3050,3070,78330,241002495,10331.0,2.66,0.29688899005420577,1153.0,4.89,150.0
003600,SK,95500,95900,94100,94300,117781,11182793600,183638.0,13.48,0.5135592000294057,6998.0,2.07,1950.0
034730,SK C&C,93400,94500,92800,93700,249718,23468322400,24539.0,32.47,3.819930773462651,2887.0,0.35,330.0
011790,SKC,28550,28900,28100,28450,468154,13335604300,24349.0,98.75,1.168015113557025,288.0,0.88,250.0
018670,SK가스,39500,41800,39500,41800,8570,346267500,87335.0,0.0,0.0,0.0,3.59,1500.0
001740,SK네트웍스,10500,10950,10500,10700,2266023,24318375100,11837.0,50.94,0.9036812536960378,210.0,1.17,125.0
001745,SK네트웍스우,12800,13100,12800,13050,180,2335500,0.0,0.0,0.0,0.0,1.15,150.0
096770,SK에너지,130500,131000,127500,129500,640039,82613635000,85020.0,17.7,1.522318829393084,7311.0,1.62,2100.0
096775,SK에너지우,46550,47200,46550,46700,4350,203422500,0.0,0.0,0.0,0.0,4.6,2150.0
003605,SK우,0,0,0,42700,0,0,0.0,0.0,0.0,0.0,4.68,2000.0
001510,SK증권,2400,2400,2335,2335,3002192,7103023525,1384.0,33.38,1.6880419075144508,70.0,0.43,10.0
001515,SK증권우,1555,1630,1555,1580,49700,78856250,0.0,0.0,0.0,0.0,0.95,15.0
006120,SK케미칼,66500,67700,66000,66200,134702,8994968100,48092.0,9.55,1.3758918453173086,6931.0,0.76,500.0
006125,SK케미칼우,18500,18650,18200,18250,13480,247606000,0.0,0.0,0.0,0.0,3.01,550.0
017670,SK텔레콤,169500,170500,168000,169000,142851,24180638359,182923.0,9.49,0.9240875942336393,17808.0,5.56,9400.0
011810,STX,20350,20350,19300,19300,710553,13990729100,17214.0,0.0,0.0,0.0,0.0,0.0
071970,STX메탈,10950,11000,10650,10650,62218,671986300,15418.0,7.42,0.6912577831106499,1436.0,1.88,200.0
077970,STX엔진,26550,26700,25400,25750,589663,15262294550,19414.0,12.22,1.32672942206655,2108.0,0.97,250.0
067250,STX조선해양,12550,12650,12100,12200,700230,8649622100,15659.0,0.0,0.0,0.0,1.64,200.0
028670,STX팬오션,12350,12500,12100,12200,1414495,17353963350,12207.0,0.0,0.0,0.0,0.82,100.0
002710,TCC동양,4680,4715,4640,4690,41209,192678790,12402.0,5.02,0.37842781154249316,935.0,3.2,150.0
011000,VGX인터,1590,1610,1525,1530,303554,472779720,1045.0,0.0,0.0,0.0,0.0,0.0
024070,WISCOM,4220,4280,4220,4250,10644,45186700,6976.0,6.41,0.609222132131594,663.0,7.06,300.0
000500,가온전선,26450,26600,25950,26550,1500,39726000,55901.0,4.74,0.4752606030079963,5607.0,1.88,500.0
035250,강원랜드,20000,20800,19900,20700,513617,10524821400,9832.0,10.88,2.105279635374288,1902.0,4.54,940.0
101380,거북선2호,0,0,0,5090,0,0,,,,,,
102000,거북선3호,0,0,0,5160,0,0,,,,,,
108890,거북선4호,0,0,0,5180,0,0,,,,,,
114130,거북선5호,0,0,0,5200,0,0,,,,,,
114140,거북선6호,0,0,0,5230,0,0,,,,,,
000860,건설화학,14200,14200,14000,14100,5723,80424800,39384.0,3.71,0.35833575341509244,3803.0,2.84,400.0
000800,경남기업,7900,8070,7870,7910,12108,96427380,31409.0,5.46,0.2517570600783215,1448.0,0.0,0.0
008020,경남에너지,2700,2775,2680,2710,39531,107472160,4944.0,5.59,0.5483564358313107,485.0,3.69,100.0
002100,경농,3905,3925,3845,3885,9330,36093700,8871.0,4.01,0.43866161509412693,970.0,5.15,200.0
012320,경동가스,41300,41850,41200,41750,1060,43744500,81824.0,5.47,0.5098882204487681,7629.0,2.4,1000.0
009450,경동나비엔,30200,30450,30050,30050,1680,50886500,60773.0,18.73,0.4944619732446975,1604.0,1.66,500.0
000050,경방,107500,108500,107500,108000,604,65030000,367443.0,34.34,0.29385986397890285,3144.0,0.0,0.0
012610,경인양행,3690,3725,3610,3720,50830,186609150,4048.0,11.92,0.9188796936758893,312.0,1.34,50.0
