,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,3080,3090,3035,3060,49641,151933505,6802.0,3.12,0.45030815844604527,982.0,9.8,300.0
006840,AK홀딩스,16950,17400,16950,17300,22876,394187050,62448.0,7.98,0.2770570114335127,2168.0,4.34,750.0
027410,BGF,4145,4195,4135,4150,115943,481614105,15699.0,14.77,0.2644331446270463,281.0,2.65,110.0
282330,BGF리테일,126000,126500,123500,126000,25095,3142034500,36022.0,14.38,3.498878072774971,8763.0,2.14,2700.0
138930,BNK금융지주,5200,5290,5140,5290,1286540,6721901260,25415.0,3.21,0.20808239474719653,1647.0,6.81,360.0
001460,BYC,236000,242500,236000,238500,958,229644500,517079.0,7.17,0.4613848597119589,33265.0,0.46,1100.0
001465,BYC우,130000,131000,129500,131000,310,40423500,0.0,0.0,0.0,0.0,0.88,1150.0
001040,CJ,81900,85000,81600,84600,83910,6989546100,126448.0,10.27,0.6694698611286853,8240.0,2.19,1850.0
079160,CJ CGV,21050,21800,20800,21650,766841,16349427850,11590.0,0.0,0.0,0.0,0.0,0.0
00104K,CJ4우(전환),57600,59000,57300,58800,10922,635586300,0.0,0.0,0.0,0.0,3.23,1900.0
000120,CJ대한통운,147000,149500,146000,149000,51829,7693241500,131146.0,110.44,1.135987277538011,1349.0,0.0,0.0
011150,CJ씨푸드,4055,4365,4040,4365,5449035,22892225970,1781.0,85.56,2.4501333520494106,51.0,0.0,0.0
011155,CJ씨푸드1우,47400,49100,47000,49100,20256,973712750,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,46100,48400,46050,47750,10294,488049200,0.0,0.0,0.0,0.0,3.98,1900.0
097950,CJ제일제당,413000,417500,405500,416500,87109,35901039500,297949.0,43.78,1.3983009676152631,9516.0,0.84,3500.0
097955,CJ제일제당 우,171000,171500,168000,171000,10099,1717546500,0.0,0.0,0.0,0.0,2.08,3550.0
000590,CS홀딩스,51400,53300,51200,53000,4920,256778900,195584.0,6.28,0.27089303700711714,8435.0,0.94,500.0
012030,DB,690,692,678,692,1278378,874927124,1049.0,30.1,0.6598248331744518,23.0,0.0,0.0
016610,DB금융투자,3640,3780,3630,3760,104933,389549725,16484.0,3.21,0.22829524083960204,1172.0,6.65,250.0
005830,DB손해보험,45050,45700,44650,45700,135809,6165273000,84026.0,7.66,0.543885133024302,5966.0,3.28,1500.0
000990,DB하이텍,36700,36700,35350,36100,1311546,47101138150,14483.0,14.98,2.492129781467928,2410.0,0.97,350.0
000995,DB하이텍1우,67100,68400,66700,68200,1298,87921100,0.0,0.0,0.0,0.0,0.59,400.0
139130,DGB금융지주,5310,5350,5260,5350,702250,3735776490,27296.0,2.82,0.1963142493405627,1900.0,7.66,410.0
001530,DI동일,91600,94300,91600,93300,18918,1762614000,199541.0,13.55,0.4676275802967811,6888.0,1.61,1500.0
004840,DRB동일,7710,8000,7620,7860,174919,1373288510,17771.0,17.05,0.4422153719543076,461.0,1.27,100.0
155660,DSR,3880,4250,3880,4000,338538,1367732180,9613.0,7.33,0.41622347342140853,546.0,1.25,50.0
069730,DSR제강,4250,4675,4170,4200,2639384,11812871800,9851.0,8.96,0.42662467642878893,469.0,0.95,40.0
017940,E1,40900,42550,40300,41300,40640,1676260400,166288.0,0.0,0.0,0.0,5.33,2200.0
007700,F&F,98400,98900,96600,98000,53970,5292726100,31366.0,13.69,3.123609162787732,7158.0,1.02,1000.0
114090,GKL,12300,12450,12150,12400,251922,3103656800,9460.0,10.6,1.3111869053911205,1170.0,5.31,659.0
078930,GS,32800,33250,32750,33200,411729,13587180250,93746.0,5.78,0.3542901163782988,5745.0,5.72,1900.0
006360,GS건설,25100,25700,24900,25600,375296,9530670950,49623.0,4.58,0.5157229258609919,5590.0,3.91,1000.0
001250,GS글로벌,1635,1680,1635,1655,340297,563936995,4351.0,0.0,0.0,0.0,0.0,0.0
007070,GS리테일,32550,33000,32300,33000,164683,5396329550,28232.0,19.1,1.169350161164636,1729.0,2.27,750.0
078935,GS우,28900,29400,28800,29150,4481,129941600,0.0,0.0,0.0,0.0,6.69,1950.0
