,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
138930,BS금융지주,12000,12600,11900,12000,1309797,16000535000,15281.0,5.66,0.7852582455336693,2120.0,2.92,350.0
001460,BYC,176000,179000,167500,176500,57,9879000,367590.0,4.11,0.47998045546668844,42935.0,0.48,850.0
001465,BYC우,68000,68900,67000,68900,41,2776200,0.0,0.0,0.0,0.0,1.31,900.0
001040,CJ,82500,82800,80100,81900,93932,7636689800,97949.0,6.23,0.8362716582736934,13147.0,0.79,650.0
079160,CJ CGV,25750,26350,25050,25900,84209,2167085600,14832.0,28.9,1.7462243797195254,896.0,1.16,300.0
000120,CJ대한통운,69100,69500,67700,68000,25351,1733629400,96993.0,14.0,0.7012052416153743,4858.0,0.0,0.0
011150,CJ씨푸드,2440,2470,2430,2460,103607,254209765,925.0,21.77,2.658935810810811,113.0,0.0,0.0
011155,CJ씨푸드1우,7800,7800,6500,6900,9040,62815700,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,18900,19050,18900,18950,1040,19739500,0.0,0.0,0.0,0.0,3.69,700.0
097950,CJ제일제당,345000,350000,338000,346500,77301,26609884500,188796.0,15.86,1.8357951505858174,21854.0,0.52,1800.0
097955,CJ제일제당 우,67500,68200,67000,67900,826,55793200,0.0,0.0,0.0,0.0,2.72,1850.0
000590,CS홀딩스,33300,34150,33300,34000,880,29575500,141010.0,3.16,0.24105127739167434,10756.0,0.0,0.0
139130,DGB금융지주,14200,15300,14100,14200,203325,2963926500,17093.0,0.0,0.0,0.0,2.46,350.0
069730,DSR제강,3300,3400,3285,3335,44480,148181500,6957.0,5.09,0.4792076550596521,655.0,0.9,30.0
017940,E1,46200,47750,46200,47500,6913,324038000,148057.0,4.32,0.32065970580587205,10989.0,3.16,1500.0
007700,F&F,6890,6890,6720,6860,2550,17391000,10709.0,5.36,0.6400822322345691,1279.0,2.19,150.0
114090,GKL,23000,23000,21500,21700,490465,10716683150,3578.0,21.7,6.06571408608161,1000.0,2.36,512.0
078930,GS,54400,56600,54000,55500,554758,30854280400,63523.0,6.79,0.8732810114053178,8171.0,2.43,1350.0
006360,GS건설,74000,77400,73900,76900,476381,36351920300,73237.0,8.98,1.0495556165257998,8563.0,1.3,1000.0
001250,GS글로벌,12100,12300,12050,12200,88881,1083049600,9969.0,0.0,0.0,0.0,1.02,125.0
007070,GS리테일,24400,24400,23800,23950,53709,1292185150,18574.0,19.73,1.2887798468289007,1213.0,1.25,300.0
078935,GS우,20050,20400,19950,20350,1219,24718150,0.0,0.0,0.0,0.0,6.88,1400.0
035000,GⅡR,8000,8000,7600,7650,1170,8962700,6553.0,16.45,1.1675115405157943,465.0,2.61,200.0
001500,HMC투자증권,13000,13100,12850,12850,39153,508588050,21296.0,12.08,0.603452526296018,1064.0,0.0,0.0
011420,IB스포츠,2615,2840,2615,2840,121445,335968500,1215.0,18.1,2.33804012345679,157.0,0.0,0.0
