,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,40200,40400,39300,40300,11950,479280900,23715.0,14.75,1.6992199030149695,2732.0,0.0,0.0
068400,AJ렌터카,10900,10900,10700,10800,74499,802186000,9426.0,12.56,1.146164863144494,860.0,0.0,0.0
006840,AK홀딩스,60500,60600,58500,60000,48207,2864618200,42221.0,10.81,1.4210597214656213,5549.0,0.58,350.0
027410,BGF리테일,185500,187500,183500,186000,56927,10588462500,22686.0,43.88,8.196343559904786,4238.0,0.32,600.0
138930,BNK금융지주,9390,9450,9200,9290,849831,7877145830,19542.0,2.54,0.47566819222699824,3661.0,2.15,200.0
001460,BYC,475000,479500,473500,478000,53,25228000,434980.0,15.82,1.099144015960504,30221.0,0.17,800.0
001465,BYC우,203000,203000,201500,202000,46,9272000,0.0,0.0,0.0,0.0,0.42,850.0
001040,CJ,215000,216000,211500,214000,62185,13319343100,108643.0,29.02,1.969664261618328,7375.0,0.44,950.0
079160,CJ CGV,112000,114500,111000,114500,121915,13702599000,18048.0,145.5,6.3446642287234045,787.0,0.31,350.0
000120,CJ대한통운,197000,197000,193500,194500,45529,8850786000,98141.0,77.5,1.9820971867007673,2510.0,0.0,0.0
011150,CJ씨푸드,3450,3465,3400,3445,110225,377608255,1310.0,37.88,2.6310114503816795,91.0,0.0,0.0
011155,CJ씨푸드1우,16350,16450,16150,16300,883,14357650,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,103000,104000,100000,103000,5026,512540000,0.0,0.0,0.0,0.0,0.97,1000.0
097950,CJ제일제당,378000,380000,372000,380000,27494,10352124000,206344.0,58.2,1.841412277555926,6530.0,0.53,2000.0
097955,CJ제일제당 우,208000,210500,206500,210000,899,187360500,0.0,0.0,0.0,0.0,0.98,2050.0
037560,CJ헬로비전,12150,12450,11950,12300,174044,2124383600,11653.0,37.06,1.0559298034840814,332.0,0.61,75.0
000590,CS홀딩스,78700,78700,78000,78600,193,15164900,165649.0,12.26,0.4744797357665908,6412.0,0.0,0.0
139130,DGB금융지주,9130,9180,9040,9170,362105,3295900840,21797.0,5.35,0.4208183752351241,1714.0,3.49,320.0
004840,DRB동일,12350,12450,12000,12350,40316,493625250,14251.0,5.46,0.8664079494421444,2261.0,0.49,60.0
155660,DSR,4350,4350,4175,4185,88909,373691405,6948.0,9.89,0.6021494494818653,423.0,0.72,30.0
069730,DSR제강,4025,4025,3930,3980,44577,176512110,7555.0,7.85,0.5269016793514228,507.0,0.75,30.0
017940,E1,62300,63000,61700,62600,3136,196310900,166331.0,8.82,0.37629147603272994,7096.0,3.19,2000.0
007700,F&F,13400,13400,12900,13000,59960,781802700,12307.0,14.32,1.0565404850897864,908.0,1.15,150.0
114090,GKL,28750,29100,28350,28850,423091,12138353500,6974.0,15.31,4.136614568396903,1884.0,3.47,1002.0
078930,GS,56100,56200,54700,55300,136938,7566696595,62374.0,0.0,0.0,0.0,2.17,1200.0
006360,GS건설,29800,31350,29250,31000,2174338,66371168550,46070.0,0.0,0.0,0.0,0.0,0.0
001250,GS글로벌,3365,3365,3280,3330,98193,325420740,7908.0,14.61,0.4212111153262519,228.0,3.75,125.0
007070,GS리테일,53700,53700,52500,53500,307164,16334007600,21838.0,37.03,2.45032311795952,1445.0,1.12,600.0
078935,GS우,35800,35800,35200,35450,2119,74923550,0.0,0.0,0.0,0.0,3.53,1250.0
001500,HMC투자증권,10250,10800,10200,10550,257914,2716138500,22972.0,46.88,0.4591187097335887,225.0,1.42,150.0
003560,IHQ,2265,2280,2235,2250,404822,909905490,794.0,0.0,0.0,0.0,0.0,0.0
175330,JB금융지주,5870,5870,5800,5850,263003,1533797820,14769.0,1.11,0.3970320672735121,5281.0,1.71,100.0
001060,JW중외제약,41050,41100,39650,39850,132910,5324594200,12840.0,996.0,3.102803738317757,40.0,0.31,125.0
001067,JW중외제약2우B,32800,32800,31700,32150,121,3889400,0.0,0.0,0.0,0.0,0.39,125.0
001065,JW중외제약우,23800,23800,23300,23700,795,18748200,0.0,0.0,0.0,0.0,0.63,150.0
096760,JW홀딩스,9770,9920,9540,9580,252783,2449917130,1744.0,0.0,0.0,0.0,0.26,25.0
105560,KB금융,35250,35250,34350,34800,1009891,35033608400,70700.0,9.6,0.4924365717821782,3626.0,2.24,780.0
002550,KB손해보험,31500,31600,30800,31000,156007,4840005650,29141.0,11.54,1.063584704539995,2686.0,1.61,500.0
002380,KCC,425500,425500,415500,425000,21697,9136454200,589064.0,12.78,0.7214437862439396,33250.0,2.12,9000.0
009070,KCTC,3370,3450,3370,3405,16797,57246480,5438.0,6.14,0.6267096129091578,555.0,0.88,30.0
009440,KC그린홀딩스,8920,8920,8530,8740,179877,1562992810,6479.0,78.75,1.3491665380459947,111.0,0.57,50.0
119650,KC코트렐,5240,5390,5240,5320,37345,197917220,6032.0,0.0,0.0,0.0,0.0,0.0
092220,KEC,1140,1145,1080,1095,1563817,1724583190,2490.0,12.3,0.43952685742971886,89.0,0.0,0.0
109070,KGP,1295,1300,1270,1285,845262,1081613955,275.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,15850,15950,15600,15950,30133,475238550,18227.0,12.51,0.874936135266363,1275.0,2.19,350.0
001940,KISCO홀딩스,67800,69700,67500,69400,5458,376133100,177506.0,41.7,0.39102727513436164,1665.0,1.3,900.0
083420,KPX그린케미칼,4455,4540,4400,4515,28640,127822410,5791.0,6.96,0.7801154269556207,649.0,3.54,160.0
025000,KPX케미칼,51600,51600,51100,51500,2932,150487900,77767.0,6.25,0.6624757287795594,8243.0,3.4,1750.0
092230,KPX홀딩스,65700,65700,64300,64300,962,62110500,127291.0,9.58,0.5051256815092976,6713.0,3.27,2100.0
000040,KR모터스,1215,1225,1185,1200,1224649,1469008670,385.0,0.0,0.0,0.0,0.0,0.0
044450,KSS해운,16700,17050,16600,17000,14843,251448950,15902.0,9.37,1.0691388072255061,1815.0,1.18,200.0
030200,KT,30850,30900,30550,30550,519775,15970940704,39604.0,0.0,0.0,0.0,0.0,0.0
033780,KT&G,123500,124000,122000,123000,286607,35240025000,41012.0,18.77,3.0007063481420073,6558.0,2.76,3400.0
030210,KTB투자증권,2730,2760,2680,2730,273964,742380775,5330.0,0.0,0.0,0.0,0.0,0.0
058850,KTcs,3085,3115,3065,3110,84434,260903110,3357.0,9.31,0.926534107834376,334.0,3.86,120.0
093050,LF,26000,26100,25650,25750,75250,1945883700,33599.0,9.29,0.7663704648947886,2772.0,1.94,500.0
003550,LG,68900,68900,67700,68100,141162,9617019200,69664.0,14.18,0.9778252576653652,4804.0,1.47,1000.0
034220,LG디스플레이,23700,24100,23450,23900,1422448,33953193600,31948.0,9.46,0.7483344516871165,2527.0,2.09,500.0
001120,LG상사,37250,38100,36650,37900,262320,9891139500,36809.0,0.0,0.0,0.0,0.79,300.0
068870,LG생명과학,68800,69200,67300,68700,166795,11376851000,14817.0,0.0,0.0,0.0,0.0,0.0
068875,LG생명과학우,41800,41800,41250,41650,300,12465200,0.0,0.0,0.0,0.0,0.0,0.0
051900,LG생활건강,1003000,1017000,999000,1007000,35843,36103292001,92417.0,48.3,10.89549677007477,20842.0,0.4,4000.0
051905,LG생활건강우,578000,589000,575000,589000,4925,2869777000,0.0,0.0,0.0,0.0,0.69,4050.0
003555,LG우,47750,47750,46150,46950,4463,206857900,0.0,0.0,0.0,0.0,2.24,1050.0
032640,LG유플러스,11250,11450,11150,11200,1327517,15013711450,9567.0,21.4,1.1702172833699174,523.0,1.34,150.0
011070,LG이노텍,74000,74200,73100,73700,241975,17803605600,71681.0,15.48,1.027942049671461,4761.0,0.34,250.0
066570,LG전자,58900,59100,57800,58200,1189751,69310834700,64808.0,26.3,0.8979598872824343,2213.0,0.69,400.0
066575,LG전자우,31200,31300,30900,31150,11312,351676450,0.0,0.0,0.0,0.0,1.44,450.0
108670,LG하우시스,147500,151000,144000,150000,63841,9405384000,82637.0,23.23,1.8151811537204885,6456.0,1.2,1800.0
108675,LG하우시스우,83600,84000,82300,83200,1901,157360100,0.0,0.0,0.0,0.0,2.22,1850.0
051910,LG화학,303000,303500,295500,297000,234333,69655358000,164275.0,25.17,1.8078087429614975,11798.0,1.35,4000.0
051915,LG화학우,202500,202500,196000,197500,16696,3313907500,0.0,0.0,0.0,0.0,2.05,4050.0
079550,LIG넥스원,87200,90300,86700,89300,131295,11649502564,17906.0,35.3,4.985479727465654,2528.0,0.75,670.0
006260,LS,49550,51000,49550,50800,163997,8304246950,74691.0,31.36,0.6801647788890228,1620.0,2.46,1250.0
000680,LS네트웍스,3505,3505,3410,3450,11334,38787595,9761.0,492.8,0.35337055629546155,7.0,0.29,10.0
010120,LS산전,51200,52600,50100,52300,128585,6627124000,33098.0,14.36,1.580060539911777,3642.0,2.49,1300.0
023150,MH에탄올,8160,8220,8110,8190,23788,193942570,7154.0,0.0,0.0,0.0,2.44,200.0
035420,NAVER,668000,681000,666000,677000,181733,122367382510,54486.0,44.3,12.424513865947215,15277.0,0.12,782.0
181710,NHN엔터테인먼트,60200,60600,59500,60500,84962,5104928900,64963.0,18.62,0.9314936964118037,3249.0,0.0,0.0
005940,NH투자증권,9910,10000,9800,9950,920261,9116942530,14550.0,25.64,0.68375,388.0,1.61,160.0
005945,NH투자증권우,6730,6730,6670,6720,19182,128245600,0.0,0.0,0.0,0.0,3.13,210.0
034310,NICE,19900,20550,19850,20300,47918,967612300,11795.0,23.94,1.7209834675710047,848.0,0.54,110.0
008260,NI스틸,2635,2675,2625,2635,122186,321911155,2552.0,14.17,1.0329031152037618,186.0,1.9,50.0
004250,NPC,7450,7470,7300,7470,27590,203000650,4404.0,11.6,1.696504598092643,644.0,0.94,70.0
004255,NPC우,3255,3265,3190,3240,10619,34325580,0.0,0.0,0.0,0.0,2.31,75.0
010060,OCI,110500,115000,109500,113500,272229,30782516500,116845.0,0.0,0.0,0.0,0.18,200.0
005490,POSCO,235000,240500,235000,240500,252796,60183774000,476991.0,32.38,0.5044350941632022,7432.0,3.33,8000.0
100840,S&TC,26200,26500,25700,26000,27746,725023000,29319.0,16.34,0.8863386370612913,1590.0,1.92,500.0
064960,S&T모티브,65900,67600,63900,66600,89153,5896859500,40062.0,15.24,1.663012369889172,4371.0,1.2,800.0
003570,S&T중공업,11050,11200,11000,11200,150488,1674664000,20149.0,131.8,0.5557968137376544,85.0,0.89,100.0
036530,S&T홀딩스,23900,24000,23600,23850,8968,213229050,35949.0,12.29,0.6635252806058582,1941.0,0.84,200.0
010950,S-Oil,89000,89100,86500,87100,239025,20817209200,42100.0,0.0,0.0,0.0,0.17,150.0
