,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,3620,3620,3430,3430,96962,340252685,7231.0,3.05,0.47421907412529385,1124.0,2.92,100.0
006840,AK홀딩스,21600,21650,20450,20550,52391,1088494500,63797.0,2.5,0.32227220715707633,8224.0,3.65,750.0
027410,BGF,4500,4500,4285,4315,333130,1449436005,15719.0,7.5,0.2743495133278198,575.0,0.81,35.0
282330,BGF리테일,145500,148000,139000,139000,32134,4571398500,30182.0,15.57,4.604235606073156,8925.0,1.93,2680.0
138930,BNK금융지주,4840,4865,4735,4830,1022181,4925223175,23400.0,3.27,0.20609224759615385,1475.0,6.21,300.0
001460,BYC,185500,192000,185500,188000,244,45910000,485043.0,17.27,0.3876768077778671,10891.0,0.53,1000.0
001465,BYC우,98100,102500,98100,101000,47,4685700,0.0,0.0,0.0,0.0,1.04,1050.0
001040,CJ,73100,73400,71800,71800,61879,4485879200,121743.0,7.82,0.5896886781991573,9180.0,2.02,1450.0
079160,CJ CGV,23550,23550,22500,22500,398106,9093896050,5284.0,0.0,0.0,0.0,0.89,200.0
00104K,CJ4우(전환),50200,50300,49100,49400,17912,891431350,0.0,0.0,0.0,0.0,0.0,0.0
000120,CJ대한통운,135000,135500,130500,131000,41272,5480965000,116702.0,65.6,1.1224100700930575,1996.0,0.0,0.0
011150,CJ씨푸드,3775,4640,3750,3970,62787031,263846886960,1710.0,66.2,2.3223684210526314,60.0,0.0,0.0
011155,CJ씨푸드1우,32000,37450,31800,32150,151446,5266157950,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,36800,36800,35700,35950,5577,202639300,0.0,0.0,0.0,0.0,4.17,1500.0
097950,CJ제일제당,229000,237000,226500,229000,71348,16493525000,291963.0,4.13,0.783686524491117,55416.0,1.53,3500.0
097955,CJ제일제당 우,99000,99700,93100,98800,2616,257579500,0.0,0.0,0.0,0.0,3.59,3550.0
000590,CS홀딩스,46150,47900,45500,46400,1310,60608950,189462.0,8.48,0.24468400160718246,5469.0,1.08,500.0
012030,DB,645,651,623,624,653183,412200129,684.0,0.0,0.0,0.0,0.0,0.0
016610,DB금융투자,3290,3430,3210,3230,288408,953496000,15495.0,2.46,0.20837366892545983,1312.0,7.74,250.0
005830,DB손해보험,37250,38350,36700,37400,365583,13862164300,72003.0,4.45,0.5198571912802245,8413.0,5.35,2000.0
000990,DB하이텍,23100,23400,22150,22200,1079063,24377921350,12545.0,11.09,1.7704015544041452,2002.0,1.13,250.0
