,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
068400,AJ렌터카,9810,9900,9700,9830,36960,362084600,6883.0,10.96,1.4284412229405783,897.0,0.0,0.0
006840,AK홀딩스,21450,21500,21000,21300,14793,314701900,38797.0,3.1,0.5481459886556951,6861.0,3.52,750.0
138930,BS금융지주,14950,15050,14750,14900,369176,5532593800,15281.0,7.03,0.9754760814082848,2120.0,2.35,350.0
001460,BYC,191000,191000,190500,191000,16,3055000,367590.0,4.45,0.5196746566317092,42935.0,0.45,850.0
001465,BYC우,71400,71400,67200,69800,52,3553300,0.0,0.0,0.0,0.0,1.29,900.0
001040,CJ,129000,131000,127000,128000,77301,9941241000,97949.0,9.74,1.3076247747552299,13147.0,0.51,650.0
079160,CJ CGV,38700,39200,38300,39000,126794,4933287100,14832.0,43.53,2.6297195253505934,896.0,0.77,300.0
000120,CJ대한통운,116000,116500,113000,116500,30162,3470904000,96993.0,23.98,1.2012835333477674,4858.0,0.0,0.0
011150,CJ씨푸드,2745,2785,2710,2750,69179,190090500,925.0,24.34,2.973885135135135,113.0,0.0,0.0
011155,CJ씨푸드1우,4750,4750,4670,4675,1400,6546600,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,27500,28000,27500,27900,770,21365000,0.0,0.0,0.0,0.0,2.51,700.0
097950,CJ제일제당,360500,364500,358500,363000,28632,10327426500,188796.0,16.61,1.9226110788893833,21854.0,0.5,1800.0
097955,CJ제일제당 우,70600,70800,70000,70400,589,41435700,0.0,0.0,0.0,0.0,2.63,1850.0
037560,CJ헬로비전,14450,14700,14100,14600,121601,1761788450,10947.0,11.11,1.3334903398191285,1314.0,0.0,0.0
000590,CS홀딩스,32500,32500,32400,32500,340,11046000,141010.0,3.02,0.23032464452875684,10756.0,0.0,0.0
139130,DGB금융지주,15800,15900,15600,15750,74061,1168419250,17093.0,0.0,0.0,0.0,2.22,350.0
004840,DRB동일,5950,6110,5930,6000,11692,70348500,9973.0,4.6,0.6021296563220696,1305.0,0.5,30.0
069730,DSR제강,2970,2970,2910,2915,5640,16514050,6957.0,4.45,0.4188929540390973,655.0,1.03,30.0
017940,E1,66500,66500,63500,64500,8352,537952500,148057.0,5.87,0.4357608841105115,10989.0,2.33,1500.0
007700,F&F,6140,6140,6010,6060,1290,7846600,10709.0,4.74,0.5659036061957232,1279.0,2.48,150.0
114090,GKL,29000,29100,28050,28250,157910,4486226350,3578.0,28.25,7.895472330911123,1000.0,1.81,512.0
078930,GS,68300,68500,67600,68200,228980,15568331800,63523.0,8.35,1.0742662844560238,8171.0,1.98,1350.0
006360,GS건설,51500,52600,51300,51900,445582,23162734900,73237.0,6.06,0.7083815323026612,8563.0,1.93,1000.0
001250,GS글로벌,10800,10850,10650,10700,40880,438026000,9969.0,0.0,0.0,0.0,1.17,125.0
007070,GS리테일,29750,30100,29350,29600,210568,6248292800,18574.0,24.4,1.5938829142887907,1213.0,1.01,300.0
078935,GS우,22800,22900,22000,22850,1474,33368900,0.0,0.0,0.0,0.0,6.13,1400.0
035000,GⅡR,6990,6990,6860,6980,3992,27672160,6553.0,15.01,1.064952359606287,465.0,2.87,200.0
001500,HMC투자증권,13300,13450,13200,13250,30457,405480250,22706.0,10.56,0.5838076940015855,1255.0,1.13,150.0
011420,IB스포츠,1535,1550,1520,1530,22979,35113915,1215.0,9.75,1.2598765432098766,157.0,0.0,0.0
003560,IHQ,2230,2230,2150,2215,560404,1226612735,727.0,41.03,3.047713204951857,54.0,0.0,0.0
005560,JS전선,9190,9260,9040,9040,4940,45044400,10389.0,0.0,0.0,0.0,0.0,0.0
001060,JW중외제약,13650,13800,13450,13650,23289,316498850,15047.0,0.0,0.0,0.0,1.47,200.0
001067,JW중외제약2우B,15750,15750,15750,15750,10,157500,0.0,0.0,0.0,0.0,1.27,200.0
001065,JW중외제약우,11300,11400,10750,10750,250,2723000,0.0,0.0,0.0,0.0,2.09,225.0
096760,JW홀딩스,2230,2230,2180,2225,32371,71314075,2001.0,0.0,0.0,0.0,1.8,40.0
105560,KB금융,37600,38150,37450,37700,541899,20467718300,59319.0,5.84,0.6360732727920227,6461.0,1.91,720.0
002380,KCC,279500,280500,277500,280000,16525,4608327500,474737.0,8.42,0.5898933251463442,33252.0,2.86,8000.0
009070,KCTC,15350,15400,15100,15300,580,8855000,48434.0,15.35,0.31600751151050915,997.0,1.31,200.0
009440,KC그린홀딩스,2875,3190,2875,3190,425138,1310876560,5136.0,7.28,0.6209477219626168,438.0,1.57,50.0
119650,KC코트렐,11500,12000,11400,11800,87131,1026957800,6005.0,11.3,1.9640195670274772,1044.0,3.56,420.0
092220,KEC,420,430,409,412,1748072,726151932,1132.0,0.0,0.0,0.0,0.0,0.0
109070,KGP,1840,1845,1840,1845,834,1536230,5789.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,11700,12000,11600,11800,34691,410379300,16246.0,25.31,0.7260633386679798,466.0,2.12,250.0
001940,KISCO홀딩스,33150,34000,33150,33650,340,11467000,167796.0,0.0,0.0,0.0,2.67,900.0
083420,KPX그린케미칼,4480,4690,4480,4590,10340,47487750,4513.0,8.39,1.0169891147795258,547.0,3.27,150.0
025000,KPX케미칼,45600,45600,44900,45150,1670,75522000,62418.0,4.3,0.7238938737623762,10506.0,3.32,1500.0
092230,KPX홀딩스,40900,40900,40400,40750,670,27132000,122781.0,4.54,0.33164683206277845,8971.0,4.42,1800.0
025850,KPX화인케미칼,23400,23550,23200,23550,4232,99372600,36011.0,0.0,0.0,0.0,2.12,500.0
044450,KSS해운,8050,8250,8050,8180,3640,29553300,11498.0,3.77,0.7110900401156723,2169.0,1.1,90.0
030200,KT,36800,36800,36050,36650,896075,32630041000,44825.0,6.16,0.8171397448410486,5946.0,5.46,2000.0
033780,KT&G,78000,78800,76200,76300,334818,25810262750,34875.0,11.83,2.1879063620071686,6451.0,4.19,3200.0
030210,KTB투자증권,2735,2760,2695,2740,440425,1203521935,6702.0,19.86,0.4089217770814682,138.0,0.0,0.0
058850,KTcs,2220,2220,2180,2200,48210,105942860,2487.0,5.12,0.8854323733413751,430.0,3.18,70.0
003550,LG,62200,62300,61600,61900,249933,15472548300,59984.0,11.12,1.0313941790727528,5565.0,1.62,1000.0
