,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
004560,BNG스틸,10900,11250,10900,11250,58408,649651500,13770.0,5.61,0.8167608478576616,2005.0,0.0,0.0
004565,BNG스틸우,14450,14550,14250,14550,790,11341000,0.0,0.0,0.0,0.0,0.0,0.0
001460,BYC,152500,152500,149000,151000,168,25198000,309240.0,4.94,0.4884999691784698,30571.0,0.53,800.0
001465,BYC우,67400,71500,67400,69800,14,969500,0.0,0.0,0.0,0.0,1.22,850.0
001040,CJ,86000,88200,84300,87200,525085,45252743700,82086.0,14.08,1.0619563628389737,6192.0,0.92,800.0
079160,CJ CGV,30150,30850,30150,30500,92699,2825626000,4028.0,15.47,7.573082174776564,1972.0,0.82,250.0
011150,CJ씨푸드,2425,2540,2425,2490,89211,220639310,694.0,19.16,3.5883465417867435,130.0,0.0,0.0
011155,CJ씨푸드1우,12550,12750,12350,12700,4431,55646700,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,29150,29450,28600,29300,8752,255407000,0.0,0.0,0.0,0.0,2.9,850.0
097950,CJ제일제당,219000,221500,216000,220000,85406,18661661500,136886.0,10.92,1.6077303833116607,20150.0,1.59,3500.0
097955,CJ제일제당 우,70100,70400,70000,70400,1060,74295900,0.0,0.0,0.0,0.0,5.04,3550.0
000590,CS홀딩스,68700,73600,68700,71500,1414,101603200,215862.0,5.01,0.33112420348417043,14262.0,0.0,0.0
069730,DSR제강,3835,3920,3835,3915,35298,137384900,4867.0,3.42,0.8045634984333265,1145.0,0.64,25.0
017940,E1,52600,52900,52000,52800,1292,67957000,122433.0,0.0,0.0,0.0,2.84,1500.0
007700,F&F,5740,5740,5500,5600,29591,166261900,7962.0,5.24,0.703306035700829,1069.0,2.68,150.0
114090,GKL,21300,22050,21250,21800,379367,8271594600,3088.0,13.01,7.059939685880829,1676.0,4.71,1027.0
078930,GS,67100,68300,66800,67600,598167,40465548100,43120.0,12.7,1.5675632682050094,5321.0,1.48,1000.0
006360,GS건설,95600,97100,94500,95200,389594,37492271700,68354.0,12.3,1.3918852133744917,7737.0,1.05,1000.0
001250,GS글로벌,20800,22100,20800,22100,95820,2081684000,7193.0,9.89,3.0718276449325734,2234.0,7.36,1627.0
078935,GS우,27700,28400,27700,28300,4101,115696600,0.0,0.0,0.0,0.0,3.71,1050.0
035000,GⅡR,10600,10650,10500,10500,17789,187473000,5961.0,1050.0,1.7614494212380474,10.0,8.29,870.0
001500,HMC투자증권,18300,18850,18250,18700,137356,2553649350,19579.0,18.98,0.955085008172021,985.0,0.0,0.0
011420,IB스포츠,2130,2145,2075,2110,27194,57161620,1166.0,20.89,1.8095652873070327,101.0,0.0,0.0
003560,IHQ,2060,2145,2000,2060,847362,1764036020,837.0,0.0,0.0,0.0,0.0,0.0
005560,JS전선,12600,12900,12600,12650,22571,286672650,13310.0,5.37,0.9507360537190083,2356.0,7.11,900.0
105560,KB금융,51000,51100,50200,50900,1490546,75494489688,46206.0,30.69,1.1018171341384235,1659.0,0.45,230.0
002380,KCC,349500,361500,349000,358500,30057,10745007500,454409.0,10.06,0.7892174230704058,35640.0,2.23,8000.0
009070,KCTC,22600,22600,21800,21850,350,7696000,40411.0,21.17,0.5406788993095939,1032.0,0.92,200.0
009440,KC그린홀딩스,3580,3620,3520,3520,57505,204669050,5033.0,4.74,0.699491946900457,743.0,5.11,180.0
119650,KC코트렐,16250,17300,16250,16900,19437,323531800,0.0,0.0,0.0,0.0,0.0,0.0
092220,KEC,1385,1405,1380,1390,1613819,2244204695,1449.0,0.0,0.0,0.0,0.0,0.0
109070,KGP,2090,2090,2020,2080,10796,22218780,0.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,10150,10350,10000,10200,79296,806426200,18637.0,12.42,0.5472103544025326,821.0,1.96,200.0
001940,KISCO홀딩스,53800,54800,53600,54400,2656,143611000,162282.0,2.65,0.33565539077038736,20552.0,1.65,900.0
