,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
068400,AJ렌터카,17450,17450,16350,16450,310266,5198738030,8589.0,20.23,1.9153040953545233,813.0,0.0,0.0
006840,AK홀딩스,88600,91000,88300,89600,35371,3181548800,35485.0,12.67,2.5254473721290687,7072.0,0.22,200.0
027410,BGF리테일,132000,133000,127500,131000,116052,15189321000,7860.0,45.84,16.669394083969465,2858.0,0.31,400.0
138930,BNK금융지주,15950,16000,15200,15300,729352,11274411650,17557.0,10.01,0.8709880674374894,1528.0,1.83,280.0
001460,BYC,394000,398500,384000,390500,841,327274000,414146.0,15.89,0.9427415844895278,24570.0,0.19,750.0
001465,BYC우,213500,213500,210000,213000,48,10133500,0.0,0.0,0.0,0.0,0.38,800.0
001040,CJ,195500,198000,193000,193000,53296,10357483000,103118.0,36.56,1.8721270777167904,5280.0,0.49,950.0
079160,CJ CGV,74700,74800,72300,73200,126003,9224807408,17591.0,119.44,4.1620821727019495,613.0,0.48,350.0
000120,CJ대한통운,209000,210000,199500,199500,65566,13253878000,97222.0,0.0,0.0,0.0,0.0,0.0
011150,CJ씨푸드,3105,3200,3075,3110,394403,1228940920,1232.0,17.56,2.5231838474025974,177.0,0.0,0.0
011155,CJ씨푸드1우,15600,15900,15050,15800,25711,396702250,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,108000,110500,104000,106000,44954,4839761500,0.0,0.0,0.0,0.0,0.94,1000.0
097950,CJ제일제당,413000,418500,412000,416500,40706,16899458500,199891.0,50.22,2.083455952243973,8293.0,0.43,1800.0
097955,CJ제일제당 우,205000,222000,202000,222000,10187,2157171500,0.0,0.0,0.0,0.0,0.83,1850.0
037560,CJ헬로비전,12550,12700,12350,12500,241017,3012488600,11415.0,12.58,1.095283070521244,994.0,0.6,75.0
000590,CS홀딩스,89500,91600,88100,90300,1224,109691300,153699.0,12.98,0.5875373192896506,6959.0,0.0,0.0
139130,DGB금융지주,12450,12450,12000,12050,618397,7494413550,19483.0,7.03,0.6182072191140995,1713.0,2.32,280.0
004840,DRB동일,15950,16650,15950,16550,72387,1184690950,12578.0,7.19,1.3167283028899666,2303.0,0.24,40.0
155660,DSR,4020,4130,3975,4120,46651,189597120,6520.0,9.14,0.6322732937116564,451.0,0.73,30.0
069730,DSR제강,4100,4230,4090,4225,39382,163949815,7038.0,33.53,0.6003037084398977,126.0,0.71,30.0
017940,E1,70500,72300,70000,71700,15145,1080101900,161614.0,11.1,0.4438866488979915,6462.0,2.79,2000.0
007700,F&F,20900,23050,20350,22550,348317,7697853050,11526.0,41.44,1.9557522123893805,544.0,0.44,100.0
114090,GKL,40900,40950,39900,40000,261097,10488891050,6395.0,17.98,6.254456606724003,2224.0,2.95,1179.0
078930,GS,44800,45650,44400,45450,551378,24971215550,69423.0,12.03,0.6547406839231955,3778.0,2.97,1350.0
006360,GS건설,36200,36750,35550,35650,765314,27685437450,56156.0,0.0,0.0,0.0,0.0,0.0
001250,GS글로벌,8280,8340,8090,8190,94416,776946600,11192.0,9.67,0.7319583742852037,847.0,1.53,125.0
007070,GS리테일,35150,37950,34700,37500,327840,12047542150,20969.0,24.27,1.7890531856550145,1546.0,1.2,450.0
078935,GS우,30200,30200,29550,29550,7098,211093250,0.0,0.0,0.0,0.0,4.74,1400.0
035000,GⅡR,9530,9890,9450,9840,46165,450035050,7298.0,13.33,1.3477879213483146,738.0,2.03,200.0
001500,HMC투자증권,15050,15050,14300,14350,129735,1899330500,22736.0,0.0,0.0,0.0,0.0,0.0
011420,IB월드와이드,2540,2540,2435,2480,81618,202453635,1095.0,0.0,0.0,0.0,0.0,0.0
003560,IHQ,2740,2870,2690,2825,1282813,3602748220,882.0,941.5,3.2023809523809526,3.0,0.0,0.0
175330,JB금융지주,6760,6770,6670,6750,409513,2757753840,11336.0,17.31,0.5956135321100917,390.0,1.48,100.0
001060,JW중외제약,28100,29700,26650,29700,1018429,28957074700,13667.0,180.0,2.173117728835882,165.0,0.42,125.0
001067,JW중외제약2우B,27000,27950,23200,26700,24450,630189900,0.0,0.0,0.0,0.0,0.47,125.0
001065,JW중외제약우,18000,18900,15900,18500,69194,1226570650,0.0,0.0,0.0,0.0,0.81,150.0
096760,JW홀딩스,5140,5340,4755,5340,3177582,16199475525,1953.0,16.05,2.7361031105990783,333.0,0.47,25.0
105560,KB금융,41200,41200,40100,40600,816789,33130893500,66398.0,12.44,0.6112166405614627,3263.0,1.23,500.0
002380,KCC,539000,543000,532000,533000,33920,18191345000,481084.0,21.06,1.1075364437395547,25297.0,1.5,8000.0
009070,KCTC,4230,4230,3970,3990,129537,525481630,4877.0,39.9,0.8182540496206684,100.0,0.63,25.0
009440,KC그린홀딩스,12300,12850,12100,12600,932980,11700154100,6567.0,30.14,1.918498743718593,418.0,0.79,100.0
119650,KC코트렐,8650,8950,8400,8660,483880,4205333220,7182.0,22.73,1.2060424498746867,381.0,1.15,100.0
092220,KEC,1510,1540,1485,1495,1206345,1816879235,2536.0,0.0,0.0,0.0,0.0,0.0
109070,KGP,1850,2020,1820,1980,460042,890782240,371.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,18850,20050,18650,19350,287657,5587984950,18596.0,43.7,1.0407379275112927,443.0,5.17,1000.0
001940,KISCO홀딩스,56900,56900,56000,56300,504,28398500,179350.0,13.6,0.31389387893783105,4139.0,1.6,900.0
083420,KPX그린케미칼,5790,5840,5740,5820,51645,299144190,5311.0,10.88,1.0962727711353795,535.0,2.58,150.0
025000,KPX케미칼,62500,63600,61600,62500,6038,377667400,71094.0,12.04,0.8788749314288126,5190.0,2.4,1500.0
092230,KPX홀딩스,68800,69000,67800,68600,11401,778017200,122279.0,41.34,0.5612625634818734,1660.0,2.99,2050.0
000040,KR모터스,1350,1415,1340,1400,1950782,2707519700,480.0,0.0,0.0,0.0,0.0,0.0
044450,KSS해운,14250,14600,14050,14500,38002,541178400,13836.0,6.34,1.04747635245013,2286.0,0.9,130.0
030200,KT,29600,29650,29350,29350,646149,19041683900,45020.0,0.0,0.0,0.0,2.73,800.0
033780,KT&G,92700,92900,91100,92400,235000,21677954400,38421.0,20.38,2.4038904505348637,4533.0,3.46,3200.0
030210,KTB투자증권,4395,4420,4130,4180,1739473,7381678835,6039.0,0.0,0.0,0.0,0.0,0.0
058850,KTcs,3510,3510,3430,3495,247803,856755915,2690.0,10.59,1.2996050185873607,330.0,3.43,120.0
093050,LF,35050,35100,34200,34300,90530,3122280650,31274.0,14.71,1.096946545053399,2332.0,1.17,400.0
003550,LG,66500,66800,63800,63900,503539,32732855100,66846.0,12.54,0.9561021087649224,5097.0,1.56,1000.0
034220,LG디스플레이,32100,32250,30550,30650,4689181,144672759200,29655.0,25.73,1.033540402124431,1191.0,0.0,0.0
001120,LG상사,39400,39400,37850,38000,261487,10005334000,38076.0,30.5,0.9980827818048115,1246.0,0.79,300.0
068870,LG생명과학,63600,63800,62000,63000,241660,15220742500,15074.0,324.8,4.17948122595197,194.0,0.0,0.0
068875,LG생명과학우,33950,34200,33200,33400,553,18491700,0.0,0.0,0.0,0.0,0.0,0.0
051900,LG생활건강,906000,951000,902000,933000,120509,111533831000,79516.0,43.78,11.733767024875497,21311.0,0.4,3750.0
051905,LG생활건강우,420000,449000,415000,441000,16890,7267937500,0.0,0.0,0.0,0.0,0.86,3800.0
