,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
004560,BNG스틸,7700,7700,7480,7500,49480,372865900,11755.0,0.0,0.0,0.0,0.0,0.0
004565,BNG스틸우,7500,7500,7290,7290,1149,8415210,0.0,0.0,0.0,0.0,0.0,0.0
001460,BYC,130500,132000,130000,132000,492,64052000,288027.0,17.05,0.45815100450652196,7741.0,0.57,750.0
001465,BYC우,56300,56300,55000,55000,3,166300,0.0,0.0,0.0,0.0,1.45,800.0
084680,C&우방랜드,1150,1245,1120,1130,718245,843969840,656.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,63600,64700,62600,63200,125204,7944088800,80091.0,5.55,0.7893945441747512,11390.0,2.37,1500.0
079160,CJ CGV,22000,22300,21250,22000,96955,2131861500,3412.0,22.62,6.445339976553341,972.0,1.14,250.0
001045,CJ우,22200,22450,22050,22300,2954,65666600,0.0,0.0,0.0,0.0,6.95,1550.0
097950,CJ제일제당,204000,204500,200000,200000,42396,8562902000,117919.0,101.56,1.6958807528896955,1969.0,0.5,1000.0
097955,CJ제일제당 우,58900,59500,58100,58200,1837,108215200,0.0,0.0,0.0,0.0,1.8,1050.0
000590,CS홀딩스,59700,59700,55300,55300,645,36774200,149303.0,2.4,0.3700192912022866,23015.0,0.0,0.0
069730,DSR제강,3750,3750,3535,3535,90182,325866370,3773.0,2.79,0.9358476345083488,1266.0,0.71,25.0
017940,E1,64700,64700,62000,64000,2043,129241500,92394.0,7.07,0.6923846516007532,9048.0,2.34,1500.0
007700,F&F,3450,3670,3450,3645,8920,31764000,6968.0,5.57,0.5228163569173364,654.0,2.06,75.0
114090,GKL,22700,23050,22200,22700,400489,9127460000,1648.0,22.62,13.769948422330097,1003.0,1.54,350.0
078930,GS,36000,36200,35400,35750,410248,14694223200,37491.0,29.88,0.9538389213411219,1197.0,1.4,500.0
006360,GS건설,89300,89700,85400,85700,347284,30378325100,62951.0,11.15,1.361699352472558,7689.0,0.58,500.0
001250,GS글로벌,24500,24500,23350,23350,35980,854591500,6276.0,9.14,3.7197508365200767,2554.0,2.14,500.0
078935,GS우,16550,16750,16550,16700,691,11544700,0.0,0.0,0.0,0.0,3.29,550.0
035000,GⅡR,11100,11150,10850,11000,16413,180761000,6939.0,0.0,0.0,0.0,1.82,200.0
001500,HMC투자증권,19800,19950,19250,19350,102600,2005789800,14924.0,236.0,1.2967032967032968,82.0,0.0,0.0
011420,IB스포츠,3800,4195,3705,4195,587596,2400438270,1005.0,0.0,0.0,0.0,0.0,0.0
003560,IHQ,945,960,895,895,265909,241397205,949.0,0.0,0.0,0.0,0.0,0.0
005560,JS전선,14200,14200,13400,13400,27099,370795000,11618.0,14.82,1.153172878292305,904.0,3.73,500.0
105560,KB금융,47500,47500,45550,45900,3081095,142235514050,0.0,0.0,0.0,0.0,0.0,0.0
002380,KCC,342000,343500,335500,338000,35119,11899205000,349818.0,18.27,0.9657621963420979,18496.0,2.07,7000.0
009070,KCTC,16150,16300,16050,16250,570,9229000,39272.0,10.42,0.4137223244296191,1559.0,1.54,250.0
009440,KC그린홀딩스,5640,5650,5140,5140,272174,1450936470,4711.0,11.71,1.091297296221609,439.0,2.33,120.0
119650,KC코트렐,34150,34550,32700,33500,40282,1344527000,0.0,0.0,0.0,0.0,0.0,0.0
017300,KDS,295,335,290,320,65990369,20470273775,637.0,0.0,0.0,0.0,0.0,0.0
092220,KEC,1035,1070,1010,1020,3618559,3763038115,2562.0,0.0,0.0,0.0,0.0,0.0
006200,KEC홀딩스,1650,1650,1590,1595,91030,147136900,5996.0,20.45,0.26606800366911276,78.0,0.94,15.0
109070,KGP,1375,1395,1345,1355,11630,15751450,0.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,12700,12800,12450,12550,179213,2255385150,18018.0,22.3,0.6967000013875014,563.0,1.59,200.0
001940,KISCO홀딩스,59900,59900,57600,59000,2038,119593200,180780.0,5.63,0.3261888586956522,10476.0,1.53,900.0
083420,KPX그린케미칼,23450,23450,22000,22300,4260,93834500,22974.0,41.06,0.9705291851658396,543.0,4.48,1000.0
025000,KPX케미칼,43300,43800,43300,43800,2152,93584450,35388.0,8.32,1.2378898302390642,5265.0,3.42,1500.0
092230,KPX홀딩스,59700,59700,56400,58900,61,3490300,88840.0,12.19,0.6630142672219721,4833.0,2.55,1500.0
025850,KPX화인케미칼,60600,62300,60400,61200,14799,910723600,24977.0,1200.0,2.4502542338951834,51.0,0.82,500.0
044450,KSS해운,4370,4485,4315,4350,4410,19246250,8403.0,0.0,0.0,0.0,1.72,75.0
030200,KT,46300,48100,45700,47400,2347453,110783618900,62646.0,21.38,0.7564469399482808,2217.0,2.36,1120.0
033780,KT&G,67200,68200,66800,68100,450840,30549628900,29268.0,9.91,2.3259447177805113,6872.0,4.11,2800.0
030210,KTB투자증권,3370,3420,3270,3275,377045,1252351375,7332.0,5.42,0.4466465493726132,604.0,0.0,0.0
003550,LG,59800,61600,59300,60700,351670,21327511800,35644.0,11.66,1.702785707271911,5207.0,1.24,750.0
034220,LG디스플레이,36850,37500,36600,37100,2199103,81744108150,25924.0,12.21,1.430983957915445,3038.0,1.35,500.0
001120,LG상사,27050,27400,26700,27200,136602,3702577900,15714.0,21.1,1.7302942439862543,1289.0,0.74,200.0
068870,LG생명과학,53900,56000,53500,54600,274676,15116823900,16517.0,60.53,3.3056358600230067,902.0,0.0,0.0
068875,LG생명과학우,27500,27800,27100,27500,110,3010000,0.0,0.0,0.0,0.0,0.0,0.0
051900,LG생활건강,276500,285000,273500,285000,36050,10145704500,33404.0,39.7,8.5341669410849,7183.0,0.7,2000.0
051905,LG생활건강우,79000,81000,77500,80600,2422,194535000,0.0,0.0,0.0,0.0,2.54,2050.0
003555,LG우,25000,25000,24750,24950,1813,45310350,0.0,0.0,0.0,0.0,3.21,800.0
011070,LG이노텍,85000,85200,81600,81600,170436,14152329800,40907.0,14.67,1.994531421883785,5561.0,0.43,350.0
066570,LG전자,108500,110000,107500,109000,651217,71007081500,52502.0,36.44,2.076511370995391,2992.0,0.32,350.0
066575,LG전자우,40650,41200,40100,40850,43858,1790165800,0.0,0.0,0.0,0.0,0.98,400.0
032640,LG텔레콤,8310,8310,8230,8240,1057560,8732800850,7094.0,8.05,1.1604106463208346,1023.0,2.43,200.0
093050,LG패션,26750,27400,26550,27200,55395,1494410500,17087.0,10.94,1.5913047931175748,2486.0,1.47,400.0
108670,LG하우시스,106000,106000,102000,103500,60795,6323780500,0.0,0.0,0.0,0.0,0.0,0.0
108675,LG하우시스우,47200,47800,46900,47650,7544,356499600,0.0,0.0,0.0,0.0,0.0,0.0
051910,LG화학,204000,209500,203000,209000,278770,57964937500,57913.0,18.7,3.609635628010982,11177.0,1.2,2500.0
051915,LG화학우,75500,77300,75500,76700,12769,980939100,0.0,0.0,0.0,0.0,3.32,2550.0
002550,LIG손해보험,20250,20300,19700,19700,90058,1801718550,10153.0,8.99,1.9404986518762928,2191.0,2.54,500.0
006260,LS,92400,92400,87800,88300,273907,24495488000,55150.0,0.0,0.0,0.0,1.13,1000.0
000680,LS네트웍스,8850,8850,8500,8560,11170,95464300,5153.0,27.34,1.6608953522220067,313.0,0.0,0.0
000685,LS네트웍스우,50000,50000,47750,48200,103,4971900,0.0,0.0,0.0,0.0,0.0,0.0
010120,LS산전,77700,78200,76000,76000,135259,10419704900,18216.0,23.95,4.171020668642951,3172.0,1.25,950.0
023150,MH에탄올,5240,5300,5160,5210,2732,14289120,4920.0,0.0,0.0,0.0,0.0,0.0
035420,NHN,167500,173000,167000,169500,193049,32831005720,25143.0,21.3,6.741511678200692,7959.0,0.0,0.0
016420,NH투자증권,9980,9980,9740,9740,85704,841914660,8223.0,48.47,1.1847523713973003,201.0,0.62,60.0
008260,NI스틸,2620,2785,2610,2670,503850,1357194750,1300.0,70.25,2.0534615384615384,38.0,0.94,25.0
010060,OCI,168500,169000,160500,161000,253191,41350833000,65212.0,10.32,2.4678732921088145,15594.0,0.93,1500.0
005490,POSCO,522000,524000,512000,516000,240754,124470450000,395530.0,8.76,1.304272609694587,58905.0,1.94,10000.0
100840,S&TC,32700,32700,31500,32000,32120,1030826000,0.0,0.0,0.0,0.0,0.0,0.0
064960,S&T대우,25400,25400,24600,24750,15533,389726750,26293.0,7.64,0.9418197096185297,3241.0,0.0,0.0
000040,S&T모터스,600,605,585,590,260352,154337780,647.0,0.0,0.0,0.0,0.0,0.0
003570,S&T중공업,12900,12950,12550,12600,120450,1530654000,19276.0,10.78,0.6538328102303382,1169.0,1.19,150.0
036530,S&T홀딩스,14150,14500,13600,14000,12620,177712000,24114.0,7.0,0.5805755992369578,2000.0,2.14,300.0
010950,S-Oil,51000,51600,49200,50200,408725,20366772250,29121.0,13.1,1.7240200370866385,3832.0,9.96,5000.0
010955,S-Oil우,40200,40200,39450,39650,5857,232510050,0.0,0.0,0.0,0.0,12.67,5025.0
034120,SBS,44800,46700,43700,43700,38941,1766323700,24570.0,110.6,1.7784645909645909,395.0,0.0,0.0
101060,SBS미디어홀딩스,3300,3350,3135,3225,55386,179396290,0.0,0.0,0.0,0.0,0.0,0.0
001380,SG글로벌,0,0,0,8560,0,0,9927.0,0.0,0.0,0.0,0.0,0.0
001385,SG글로벌우,0,0,0,5466000,0,0,0.0,0.0,0.0,0.0,0.0,0.0
004060,SG위카스,2340,2340,2170,2260,25160,55607900,10165.0,9.15,0.2222984813084112,247.0,0.0,0.0
002360,SH에너지화학,455,460,450,455,727586,330826610,606.0,0.0,0.0,0.0,0.0,0.0
002365,SH에너지화학우,99000,102000,99000,102000,2,201000,0.0,0.0,0.0,0.0,0.0,0.0
009160,SIMPAC,2770,2840,2745,2770,20229,56056960,3755.0,2.71,0.7392809587217044,1024.0,2.89,80.0
025530,SJM,4910,4915,4800,4875,3715,18069725,7050.0,5.62,0.6912749335106383,867.0,3.08,150.0
003600,SK,82300,83100,80400,80800,196356,15937695600,175165.0,10.8,0.46105457711300774,7480.0,2.41,1950.0
034730,SK C&C,51000,52200,50100,50300,177176,9081162400,20558.0,17.27,2.4481611477283782,2915.0,0.56,280.0
011790,SKC,16700,16800,16300,16300,109115,1801911000,24568.0,34.47,0.6636160350862911,473.0,1.53,250.0
018670,SK가스,43500,43650,42200,42300,6457,275294000,92646.0,7.01,0.45667067048226584,6034.0,3.55,1500.0
001740,SK네트웍스,10150,10200,9990,10000,810783,8149608150,9596.0,25.97,1.0418891986244267,385.0,1.0,100.0
001745,SK네트웍스우,10000,10200,9840,10150,1050,10452900,0.0,0.0,0.0,0.0,1.23,125.0
096770,SK에너지,100000,100500,96600,97700,744222,73070050900,80423.0,10.12,1.2148474899904256,9657.0,2.15,2100.0
096775,SK에너지우,39950,39950,38500,38550,2402,93054100,0.0,0.0,0.0,0.0,5.58,2150.0
003605,SK우,38350,38450,38250,38300,140,5376000,0.0,0.0,0.0,0.0,5.22,2000.0
001510,SK증권,2350,2350,2285,2285,1618029,3754562570,1286.0,36.84,1.7762927682737168,62.0,0.22,5.0
001515,SK증권우,1555,1555,1505,1515,10620,16093100,0.0,0.0,0.0,0.0,0.66,10.0
006120,SK케미칼,51900,53100,49500,49500,488164,24940565300,46332.0,145.6,1.068645860312527,340.0,0.2,100.0
006125,SK케미칼우,15000,15550,14850,14850,12170,186104000,0.0,0.0,0.0,0.0,1.01,150.0
017670,SK텔레콤,172000,179000,171500,177000,394235,69473580500,176281.0,10.08,1.003861998031552,17559.0,5.31,9400.0
011810,STX,16000,16400,15550,15550,189353,3005164650,22827.0,25.05,0.6813908693652254,621.0,1.93,300.0
