,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
068400,AJ렌터카,16400,16550,15900,15950,245738,3956023550,8589.0,19.62,1.8576231225986728,813.0,0.0,0.0
006840,AK홀딩스,88800,88800,84000,88800,97259,8359795900,35485.0,12.56,2.503649429336339,7072.0,0.23,200.0
027410,BGF리테일,126000,129000,122500,123500,85163,10613478000,7860.0,43.22,15.714909351145039,2858.0,0.32,400.0
138930,BNK금융지주,15200,15950,15150,15900,1409820,22091070200,17557.0,10.41,0.9056644073588882,1528.0,1.76,280.0
001460,BYC,382000,399000,374500,381500,620,234350500,414146.0,15.53,0.92142097835063,24570.0,0.2,750.0
001465,BYC우,212000,212000,202500,205000,46,9422500,0.0,0.0,0.0,0.0,0.39,800.0
001040,CJ,200000,205500,193500,204500,124385,24940349000,103118.0,38.72,1.9825345720436782,5280.0,0.46,950.0
079160,CJ CGV,73900,82400,72900,81000,435462,34096484700,17591.0,132.1,4.604208117787505,613.0,0.43,350.0
000120,CJ대한통운,198000,201500,193500,201500,46661,9280899000,97222.0,0.0,0.0,0.0,0.0,0.0
011150,CJ씨푸드,3080,3090,2905,2915,547807,1628137115,1232.0,16.47,2.366046063311688,177.0,0.0,0.0
011155,CJ씨푸드1우,16000,16200,15100,15250,35821,558288900,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,114000,117000,108000,114500,67182,7563126500,0.0,0.0,0.0,0.0,0.87,1000.0
097950,CJ제일제당,406500,420000,400500,419500,51885,21329228000,199891.0,50.6,2.0990138062744195,8293.0,0.43,1800.0
097955,CJ제일제당 우,215500,231500,209500,227500,8483,1879240000,0.0,0.0,0.0,0.0,0.81,1850.0
037560,CJ헬로비전,12300,12400,11850,11950,417559,5035573850,11415.0,12.02,1.046981767411301,994.0,0.63,75.0
000590,CS홀딩스,90600,93900,88800,91400,2248,205830900,153699.0,13.13,0.5946118204249865,6959.0,0.0,0.0
139130,DGB금융지주,11850,12150,11800,12050,765806,9216252100,19483.0,7.03,0.6182072191140995,1713.0,2.32,280.0
004840,DRB동일,15850,16150,15100,16150,79802,1262229150,12578.0,7.01,1.2838279759301956,2303.0,0.25,40.0
155660,DSR,4075,4100,3940,4100,79315,320574800,6520.0,9.09,0.6290308665644172,451.0,0.73,30.0
069730,DSR제강,4160,4230,4115,4120,25908,108147700,7038.0,32.7,0.5851982097186701,126.0,0.73,30.0
017940,E1,72900,72900,70900,72300,14551,1043508300,161614.0,11.19,0.44732278762978456,6462.0,2.77,2000.0
007700,F&F,22000,22050,20300,21000,75064,1590801850,11526.0,38.6,1.8215339233038348,544.0,0.48,100.0
114090,GKL,40000,40900,38850,40550,331386,13196046150,6395.0,18.23,6.3413995308835025,2224.0,2.91,1179.0
078930,GS,47100,49550,46800,49150,1283642,62655435200,69423.0,13.01,0.7078852199559224,3778.0,2.75,1350.0
006360,GS건설,35350,35400,34000,34750,1293184,44652392650,56156.0,0.0,0.0,0.0,0.0,0.0
001250,GS글로벌,8230,8250,8080,8200,92455,754525960,11192.0,9.68,0.732549616913867,847.0,1.52,125.0
007070,GS리테일,36300,39500,36300,38900,427545,16304952250,20969.0,25.16,1.8547170823596737,1546.0,1.16,450.0
078935,GS우,30400,31700,30050,31450,9070,280068000,0.0,0.0,0.0,0.0,4.45,1400.0
035000,GⅡR,10100,10400,9790,10400,33920,342611870,7298.0,14.09,1.4252106741573034,738.0,1.92,200.0
001500,HMC투자증권,14900,14950,14500,14650,147063,2163266200,22736.0,0.0,0.0,0.0,0.0,0.0
011420,IB월드와이드,2445,2445,2325,2370,108193,255871725,1095.0,0.0,0.0,0.0,0.0,0.0
003560,IHQ,2735,2830,2695,2695,680166,1866061835,882.0,898.5,3.056122448979592,3.0,0.0,0.0
175330,JB금융지주,6590,6870,6560,6840,741401,5022916940,11336.0,17.55,0.6036768922018348,390.0,1.46,100.0
001060,JW중외제약,31000,31300,27850,29350,545816,16168430750,13667.0,177.9,2.1474628667593474,165.0,0.43,125.0
001067,JW중외제약2우B,22850,24000,22100,22200,4410,100278800,0.0,0.0,0.0,0.0,0.56,125.0
001065,JW중외제약우,16900,17600,16200,17150,6577,110105900,0.0,0.0,0.0,0.0,0.87,150.0
096760,JW홀딩스,5200,5200,4805,4805,1103393,5481502470,1953.0,14.43,2.4603614631336406,333.0,0.52,25.0
105560,KB금융,40300,41200,39950,41000,1537365,62719151200,66398.0,12.57,0.6177434514217296,3263.0,1.22,500.0
002380,KCC,549000,575000,547000,568000,99928,56403240500,481084.0,22.45,1.1806601406926858,25297.0,1.41,8000.0
009070,KCTC,3800,3860,3635,3720,185719,683652600,4877.0,37.2,0.7625076891531679,100.0,0.67,25.0
009440,KC그린홀딩스,12150,12650,11650,12450,783849,9613645850,6567.0,29.78,1.8956239530988275,418.0,0.8,100.0
119650,KC코트렐,8270,8660,8090,8420,264512,2221062140,7182.0,22.1,1.1720577485380117,381.0,1.19,100.0
092220,KEC,1470,1475,1410,1415,781909,1117087285,2536.0,0.0,0.0,0.0,0.0,0.0
109070,KGP,1990,2040,1935,1960,402977,805361915,371.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,18700,19150,17750,18000,282243,5103549800,18596.0,40.62,0.967782049903205,443.0,5.56,1000.0
001940,KISCO홀딩스,56100,56400,55000,56200,1180,65762300,179350.0,13.58,0.31335299344856427,4139.0,1.6,900.0
083420,KPX그린케미칼,5820,5880,5720,5840,33510,195536430,5311.0,10.92,1.1002077057051403,535.0,2.57,150.0
025000,KPX케미칼,61300,61500,59700,60800,4290,258489100,71094.0,11.71,0.8549211695079754,5190.0,2.47,1500.0
092230,KPX홀딩스,67200,67600,66000,67500,13188,877837900,122279.0,40.66,0.5519293991609352,1660.0,3.04,2050.0
000040,KR모터스,1325,1365,1320,1330,1357795,1821857625,480.0,0.0,0.0,0.0,0.0,0.0
044450,KSS해운,14300,14450,14050,14400,35537,507687550,13836.0,6.3,1.041022400802255,2286.0,0.9,130.0
030200,KT,29400,29850,29250,29650,1080897,32038682950,45020.0,0.0,0.0,0.0,2.7,800.0
033780,KT&G,92000,100500,91400,98700,765783,74903539900,38421.0,21.77,2.567959660732412,4533.0,3.24,3200.0
030210,KTB투자증권,4210,4220,3960,4000,1583411,6403982965,6039.0,0.0,0.0,0.0,0.0,0.0
058850,KTcs,3460,3460,3375,3385,196540,667359995,2690.0,10.26,1.2583933550185873,330.0,3.55,120.0
093050,LF,34550,34800,33600,34700,75798,2599186500,31274.0,14.88,1.109762702244676,2332.0,1.15,400.0
