,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,6450,6450,6330,6430,25440,162550740,6168.0,20.1,1.0424773022049287,320.0,1.34,86.0
068400,AJ렌터카,11700,11750,11500,11700,109427,1273107600,11091.0,20.45,1.0548361283923902,572.0,0.0,0.0
006840,AK홀딩스,82600,84600,81300,84100,46414,3852757200,52954.0,10.88,1.5880102010707406,7727.0,0.77,650.0
027410,BGF,11750,11900,11700,11850,183599,2171009550,21952.0,0.16,0.5465015600443581,74964.0,1.69,200.0
282330,BGF리테일,196500,199500,191000,195500,26374,5150058500,22486.0,120.75,8.69404296006404,1619.0,0.51,1000.0
138930,BNK금융지주,10000,10100,9940,10050,630411,6314706070,21653.0,8.38,0.46457188380362996,1200.0,2.29,230.0
001460,BYC,270500,273000,270500,273000,1021,278662000,475434.0,36.8,0.5740604899944051,7414.0,0.31,850.0
001465,BYC우,146500,148000,146000,148000,235,34575500,0.0,0.0,0.0,0.0,0.61,900.0
001040,CJ,152000,155500,152000,154500,77399,11952418000,125004.0,9.49,1.2366785512863587,16286.0,0.94,1450.0
079160,CJ CGV,67900,68600,67300,68000,118661,8058377200,14554.0,0.0,0.0,0.0,0.51,350.0
000120,CJ대한통운,156500,162500,156500,161500,119811,19226796500,103964.0,90.44,1.553627938517179,1786.0,0.0,0.0
011150,CJ씨푸드,3195,3285,3150,3280,682805,2219909900,1662.0,25.83,1.97362928700361,127.0,0.0,0.0
011155,CJ씨푸드1우,29700,30600,29350,30200,2857,85658850,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,74300,74300,73700,74100,1016,75301300,0.0,0.0,0.0,0.0,2.02,1500.0
097950,CJ제일제당,374000,383000,371500,380500,76552,29052590000,232686.0,14.53,1.6348795963229417,26179.0,0.79,3000.0
097955,CJ제일제당 우,149500,151500,147000,151000,8339,1249095500,0.0,0.0,0.0,0.0,2.02,3050.0
037560,CJ헬로,9820,10250,9820,9980,438975,4411090530,12746.0,26.77,0.7832714675192217,373.0,0.75,75.0
000590,CS홀딩스,82100,83400,78600,83400,1334,109943700,187283.0,16.23,0.44538062050479754,5138.0,0.6,500.0
012030,DB,1170,1175,1140,1160,836896,965398625,735.0,0.0,0.0,0.0,0.0,0.0
016610,DB금융투자,4520,4700,4520,4690,73189,339314590,14360.0,43.84,0.32669089484679664,107.0,2.13,100.0
005830,DB손해보험,61100,62000,60600,61000,123283,7513894744,65368.0,5.84,0.9331349891192938,10445.0,3.77,2300.0
000990,DB하이텍,18900,19250,18650,19050,549731,10433665400,10240.0,7.48,1.8598899841308594,2546.0,1.31,250.0
000995,DB하이텍1우,39900,39950,38500,39000,418,16337750,0.0,0.0,0.0,0.0,0.77,300.0
139130,DGB금융지주,10850,10900,10750,10850,322248,3497427250,23088.0,6.07,0.46983924278846156,1787.0,3.13,340.0
004840,DRB동일,7510,7700,7490,7630,14543,109685940,17367.0,7.98,0.4393002893418552,956.0,1.31,100.0
155660,DSR,5770,5800,5660,5730,42811,244947970,8721.0,8.28,0.6571064098153881,692.0,0.87,50.0
