,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
068400,AJ렌터카,13850,14250,13850,14050,359957,5061307750,9426.0,16.34,1.4911547846382347,860.0,0.0,0.0
006840,AK홀딩스,78800,79900,75500,78000,90088,6964642600,42221.0,14.06,1.8481990597096232,5549.0,0.45,350.0
027410,BGF리테일,157500,163000,155500,160000,62012,9870601000,22686.0,37.75,7.0521246583796175,4238.0,0.38,600.0
138930,BNK금융지주,14150,14250,13900,14200,915074,12874551200,20333.0,3.73,0.6988322170240496,3809.0,1.41,200.0
001460,BYC,370500,375000,370500,374500,93,34714000,434980.0,12.39,0.8608604490436342,30221.0,0.21,800.0
001465,BYC우,186500,186500,181500,185000,389,71047500,0.0,0.0,0.0,0.0,0.46,850.0
001040,CJ,297000,301000,293000,296000,97376,28973915000,108643.0,40.12,2.7238006590392385,7375.0,0.32,950.0
079160,CJ CGV,123000,128500,120500,128000,274784,34583597500,18048.0,162.6,7.091415946365248,787.0,0.27,350.0
000120,CJ대한통운,190000,194000,187000,194000,36911,7091280500,98141.0,77.3,1.97730179028133,2510.0,0.0,0.0
011150,CJ씨푸드,3105,3250,3100,3205,321401,1020454175,1310.0,35.22,2.446493320610687,91.0,0.0,0.0
011155,CJ씨푸드1우,20000,24000,20000,21500,161296,3547311600,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,144500,146500,143500,145000,21250,3073527000,0.0,0.0,0.0,0.0,0.69,1000.0
097950,CJ제일제당,433000,441500,426000,441000,44495,19322397500,206344.0,67.5,2.1361173574225565,6530.0,0.45,2000.0
097955,CJ제일제당 우,250000,263000,250000,260500,15550,3957941500,0.0,0.0,0.0,0.0,0.79,2050.0
037560,CJ헬로비전,12700,12900,12600,12800,423579,5386307600,11653.0,38.56,1.0986655796790525,332.0,0.59,75.0
000590,CS홀딩스,79500,79500,78100,78800,1089,85479000,165649.0,12.29,0.47568937180423665,6412.0,0.0,0.0
139130,DGB금융지주,11550,11750,11450,11700,444136,5173021700,21797.0,6.83,0.5369273867963481,1714.0,2.74,320.0
004840,DRB동일,13800,14200,13650,14200,44760,620652000,14629.0,6.12,0.9711571941862055,2321.0,0.42,60.0
155660,DSR,3370,3555,3355,3545,17685,60120535,6948.0,8.38,0.5103525744818653,423.0,0.85,30.0
069730,DSR제강,3415,3430,3380,3395,11283,38302885,7555.0,6.7,0.4495703383520847,507.0,0.88,30.0
017940,E1,69500,71700,69500,71700,4039,283583100,166331.0,10.1,0.4309520624537819,7096.0,2.79,2000.0
007700,F&F,19250,20400,19250,20300,44351,882341700,12307.0,22.36,1.6496556837572114,908.0,0.74,150.0
114090,GKL,30800,31200,30250,31100,670472,20697372500,6974.0,16.52,4.461634284485231,1884.0,3.22,1002.0
078930,GS,49000,50800,49000,49750,245811,12312475000,62374.0,0.0,0.0,0.0,2.41,1200.0
006360,GS건설,25850,26800,25750,26800,750143,19766210600,46070.0,0.0,0.0,0.0,0.0,0.0
001250,GS글로벌,7300,7470,7300,7400,61974,456705620,11121.0,23.12,0.6654077870695081,320.0,1.69,125.0
