,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,31850,31850,31350,31500,17051,537727450,28067.0,13.17,1.122099017529483,2391.0,0.0,0.0
068400,AJ렌터카,10350,10400,9950,9980,274001,2775707860,10172.0,12.62,0.9811438569111286,791.0,0.0,0.0
006840,AK홀딩스,59400,61000,58900,60600,47742,2880048300,42342.0,0.0,0.0,0.0,0.83,500.0
027410,BGF리테일,181000,189000,180500,185000,66859,12411521500,31211.0,29.66,5.928209405337862,6239.0,0.65,1200.0
138930,BNK금융지주,9490,9600,9370,9420,773522,7290896650,22104.0,4.98,0.42585441266286644,1890.0,1.59,150.0
001460,BYC,440000,443000,439000,441000,81,35664500,450114.0,21.2,0.9799486560626863,20803.0,0.19,850.0
001465,BYC우,190500,190500,190500,190500,4,762000,0.0,0.0,0.0,0.0,0.47,900.0
001040,CJ,182000,182000,180500,181500,20590,3732432500,114710.0,25.06,1.5822737773515823,7242.0,0.74,1350.0
079160,CJ CGV,70900,71000,69000,69700,61509,4297819900,19899.0,28.39,3.5026375383185084,2455.0,0.5,350.0
000120,CJ대한통운,209000,209500,205000,205500,27108,5593043000,101842.0,77.94,2.0172743072602657,2636.0,0.0,0.0
011150,CJ씨푸드,3410,3540,3385,3385,215165,742562585,1384.0,47.7,2.4463963150289016,71.0,0.0,0.0
011155,CJ씨푸드1우,16200,16600,16000,16600,3379,54695000,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,78700,78800,77900,78600,549,42891100,0.0,0.0,0.0,0.0,1.78,1400.0
097950,CJ제일제당,353500,358500,353000,357500,21710,7745628500,216981.0,26.69,1.6482511717615829,13401.0,0.7,2500.0
097955,CJ제일제당 우,179500,181000,178000,179000,2416,432888500,0.0,0.0,0.0,0.0,1.42,2550.0
037560,CJ헬로비전,8630,8630,8400,8470,77074,652765350,12282.0,10.97,0.6894540791402052,772.0,0.89,75.0
000590,CS홀딩스,89000,89000,87200,88200,205,17968500,177390.0,4.68,0.4968557098765432,18834.0,0.0,0.0
139130,DGB금융지주,9840,9840,9660,9670,539108,5229107390,20624.0,5.5,0.46908941039565555,1759.0,2.9,280.0
004840,DRB동일,13100,13200,12900,13150,15396,201597150,16422.0,5.53,0.8006199762513702,2377.0,0.46,60.0
155660,DSR,4360,5440,4325,4940,3845106,18975738110,7546.0,7.95,0.6541829901603499,621.0,1.01,50.0
069730,DSR제강,5110,6530,5100,6530,5936816,36055703520,8199.0,9.53,0.7963051896572753,685.0,0.61,40.0
017940,E1,62200,62200,61100,61100,2947,181260900,167698.0,35.4,0.36420101163997187,1725.0,4.26,2600.0
007700,F&F,17200,17200,16400,16500,63095,1045072850,12964.0,20.42,1.2728228170317804,808.0,1.21,200.0
114090,GKL,22200,22350,21850,22050,152221,3361722200,7376.0,14.87,2.9891593089072668,1483.0,3.77,831.0
078930,GS,51400,52300,51300,51900,82136,4259357500,66746.0,9.98,0.7769480099931082,5198.0,2.89,1500.0
006360,GS건설,28400,28400,27600,27600,560879,15604474800,46258.0,76.0,0.5963941372303169,363.0,0.0,0.0
001250,GS글로벌,2760,2835,2725,2770,1139712,3176912040,6368.0,0.0,0.0,0.0,0.0,0.0
007070,GS리테일,46500,48900,46500,48750,614115,29692476650,23281.0,22.86,2.0943708120355655,2133.0,1.74,850.0
078935,GS우,33900,34100,33900,33900,4616,156781650,0.0,0.0,0.0,0.0,4.57,1550.0
001500,HMC투자증권,9680,9680,9580,9630,39566,379880820,24542.0,5.61,0.39221283921440797,1716.0,4.67,450.0
003560,IHQ,2090,2120,2055,2060,935917,1942203050,1489.0,52.8,1.3832689724647413,39.0,0.0,0.0
175330,JB금융지주,6050,6060,5940,5990,338877,2023728010,13767.0,6.8,0.43520652874627735,881.0,0.83,50.0
234080,JW생명과학,40650,40750,33250,34300,5286492,195883396100,10462.0,21.11,3.2787931920282927,1625.0,2.36,808.0
001060,JW중외제약,57000,57300,50000,51100,678453,36060722300,12687.0,425.8,4.026956727358714,120.0,0.29,150.0
001067,JW중외제약2우B,39700,39700,36050,36050,6832,255617400,0.0,0.0,0.0,0.0,0.42,150.0
001065,JW중외제약우,27300,27400,24500,24500,7684,199887450,0.0,0.0,0.0,0.0,0.71,175.0
096760,JW홀딩스,12450,12600,10000,10200,3508794,39067410350,1865.0,5100.0,5.46916890080429,2.0,0.44,45.0
105560,KB금융,42050,43100,41850,41950,1352349,56978738950,74234.0,9.54,0.5648856150820378,4396.0,2.34,980.0
002550,KB손해보험,28950,29100,28600,28700,245263,7089372650,34678.0,9.21,0.8279166095939788,3117.0,1.39,400.0
002380,KCC,417000,421000,412500,414500,21326,8915222500,554909.0,22.12,0.7467913657915082,18730.0,2.17,9000.0
009070,KCTC,3350,3400,3275,3280,32578,107646415,5678.0,11.08,0.5775140894681225,296.0,1.07,35.0
009440,KC그린홀딩스,8520,8680,8500,8660,277688,2394373400,6859.0,14.08,1.2622899657384459,615.0,0.92,80.0
119650,KC코트렐,6180,6180,5830,5900,145324,862279830,5122.0,0.0,0.0,0.0,0.0,0.0
092220,KEC,1030,1035,1000,1000,555024,559985380,2181.0,76.94,0.4585912425492893,13.0,0.0,0.0
109070,KGP,886,918,859,873,1615912,1417520780,268.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,14250,14300,14050,14300,12506,177129350,17281.0,9.13,0.827613238527863,1566.0,2.45,350.0
001940,KISCO홀딩스,62700,63000,61700,61700,1154,71787800,190722.0,4.32,0.32354433907729574,14283.0,1.46,900.0
083420,KPX그린케미칼,4165,4255,4165,4215,15320,64703290,5797.0,23.81,0.7270678799378989,177.0,3.8,160.0
025000,KPX케미칼,63900,65200,62900,64200,4716,300068100,82337.0,9.21,0.7795014695701811,6968.0,2.73,1750.0
092230,KPX홀딩스,65300,65300,64000,64400,401,25797100,131838.0,7.74,0.48858032680259106,8324.0,3.26,2100.0
000040,KR모터스,973,979,951,951,457535,440556008,390.0,0.0,0.0,0.0,0.0,0.0
044450,KSS해운,8260,8290,8200,8200,45725,376561170,9154.0,8.07,0.8957218155997378,1016.0,3.17,260.0
030200,KT,32250,32400,32000,32250,245832,7927399800,41534.0,14.28,0.7764015625752395,2258.0,1.55,500.0
033780,KT&G,111000,114000,111000,113000,410121,46383048570,45224.0,13.74,2.4984137985361756,8222.0,3.01,3400.0
030210,KTB투자증권,2970,2970,2900,2905,248339,724108125,5955.0,7.66,0.4875229586481948,379.0,0.0,0.0
058850,KTcs,2500,2520,2470,2510,123149,307210300,3453.0,8.48,0.7266326382855488,296.0,3.98,100.0
093050,LF,21850,21950,21550,21550,47343,1026338050,34790.0,12.37,0.6192480777522277,1742.0,2.32,500.0
003550,LG,61800,62200,61000,61200,332629,20426807900,73778.0,11.39,0.8292315714033994,5371.0,2.12,1300.0
034220,LG디스플레이,29450,29700,27950,28300,2194023,62428296850,34076.0,10.48,0.8304142303233948,2701.0,1.77,500.0
001120,LG상사,29300,29300,27900,28550,438537,12461719550,30942.0,0.0,0.0,0.0,0.7,200.0
068870,LG생명과학,61800,62200,61200,61600,40469,2493124700,15312.0,89.8,4.023731387147335,686.0,0.0,0.0
068875,LG생명과학우,41900,42300,41700,41700,1466,61474650,0.0,0.0,0.0,0.0,0.0,0.0
051900,LG생활건강,860000,868000,853000,858000,85228,73196039570,114985.0,31.23,7.461099953254772,27467.0,0.64,5500.0
051905,LG생활건강우,470000,478000,469000,477000,4996,2356672000,0.0,0.0,0.0,0.0,1.16,5550.0
003555,LG우,39600,40300,39100,39100,3686,145017900,0.0,0.0,0.0,0.0,3.45,1350.0
032640,LG유플러스,11900,12100,11700,11800,984404,11693462250,10187.0,14.66,1.1581703396485716,805.0,2.12,250.0
011070,LG이노텍,77600,78100,76200,78000,144073,11117279900,74578.0,19.4,1.0455404073587384,4018.0,0.45,350.0
066570,LG전자,48850,48900,47550,47600,1476994,70835592900,64294.0,69.4,0.7402129281114879,686.0,0.84,400.0
066575,LG전자우,24550,24550,24000,24050,17984,435152200,0.0,0.0,0.0,0.0,1.87,450.0
108670,LG하우시스,101000,103000,99000,99500,47063,4728905200,87452.0,13.84,1.1377101867310067,7187.0,1.81,1800.0
108675,LG하우시스우,59600,59900,58800,58800,461,27295200,0.0,0.0,0.0,0.0,3.15,1850.0
051910,LG화학,243000,245000,240000,241500,195127,47261013790,175798.0,15.41,1.3736081326294953,15674.0,1.86,4500.0
051915,LG화학우,178000,178000,175500,177500,11284,1992425250,0.0,0.0,0.0,0.0,2.56,4550.0
079550,LIG넥스원,76300,76800,75200,76500,73134,5568630100,26231.0,18.92,2.9171614692539363,4044.0,1.23,940.0
006260,LS,56200,56800,53600,53900,248809,13599330600,71509.0,0.0,0.0,0.0,2.32,1250.0
000680,LS네트웍스,3225,3250,3140,3185,25742,82049910,8753.0,0.0,0.0,0.0,0.0,0.0
010120,LS산전,42000,42400,39700,39700,369116,14853222500,33775.0,16.56,1.1754348630643967,2397.0,2.52,1000.0
023150,MH에탄올,8000,8070,7950,8000,23634,188814680,7845.0,7.53,1.0204867750159337,1063.0,3.13,250.0
035420,NAVER,871000,876000,855000,860000,80422,69662457990,64452.0,48.8,13.343688908024577,17619.0,0.13,1100.0
181710,NHN엔터테인먼트,52600,52900,51800,52200,44363,2320804400,72935.0,5.82,0.715738435764722,8969.0,0.0,0.0
005940,NH투자증권,10300,10350,10150,10200,383618,3929119650,15127.0,14.19,0.674344714748463,719.0,3.92,400.0
005945,NH투자증권우,7110,7110,7070,7070,29274,207188700,0.0,0.0,0.0,0.0,6.36,450.0
034310,NICE,17450,17550,17050,17300,13051,227061000,12414.0,21.98,1.3937250785403577,787.0,0.69,120.0
008260,NI스틸,3120,3165,3110,3135,123029,385463175,2757.0,12.54,1.1370205386289445,250.0,1.59,50.0
004250,NPC,5860,5960,5850,5960,6494,38184250,4960.0,10.0,1.2016129032258065,596.0,1.26,75.0
004255,NPC우,3040,3040,2995,3000,924,2770885,0.0,0.0,0.0,0.0,2.67,80.0
010060,OCI,94600,94900,92200,93300,130324,12161190600,123914.0,22.19,0.7531080023241926,4206.0,0.0,0.0
005490,POSCO,236000,238000,234000,235500,1269470,299311737500,472954.0,127.6,0.4978668644307903,1845.0,3.4,8000.0
100840,S&TC,17300,17450,17000,17300,12045,208090650,32662.0,4.53,0.5292608765537934,3815.0,2.89,500.0
064960,S&T모티브,41550,43650,41450,42750,49979,2145608250,45130.0,7.08,0.9463639762907157,6034.0,2.34,1000.0
003570,S&T중공업,9210,9360,9170,9330,33417,309591400,20866.0,8.66,0.4467929286878175,1077.0,2.14,200.0
036530,S&T홀딩스,15500,15750,15450,15500,16648,258751450,38286.0,7.24,0.40477355054719744,2141.0,1.61,250.0
010950,S-Oil,79100,81100,78400,80000,259159,20702488900,46224.0,14.75,1.7301510038075458,5422.0,3.0,2400.0
010955,S-Oil우,51800,52900,51500,52800,21040,1105969800,0.0,0.0,0.0,0.0,4.59,2425.0
034120,SBS,24950,25000,24550,24600,24555,606222600,31127.0,12.75,0.7901419989077008,1929.0,3.05,750.0
101060,SBS미디어홀딩스,2885,2930,2885,2915,72006,209440835,4857.0,18.11,0.6002901739757052,161.0,0.86,25.0
004060,SG세계물산,1200,1230,1175,1190,6048052,7277455550,1000.0,170.0,1.19,7.0,0.0,0.0
001380,SG충방,3260,3265,3105,3185,131570,415802125,2829.0,0.0,0.0,0.0,0.0,0.0
002360,SH에너지화학,1615,1630,1570,1600,1057210,1685005980,807.0,14.16,1.9822258364312269,113.0,2.75,44.0
009160,SIMPAC,5020,5050,4990,5010,50626,253653285,7977.0,8.24,0.6282123605365426,608.0,2.4,120.0
123700,SJM,6240,6270,6150,6250,69728,434585500,9596.0,4.12,0.6514901228376406,1517.0,3.2,200.0
025530,SJM홀딩스,5450,5460,5380,5430,4129,22345420,8787.0,6.18,0.6174764566973939,878.0,3.68,200.0
034730,SK,222500,223500,220500,222500,86758,19284762000,177177.0,2.06,1.2551080518175328,107921.0,1.53,3400.0
011790,SKC,28250,28250,27550,27700,163677,4533759750,39240.0,3.7,0.7059059633027523,7488.0,2.71,750.0
018670,SK가스,97500,99700,97000,98100,13184,1294353300,137478.0,12.07,0.7137988669096146,8130.0,2.04,2000.0
001740,SK네트웍스,6680,6740,6560,6620,309775,2054142710,10180.0,22.36,0.650135068762279,296.0,1.51,100.0
001745,SK네트웍스우,61300,62900,60500,61100,1418,86690000,0.0,0.0,0.0,0.0,0.2,125.0
210980,SK디앤디,45400,46300,45400,46000,7934,363687300,16582.0,20.97,2.774420305150163,2194.0,0.87,400.0
03473K,SK우,133500,135500,133500,135000,447,60117000,0.0,0.0,0.0,0.0,2.56,3450.0
096770,SK이노베이션,153500,157000,151500,155500,226180,34965742500,169556.0,17.78,0.9169787562811107,8744.0,3.09,4800.0
096775,SK이노베이션우,87400,91000,87300,89900,15582,1399382500,0.0,0.0,0.0,0.0,5.39,4850.0
001510,SK증권,1090,1095,1070,1070,1092347,1177372055,1270.0,14.66,0.8424458661417323,73.0,0.0,0.0
001515,SK증권우,1700,1720,1675,1700,3466,5885350,0.0,0.0,0.0,0.0,0.0,0.0
006120,SK케미칼,62000,62200,61200,61200,84491,5216010400,55218.0,22.6,1.1080422144952733,2708.0,0.49,300.0
006125,SK케미칼우,25950,25950,25400,25700,1212,31013850,0.0,0.0,0.0,0.0,1.36,350.0
017670,SK텔레콤,228500,229500,223500,224500,212018,47850651147,188878.0,10.7,1.1893242595749638,20988.0,4.45,10000.0
000660,SK하이닉스,42700,42950,42100,42450,2251179,95817905050,29377.0,7.07,1.4445319680362187,6002.0,1.18,500.0
011810,STX,3240,3515,3185,3335,1516230,5061313270,2421.0,0.0,0.0,0.0,0.0,0.0
077970,STX엔진,7280,7380,7150,7210,38773,281479360,4451.0,3.92,1.6195767980509999,1839.0,0.0,0.0
071970,STX중공업,2335,2415,2220,2255,589825,1365069535,4111.0,0.0,0.0,0.0,0.0,0.0
084870,TBH글로벌,8700,8700,8520,8540,26757,229147430,10737.0,0.0,0.0,0.0,0.0,0.0
002710,TCC동양,2325,2340,2210,2210,44665,100481040,3833.0,0.0,0.0,0.0,0.0,0.0
024070,WISCOM,4440,4445,4375,4400,2591,11384885,7847.0,23.66,0.5607318083343953,186.0,3.41,150.0
037270,YG PLUS,2620,2625,2485,2515,110257,278029530,1792.0,0.0,0.0,0.0,0.0,0.0
000500,가온전선,21000,21350,20750,21000,6310,132426950,62877.0,40.94,0.33400031012930004,513.0,2.86,600.0
000860,강남제비스코,37300,37400,36750,37100,2592,95954950,66914.0,5.99,0.5541357189825746,6192.0,1.35,500.0
035250,강원랜드,38400,38550,38000,38500,190353,7277131693,14011.0,17.69,2.749509314110342,2178.0,2.55,980.0
011420,갤럭시아에스엠,1975,1985,1835,1980,41726,81420280,1805.0,23.3,1.097082756232687,85.0,0.0,0.0
002100,경농,5850,5940,5760,5830,43119,252147120,7668.0,15.34,0.7603840636411059,380.0,4.12,240.0
012320,경동가스,67500,67700,66300,67600,1799,120780800,153385.0,0.0,0.0,0.0,1.85,1250.0
009450,경동나비엔,59700,60600,59000,59900,37534,2240546000,16004.0,45.53,3.7440093101724568,1316.0,0.17,100.0
000050,경방,19800,20100,18550,19150,814971,15701501950,24183.0,31.44,0.7916899268080884,609.0,0.65,125.0
214390,경보제약,14450,14500,14100,14150,60267,859139400,5137.0,12.34,2.7561380669651547,1147.0,1.94,275.0
012610,경인양행,4950,5000,4735,4765,187805,911516285,4621.0,99.25,1.0309456827526509,48.0,1.05,50.0
009140,경인전자,21700,22800,21700,22000,952,20974650,37957.0,22.6,0.5797695418499882,974.0,1.59,350.0
013580,계룡건설,14900,14900,14500,14500,9153,134468750,30797.0,7.92,0.4709859117771211,1831.0,0.0,0.0
