,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,3120,3140,3050,3100,62005,191323290,6802.0,3.16,0.4562295556453984,982.0,9.68,300.0
006840,AK홀딩스,17850,18000,17550,17700,40015,707548600,62448.0,8.16,0.2831595887778632,2168.0,4.24,750.0
027410,BGF,4200,4250,4195,4235,82978,350276085,15699.0,15.07,0.2697469783107204,281.0,2.6,110.0
282330,BGF리테일,137000,138000,135500,137000,34685,4736828000,36022.0,15.63,3.8029630763838767,8763.0,1.97,2700.0
138930,BNK금융지주,5020,5150,5020,5100,1138161,5811351520,25415.0,3.1,0.20086785916289593,1647.0,7.06,360.0
001460,BYC,217000,221000,213500,215000,845,182625000,517079.0,6.46,0.4156484520498802,33265.0,0.51,1100.0
001465,BYC우,132000,132000,125000,127000,759,95967500,0.0,0.0,0.0,0.0,0.91,1150.0
001040,CJ,87300,89000,87200,88300,66383,5854121100,126448.0,10.72,0.6984887068201948,8240.0,2.1,1850.0
079160,CJ CGV,21850,22350,21550,21700,94600,2061079650,11590.0,0.0,0.0,0.0,0.0,0.0
00104K,CJ4우(전환),60500,61300,60000,61300,11999,726023200,0.0,0.0,0.0,0.0,3.1,1900.0
000120,CJ대한통운,156500,161000,156500,159500,56467,9014669500,131146.0,118.25,1.2163485733457369,1349.0,0.0,0.0
011150,CJ씨푸드,3850,3850,3710,3760,1524918,5772467830,1781.0,73.75,2.1118753509264456,51.0,0.0,0.0
011155,CJ씨푸드1우,41000,47750,39500,44900,110869,4898066400,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,45000,45750,44650,45350,13339,602677350,0.0,0.0,0.0,0.0,4.19,1900.0
097950,CJ제일제당,341000,346500,338000,346000,68032,23384716500,297949.0,36.38,1.161757549110754,9516.0,1.01,3500.0
097955,CJ제일제당 우,148000,150000,145500,147500,11247,1658941000,0.0,0.0,0.0,0.0,2.41,3550.0
000590,CS홀딩스,63000,63000,60300,62000,9976,611740600,195584.0,7.35,0.317052671422509,8435.0,0.81,500.0
012030,DB,698,709,691,702,662720,465013911,1049.0,30.52,0.6690747140133461,23.0,0.0,0.0
016610,DB금융투자,3445,3485,3390,3400,93755,320357680,16484.0,2.9,0.20621559163431205,1172.0,7.35,250.0
