,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
095570,AJ네트웍스,5700,5800,5620,5740,364840,2090624600,5613.0,12.01,1.0225787234990202,478.0,0.0,0.0
068400,AJ렌터카,10450,10750,10150,10450,801368,8386644200,10172.0,13.21,1.0273153325304758,791.0,0.0,0.0
006840,AK홀딩스,52800,52800,51600,52400,62016,3218863900,42342.0,0.0,0.0,0.0,0.95,500.0
027410,BGF리테일,101500,104500,101500,104000,68900,7135634000,15615.0,33.3,6.658233269292347,3121.0,1.15,1200.0
138930,BNK금융지주,8700,8740,8610,8670,515934,4467489560,22104.0,4.59,0.39245406657166126,1890.0,1.73,150.0
001460,BYC,384000,384000,375500,381500,16,6095000,450114.0,18.34,0.8477964054661707,20803.0,0.22,850.0
001465,BYC우,162500,162500,162500,162500,3,487500,0.0,0.0,0.0,0.0,0.55,900.0
001040,CJ,163000,163500,160000,163000,61480,9967147500,114710.0,22.52,1.4214816166855548,7242.0,0.83,1350.0
079160,CJ CGV,69000,69900,67500,69300,86823,6014197000,19899.0,28.23,3.4833605017840092,2455.0,0.51,350.0
000120,CJ대한통운,166000,166000,157500,163000,82223,13178466500,101842.0,61.84,1.6007160601716384,2636.0,0.0,0.0
011150,CJ씨푸드,3260,3310,3240,3280,186525,610952515,1384.0,46.2,2.3694454479768785,71.0,0.0,0.0
011155,CJ씨푸드1우,20450,21100,20150,20600,5617,115840500,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,69500,70200,68000,69000,8566,587350600,0.0,0.0,0.0,0.0,2.03,1400.0
097950,CJ제일제당,353000,353500,347000,351000,48354,16903586000,216981.0,26.19,1.6173705877473143,13401.0,0.71,2500.0
097955,CJ제일제당 우,155000,156000,151000,152000,6085,927099000,0.0,0.0,0.0,0.0,1.68,2550.0
037560,CJ헬로비전,8450,8450,8260,8310,88821,739420130,12282.0,10.76,0.6761953468490474,772.0,0.9,75.0
000590,CS홀딩스,82800,82800,80300,81100,1025,83796400,177390.0,4.31,0.4574556327160494,18834.0,0.0,0.0
139130,DGB금융지주,10700,10800,10650,10800,332480,3579035700,20624.0,6.14,0.5237276655837859,1759.0,2.59,280.0
004840,DRB동일,10750,10900,10500,10750,30923,329200000,16050.0,4.63,0.669965683411215,2323.0,0.56,60.0
155660,DSR,8950,11050,8950,10400,4143473,42922151970,7546.0,16.75,1.378445534057779,621.0,0.48,50.0
069730,DSR제강,13350,14400,13150,13600,3610318,50125634200,8199.0,19.84,1.657881296499573,685.0,0.29,40.0
017940,E1,57200,57200,56300,56800,2965,167636300,167698.0,32.94,0.33880658982218037,1725.0,4.58,2600.0
007700,F&F,24500,24700,23800,24450,68086,1642801050,12964.0,30.27,1.886348734958346,808.0,0.82,200.0
114090,GKL,19200,19400,19000,19150,351385,6740938600,7376.0,12.91,2.5948981494034706,1483.0,4.34,831.0
078930,GS,54700,55000,53600,53900,140842,7614934000,66746.0,10.37,0.8073688404548587,5198.0,2.78,1500.0
006360,GS건설,30250,30250,29450,29750,359836,10730439900,46258.0,81.94,0.6429874292014355,363.0,0.0,0.0
001250,GS글로벌,3030,3040,2970,3010,575522,1722971695,6368.0,0.0,0.0,0.0,0.0,0.0
007070,GS리테일,50700,52000,50700,51600,150911,7779024900,23281.0,24.19,2.216053326747133,2133.0,1.65,850.0
078935,GS우,34600,34850,34500,34750,5254,182563800,0.0,0.0,0.0,0.0,4.46,1550.0
001500,HMC투자증권,9980,9980,9810,9840,20298,200405000,24542.0,5.73,0.40067982947600034,1716.0,4.57,450.0
003560,IHQ,1725,1750,1695,1720,583069,999454765,1489.0,44.1,1.1549068166554735,39.0,0.0,0.0
175330,JB금융지주,5750,5760,5710,5740,284194,1630697430,13767.0,6.52,0.41720832652357087,881.0,0.87,50.0
234080,JW생명과학,29200,29950,29050,29950,27779,821001600,10462.0,18.44,2.8637867998470656,1625.0,2.7,808.0
001060,JW중외제약,44700,45550,44200,44850,77386,3487619200,12444.0,380.0,3.603342976534876,118.0,0.33,150.0
001067,JW중외제약2우B,36200,37250,36100,37200,172,6258300,0.0,0.0,0.0,0.0,0.4,150.0
001065,JW중외제약우,22450,22600,22400,22500,279,6264450,0.0,0.0,0.0,0.0,0.78,175.0
096760,JW홀딩스,7650,7820,7650,7740,77896,602179400,1865.0,3870.0,4.150134048257373,2.0,0.58,45.0
105560,KB금융,47400,47850,47200,47500,1215440,57760747450,74234.0,10.81,0.640296225449255,4396.0,2.06,980.0
002550,KB손해보험,27200,27450,26750,27300,229397,6242304950,34678.0,8.76,0.7871878874935118,3117.0,1.47,400.0
021960,KB캐피탈,26000,26000,25500,25600,8507,218097650,26928.0,9.09,0.9513180982620321,2817.0,1.95,500.0
002380,KCC,340500,342000,332000,336000,27447,9182656500,554909.0,17.94,0.6054494971247538,18730.0,2.68,9000.0
009070,KCTC,3325,3375,3310,3310,3953,13165435,5678.0,11.18,0.5828086474110602,296.0,1.06,35.0
009440,KC그린홀딩스,7120,7120,6940,6940,84206,587803830,6859.0,11.28,1.011513157894737,615.0,1.15,80.0
119650,KC코트렐,5900,5900,5770,5830,31705,184045750,5122.0,0.0,0.0,0.0,0.0,0.0
092220,KEC,1025,1025,1000,1000,253158,254608165,2181.0,76.94,0.4585912425492893,13.0,0.0,0.0
109070,KGP,640,690,620,659,1723307,1126335138,268.0,0.0,0.0,0.0,0.0,0.0
001390,KG케미칼,13800,14000,13700,14000,11320,156227700,17281.0,8.94,0.8099140674729471,1566.0,2.5,350.0
001940,KISCO홀딩스,61200,61300,60500,60500,1573,95753600,190722.0,4.24,0.3174010921327901,14283.0,1.49,900.0
083420,KPX그린케미칼,4280,4295,4240,4285,2754,11739405,5797.0,24.2,0.7389948464723133,177.0,3.73,160.0
025000,KPX케미칼,63300,64500,63300,63900,916,58729500,82337.0,9.17,0.7761956957382464,6968.0,2.74,1750.0
092230,KPX홀딩스,63300,63300,62500,63100,522,32776500,131838.0,7.58,0.478468366480074,8324.0,3.33,2100.0
000040,KR모터스,774,784,767,777,151370,117240488,390.0,0.0,0.0,0.0,0.0,0.0
