,종목명,시가,고가,저가,종가,거래량,거래대금,BPS,PER,PBR,EPS,DIV,DPS
068400,AJ렌터카,16400,17600,16400,17350,298893,5150057950,8589.0,21.34,2.0203130457562,813.0,0.0,0.0
006840,AK홀딩스,74000,74600,72100,73700,47540,3483949600,35485.0,10.42,2.0770325489643513,7072.0,0.27,200.0
027410,BGF리테일,67000,71900,67000,71900,36703,2589024100,7860.0,25.16,9.147145356234097,2858.0,0.56,400.0
138930,BS금융지주,16150,16150,15850,16050,454330,7245351500,17557.0,10.5,0.9138235461639233,1528.0,1.74,280.0
001460,BYC,268500,279000,267000,277500,364,100669000,414146.0,11.29,0.6697451276240746,24570.0,0.27,750.0
001465,BYC우,177500,186500,175000,186500,389,70872500,0.0,0.0,0.0,0.0,0.43,800.0
001040,CJ,168000,169500,166500,168000,50911,8550467000,103118.0,31.81,1.628910568474951,5280.0,0.57,950.0
079160,CJ CGV,52400,53500,51100,52700,131002,6904344300,17591.0,86.0,2.996873401171053,613.0,0.66,350.0
000120,CJ대한통운,205500,210500,201500,210000,69469,14328355000,97222.0,0.0,0.0,0.0,0.0,0.0
011150,CJ씨푸드,2495,2545,2480,2485,45454,113278715,1232.0,14.04,2.016975700081169,177.0,0.0,0.0
011155,CJ씨푸드1우,6090,6090,5800,5830,1418,8274170,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,75600,78100,75600,77500,16890,1309896500,0.0,0.0,0.0,0.0,1.29,1000.0
097950,CJ제일제당,352500,355500,344000,347000,46780,16331503500,199891.0,41.84,1.7359972122306657,8293.0,0.52,1800.0
097955,CJ제일제당 우,178500,179000,172500,172500,9679,1707911500,0.0,0.0,0.0,0.0,1.07,1850.0
037560,CJ헬로비전,10750,10800,10400,10550,271983,2865944100,11415.0,10.61,0.9238474594831362,994.0,0.71,75.0
000590,CS홀딩스,78000,89000,77900,89000,16712,1437188600,153699.0,12.79,0.5790479179272474,6959.0,0.0,0.0
139130,DGB금융지주,12300,12500,12200,12300,390368,4810817650,20208.0,6.92,0.6086783390241488,1777.0,2.28,280.0
004840,DRB동일,12400,12700,12300,12550,49510,618131700,12922.0,5.3,0.9705655809859155,2366.0,0.32,40.0
155660,DSR,4220,4220,4165,4215,8019,33673515,6520.0,9.35,0.6468642158742332,451.0,0.71,30.0
069730,DSR제강,3400,3400,3205,3295,77768,254572765,7038.0,26.16,0.46827046035805625,126.0,0.91,30.0
017940,E1,76500,76500,75000,75000,7672,583123100,161614.0,11.61,0.4641911050404049,6462.0,2.67,2000.0
007700,F&F,13850,14450,13750,13800,6171,85636500,11526.0,25.38,1.1976401179941003,544.0,0.72,100.0
114090,GKL,40400,40800,39900,40400,187440,7579401450,6395.0,18.17,6.319663799843628,2224.0,2.92,1179.0
078930,GS,41800,41900,41300,41600,152490,6343089450,69423.0,11.01,0.5990452101608977,3778.0,3.25,1350.0
