일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,57800,-200,-0.34,58700,58700,57700,4699,272655300,412259251400,7132513
2010/01/05,58000,200,0.35,57500,58000,57300,6962,400560600,413685754000,7132513
2010/01/06,57900,-100,-0.17,58000,58100,57500,4441,256591700,412972502700,7132513
2010/01/07,58000,100,0.17,57700,59000,57200,15984,927338100,413685754000,7132513
2010/01/08,57600,-400,-0.69,57800,58000,57100,13655,783105900,410832748800,7132513
2010/01/11,57300,-300,-0.52,57600,57700,57100,5650,324952600,408692994900,7132513
2010/01/12,57000,-300,-0.52,57500,58600,56800,26173,1503972400,406553241000,7132513
2010/01/13,56400,-600,-1.05,57000,57100,56300,8528,483002100,402273733200,7132513
2010/01/14,56200,-200,-0.35,56600,56900,56200,8939,504099200,400847230600,7132513
2010/01/15,56500,300,0.53,57700,59000,56500,24183,1383532500,402986984500,7132513
2010/01/18,56200,-300,-0.53,56600,56900,55900,13479,757475200,400847230600,7132513
2010/01/19,56100,-100,-0.18,56500,56700,56000,15072,847814700,400133979300,7132513
2010/01/20,56000,-100,-0.18,56900,56900,56000,10758,604802800,399420728000,7132513
2010/01/21,55500,-500,-0.89,56000,56200,55000,10893,603981700,395854471500,7132513
2010/01/22,54400,-1100,-1.98,55500,55700,54400,12298,674653800,388008707200,7132513
2010/01/25,52800,-1600,-2.94,54200,54500,52800,19666,1054748300,376596686400,7132513
2010/01/26,54500,1700,3.22,53000,55600,52800,13998,759714800,388721958500,7132513
2010/01/27,55200,700,1.28,54400,56100,54000,13951,771630000,393714717600,7132513
2010/01/28,54600,-600,-1.09,55600,55700,53500,8790,478401300,389435209800,7132513
2010/01/29,53000,-1600,-2.93,55000,55000,53000,5145,275460000,378023189000,7132513
2010/02/01,52700,-300,-0.57,52800,53900,52400,4709,248804000,375883435100,7132513
2010/02/02,52800,100,0.19,52800,53600,52300,5878,309485100,376596686400,7132513
2010/02/03,52300,-500,-0.95,53000,53000,52300,6341,332833100,373030429900,7132513
