일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2020/12/23,5190,220,4.43,4970,5320,4800,10670210,53699088805,743514210000,143259000
2020/12/24,5210,20,0.39,5260,5280,5070,2303133,12003783580,746379390000,143259000
2020/12/28,5120,-90,-1.73,5250,5250,5070,1376178,7038185890,733486080000,143259000
2020/12/29,5080,-40,-0.78,5100,5110,5040,764891,3881756600,727755720000,143259000
2020/12/30,5070,-10,-0.20,5080,5090,5040,410452,2078386730,726323130000,143259000
2021/01/04,5250,180,3.55,5080,5280,5070,2181305,11171478410,752109750000,143259000
2021/01/05,5230,-20,-0.38,5270,5280,5160,531607,2764933780,749244570000,143259000
2021/01/06,5230,0,0.00,5240,5250,5170,396896,2064530380,749244570000,143259000
2021/01/07,5190,-40,-0.76,5230,5250,5150,438382,2280118150,743514210000,143259000
2021/01/08,5180,-10,-0.19,5190,5240,5130,432076,2239537980,742081620000,143259000
2021/01/11,5150,-30,-0.58,5180,5200,5110,533788,2751974580,737783850000,143259000
2021/01/12,5230,80,1.55,5150,5230,5090,724948,3761207800,749244570000,143259000
2021/01/13,5230,0,0.00,5240,5250,5160,551073,2880993840,749244570000,143259000
2021/01/14,5210,-20,-0.38,5240,5280,5170,607070,3170713180,746379390000,143259000
2021/01/15,5270,60,1.15,5180,5280,5180,482354,2530868700,754974930000,143259000
2021/01/18,5280,10,0.19,5220,5300,5220,656862,3458173230,756407520000,143259000
2021/01/19,5310,30,0.57,5290,5320,5220,434365,2294937640,760705290000,143259000
2021/01/20,5300,-10,-0.19,5310,5330,5260,343497,1821645210,759272700000,143259000
2021/01/21,5280,-20,-0.38,5300,5330,5270,261522,1388360650,756407520000,143259000
2021/01/22,5290,10,0.19,5280,5310,5250,210888,1113548670,757840110000,143259000
2021/01/25,5300,10,0.19,5280,5320,5260,249477,1323433390,759272700000,143259000
2021/01/26,5400,100,1.89,5310,5410,5290,506936,2710939910,773598600000,143259000
2021/01/27,5530,130,2.41,5430,5610,5390,774207,4270407850,792222270000,143259000
2021/01/28,5580,50,0.90,5500,5640,5420,461135,2563228120,799385220000,143259000
2021/01/29,5370,-210,-3.76,5640,5640,5330,518549,2824545700,769300830000,143259000
2021/02/01,5510,140,2.61,5420,5520,5350,336637,1844446830,789357090000,143259000
2021/02/02,5700,190,3.45,5600,5700,5550,519089,2935408330,816576300000,143259000
2021/02/03,5660,-40,-0.70,5720,5830,5640,350995,2005845410,810845940000,143259000
2021/02/04,5750,90,1.59,5640,5770,5640,276519,1587555650,823739250000,143259000
2021/02/05,5820,70,1.22,5800,5820,5760,353823,2047217400,833767380000,143259000
2021/02/08,5750,-70,-1.20,5840,5990,5670,667441,3897570660,823739250000,143259000
2021/02/09,5850,100,1.74,5850,5870,5750,257114,1497496490,838065150000,143259000
2021/02/10,5870,20,0.34,5860,5880,5810,233217,1362981970,840930330000,143259000
2021/02/15,6040,170,2.90,6300,6310,5950,1985542,12004966240,865284360000,143259000
2021/02/16,6040,0,0.00,6150,6180,5880,1592801,9654970730,865284360000,143259000
2021/02/17,6000,-40,-0.66,6090,6200,5960,1397466,8510543350,859554000000,143259000
2021/02/18,5990,-10,-0.17,6100,6130,5890,701988,4218216500,858121410000,143259000
2021/02/19,5910,-80,-1.34,5990,6000,5710,599716,3511127340,846660690000,143259000
2021/02/22,5890,-20,-0.34,6000,6050,5880,552932,3295976490,843795510000,143259000
2021/02/23,5800,-90,-1.53,5890,5970,5780,350972,2049515340,830902200000,143259000
2021/02/24,5560,-240,-4.14,5750,5750,5480,1030911,5741853620,796520040000,143259000
2021/02/25,5720,160,2.88,5610,5740,5550,380707,2153163000,819441480000,143259000
2021/02/26,5720,0,0.00,5550,5760,5550,401767,2275745380,819441480000,143259000
2021/03/02,5830,110,1.92,5900,5900,5800,313853,1831288490,835199970000,143259000
2021/03/03,5810,-20,-0.34,5900,5910,5800,475896,2780619780,832334790000,143259000
2021/03/04,5840,30,0.52,5840,5950,5710,516635,3029820360,836632560000,143259000
2021/03/05,5840,0,0.00,5850,5880,5810,302684,1767868140,836632560000,143259000
2021/03/08,5880,40,0.68,5900,5960,5810,670834,3971234485,842362920000,143259000
2021/03/09,5770,-110,-1.87,5880,5920,5750,353647,2045485410,826604430000,143259000
2021/03/10,5830,60,1.04,5810,5840,5770,135146,785065740,835199970000,143259000
2021/03/11,5810,-20,-0.34,5850,5860,5740,296201,1719280025,832334790000,143259000
2021/03/12,5840,30,0.52,5930,5960,5800,816218,4788905640,836632560000,143259000
2021/03/15,5820,-20,-0.34,5880,5880,5810,338205,1972708950,833767380000,143259000
2021/03/16,5820,0,0.00,5860,5860,5770,316833,1835785260,833767380000,143259000
2021/03/17,5830,10,0.17,5840,5870,5770,149110,865183130,835199970000,143259000
2021/03/18,5830,0,0.00,5810,5830,5790,218787,1271356550,835199970000,143259000
2021/03/19,5860,30,0.51,5830,5890,5780,668196,3907901470,839497740000,143259000
2021/03/22,5880,20,0.34,5860,5950,5830,214089,1259808950,842362920000,143259000
2021/03/23,5900,20,0.34,5930,5930,5860,192588,1134326180,845228100000,143259000
2021/03/24,5970,70,1.19,5890,6000,5870,354162,2112772280,855256230000,143259000
2021/03/25,5980,10,0.17,6000,6050,5930,276344,1655815080,856688820000,143259000
2021/03/26,6060,80,1.34,6010,6100,5960,544719,3296673520,868149540000,143259000
2021/03/29,6090,30,0.50,6080,6140,6080,375676,2295797690,872447310000,143259000
2021/03/30,6070,-20,-0.33,6120,6120,6070,228645,1391651700,869582130000,143259000
2021/03/31,6030,-40,-0.66,6070,6090,5990,286477,1727047340,863851770000,143259000
2021/04/01,6060,30,0.50,6030,6100,6020,189351,1148250050,868149540000,143259000
2021/04/02,6090,30,0.50,6070,6090,6040,262219,1591844220,872447310000,143259000
2021/04/05,6110,20,0.33,6140,6140,6060,155659,949440040,875312490000,143259000
2021/04/06,6100,-10,-0.16,6090,6100,6040,211449,1283960920,873879900000,143259000
2021/04/07,6100,0,0.00,6120,6120,6030,208079,1266060430,873879900000,143259000
2021/04/08,6060,-40,-0.66,6100,6120,6030,222737,1348069065,868149540000,143259000
2021/04/09,6120,60,0.99,6060,6150,6060,334753,2046237810,876745080000,143259000
2021/04/12,6110,-10,-0.16,6120,6140,6100,308463,1888386390,875312490000,143259000
