일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,5900,70,1.20,5750,5910,5630,141935,825951540,66965000000,11350000
2010/01/05,6150,250,4.24,5940,6220,5770,238752,1441746230,69802500000,11350000
2010/01/06,6300,150,2.44,6150,6420,6070,371409,2332044580,71505000000,11350000
2010/01/07,5890,-410,-6.51,6350,6350,5770,191729,1157106030,66851500000,11350000
2010/01/08,5670,-220,-3.74,5870,6100,5520,236330,1357987850,64354500000,11350000
2010/01/11,5900,230,4.06,5580,5990,5570,150541,875907650,66965000000,11350000
2010/01/12,5910,10,0.17,5960,5960,5730,80285,467584240,67078500000,11350000
2010/01/13,5710,-200,-3.38,5900,5900,5710,84683,489984730,64808500000,11350000
2010/01/14,5930,220,3.85,5710,6060,5710,151839,898694950,67305500000,11350000
2010/01/15,6590,660,11.13,5930,6660,5870,547930,3484984070,74796500000,11350000
2010/01/18,6250,-340,-5.16,6590,6590,6200,216045,1360263170,70937500000,11350000
2010/01/19,6190,-60,-0.96,6260,6490,5970,319916,1961937510,70256500000,11350000
2010/01/20,5970,-220,-3.55,6230,6280,5950,132736,804617030,67759500000,11350000
2010/01/21,5960,-10,-0.17,6020,6070,5820,82568,488397210,67646000000,11350000
2010/01/22,5770,-190,-3.19,6030,6030,5410,328449,1865209610,65489500000,11350000
2010/01/25,5310,-460,-7.97,5760,5760,5300,143246,792674110,60268500000,11350000
2010/01/26,4985,-325,-6.12,5320,5450,4950,163989,841891980,56579750000,11350000
2010/01/27,5100,115,2.31,5020,5240,5020,72670,372274910,57885000000,11350000
2010/01/28,4980,-120,-2.35,5010,5100,4590,59726,297560130,56523000000,11350000
2010/01/29,5000,20,0.40,5040,5040,4880,30790,153011700,56750000000,11350000
2010/02/01,4960,-40,-0.80,4995,5100,4780,48947,239922340,56296000000,11350000
2010/02/02,5050,90,1.81,5070,5190,4960,60616,307402750,57317500000,11350000
2010/02/03,5180,130,2.57,5150,5190,4845,51299,260540980,58793000000,11350000
2010/02/04,5090,-90,-1.74,5270,5280,5030,26190,133974210,57771500000,11350000
2010/02/05,4830,-260,-5.11,4950,4960,4655,94522,453488760,54820500000,11350000
2010/02/08,4700,-130,-2.69,4950,4950,4660,56525,270337515,53345000000,11350000
2010/02/09,5400,700,14.89,4700,5400,4700,281633,1458582150,61290000000,11350000
2010/02/10,5060,-340,-6.30,5420,5450,5000,280919,1466589460,57431000000,11350000
2010/02/11,5050,-10,-0.20,5060,5530,5000,227486,1181600560,57317500000,11350000
2010/02/12,5230,180,3.56,5170,5320,5120,84479,441174340,59360500000,11350000
2010/02/16,5120,-110,-2.10,5210,5350,5030,62012,316885840,58112000000,11350000
2010/02/17,5120,0,0.00,5190,5190,5070,43174,220342870,58112000000,11350000
2010/02/18,5290,170,3.32,5150,5290,5050,75367,389517300,60041500000,11350000
2010/02/19,5450,160,3.02,5350,5920,5330,498731,2809912730,61857500000,11350000
2010/02/22,5590,140,2.57,5650,5730,5520,135695,763762550,63446500000,11350000
2010/02/23,5530,-60,-1.07,5630,5700,5460,59480,331631600,62765500000,11350000
2010/02/24,5560,30,0.54,5450,5620,5350,73198,398141790,63106000000,11350000
2010/02/25,5340,-220,-3.96,5670,5670,5330,56381,305921420,60609000000,11350000
2010/02/26,5360,20,0.37,5430,5430,5270,29258,155402790,60836000000,11350000
2010/03/02,5460,100,1.87,5440,5550,5340,61027,329421590,61971000000,11350000
2010/03/03,5500,40,0.73,5510,5570,5420,42916,234915270,62425000000,11350000
2010/03/04,5360,-140,-2.55,5540,5540,5360,45671,246644780,60836000000,11350000
2010/03/05,5350,-10,-0.19,5300,5370,5240,48194,254503610,60722500000,11350000
2010/03/08,5450,100,1.87,5370,5580,5310,127927,696215210,61857500000,11350000
2010/03/09,5470,20,0.37,5460,5550,5360,66243,358115280,62084500000,11350000
2010/03/10,5360,-110,-2.01,5470,5560,5350,56682,305907540,60836000000,11350000
2010/03/11,5330,-30,-0.56,5360,5440,5220,59847,318931050,60495500000,11350000
2010/03/12,5280,-50,-0.94,5400,5400,5200,32697,171475690,59928000000,11350000
2010/03/15,5240,-40,-0.76,5280,5300,5160,51835,270812530,59474000000,11350000
2010/03/16,5080,-160,-3.05,5280,5280,5020,86073,439709450,57658000000,11350000
2010/03/17,5150,70,1.38,5050,5150,5010,88508,447247580,58452500000,11350000
2010/03/18,5210,60,1.17,5140,5330,5070,109647,567478630,59133500000,11350000
2010/03/19,5190,-20,-0.38,5110,5200,5100,31986,164554210,58906500000,11350000
2010/03/22,5160,-30,-0.58,5170,5260,5110,18332,94390270,58566000000,11350000
2010/03/23,5200,40,0.78,5140,5250,5080,46425,239368050,59020000000,11350000
2010/03/24,5390,190,3.65,5270,5430,5150,110113,584085880,61176500000,11350000
2010/03/25,5570,180,3.34,5440,5600,5350,198725,1094869100,63219500000,11350000
2010/03/26,5390,-180,-3.23,5510,5620,5350,80239,436228270,61176500000,11350000
2010/03/29,5180,-210,-3.90,5310,5380,5100,81382,426407210,58793000000,11350000
2010/03/30,5220,40,0.77,5120,5280,5120,31479,163375440,59247000000,11350000
2010/03/31,5140,-80,-1.53,5280,5280,5050,35652,181787060,58339000000,11350000
2010/04/01,5080,-60,-1.17,5140,5190,4970,78651,395465450,57658000000,11350000
2010/04/02,4930,-150,-2.95,5100,5100,4895,84103,415689445,55955500000,11350000
2010/04/05,4830,-100,-2.03,4930,4930,4750,67339,324647460,54820500000,11350000
2010/04/06,4785,-45,-0.93,4850,4850,4735,24235,115349940,54309750000,11350000
2010/04/07,4775,-10,-0.21,4745,4800,4700,45184,214130850,54196250000,11350000
2010/04/08,4835,60,1.26,4775,4885,4735,19844,95640420,54877250000,11350000
2010/04/09,4910,75,1.55,4835,5020,4835,22414,110815885,55728500000,11350000
2010/04/12,4930,20,0.41,4915,4980,4865,33365,164095395,55955500000,11350000
2010/04/13,4900,-30,-0.61,4990,4990,4835,20195,98575830,55615000000,11350000
2010/04/14,4780,-120,-2.45,4860,4970,4720,42599,205262390,54253000000,11350000
2010/04/15,4730,-50,-1.05,4805,4885,4725,37204,176545495,53685500000,11350000
2010/04/16,4730,0,0.00,4720,4805,4660,44680,210436905,53685500000,11350000
2010/04/19,4625,-105,-2.22,4730,4730,4580,38719,178780300,52493750000,11350000
2010/04/20,4690,65,1.41,4580,4845,4570,32212,150311910,53231500000,11350000
2010/04/21,4545,-145,-3.09,4745,4745,4510,84376,386576310,51585750000,11350000
2010/04/22,4565,20,0.44,4600,4600,4550,18003,82383560,51812750000,11350000
2010/04/23,4790,225,4.93,4565,5200,4545,367699,1820897925,54366500000,11350000
2010/04/26,4670,-120,-2.51,4840,4840,4510,82891,388987490,53004500000,11350000
2010/04/27,4640,-30,-0.64,4795,4795,4600,38611,178676655,52664000000,11350000
2010/04/28,4540,-100,-2.16,4630,4670,4535,50552,232683105,51529000000,11350000
2010/04/29,4365,-175,-3.85,4435,4500,4365,85703,378596330,49542750000,11350000
2010/04/30,4420,55,1.26,4305,4465,4305,28758,125982945,50167000000,11350000
2010/05/03,4500,80,1.81,4365,4630,4365,66267,298973320,51075000000,11350000
2010/05/04,4380,-120,-2.67,4600,4600,4380,61342,271963615,49713000000,11350000
2010/05/06,4200,-180,-4.11,4175,4360,4165,62062,261390910,47670000000,11350000
2010/05/07,3990,-210,-5.00,4150,4150,3570,451517,1676836265,45286500000,11350000
2010/05/10,3985,-5,-0.13,3940,4045,3930,61685,245208470,45229750000,11350000
2010/05/11,4165,180,4.52,4140,4265,4005,113332,465708235,47272750000,11350000
2010/05/12,4235,70,1.68,4250,4340,4170,89777,380785490,48067250000,11350000
