일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,4000,-200,-4.76,4250,4270,4000,11315,45606760,43964044000,10991011
2010/01/05,4050,50,1.25,4000,4170,4000,14943,60388520,44513594550,10991011
2010/01/06,4050,0,0.00,4050,4060,4010,16692,67569620,44513594550,10991011
2010/01/07,4550,500,12.35,4085,4655,4030,39120,173866615,50009100050,10991011
2010/01/08,4585,35,0.77,4550,4675,4355,5479,24717655,50393785435,10991011
2010/01/11,4500,-85,-1.85,4585,4640,4500,6336,28647980,49459549500,10991011
2010/01/12,4500,0,0.00,4700,5000,4500,21715,101398870,49459549500,10991011
2010/01/13,4610,110,2.44,4500,4625,4500,3945,17962240,50668560710,10991011
2010/01/14,4625,15,0.33,4620,4700,4305,6160,28645360,50833425875,10991011
2010/01/15,4800,175,3.78,5230,5310,4720,166210,822195600,52756852800,10991011
2010/01/18,4800,0,0.00,4610,4990,4570,19626,93124945,52756852800,10991011
2010/01/19,4660,-140,-2.92,4710,4800,4610,4601,21552350,51218111260,10991011
2010/01/20,4565,-95,-2.04,4650,4770,4520,11790,54286575,50173965215,10991011
2010/01/21,4565,0,0.00,4400,4950,4400,73315,335589445,50173965215,10991011
2010/01/22,4565,0,0.00,4565,4625,4500,17430,79376770,50173965215,10991011
2010/01/25,4565,0,0.00,4735,4735,4530,7775,35731480,50173965215,10991011
2010/01/26,4700,135,2.96,4700,4800,4510,54073,249375185,51657751700,10991011
2010/01/27,4750,50,1.06,4570,4790,4550,6617,30941405,52207302250,10991011
2010/01/28,4655,-95,-2.00,4800,4800,4550,9696,45435605,51163156205,10991011
2010/01/29,4650,-5,-0.11,4690,4690,4500,11435,52032860,51108201150,10991011
2010/02/01,4700,50,1.08,4885,4900,4700,12980,62234720,51657751700,10991011
2010/02/02,4740,40,0.85,4615,4800,4615,6529,30737470,52097392140,10991011
2010/02/03,4790,50,1.05,4700,4790,4640,12328,58128110,52646942690,10991011
2010/02/04,4890,100,2.09,4900,4900,4730,14142,68525810,53746043790,10991011
2010/02/05,4830,-60,-1.23,4850,5100,4610,13056,62982520,53086583130,10991011
2010/02/08,4870,40,0.83,4825,4950,4720,13333,65051700,53526223570,10991011
2010/02/09,4830,-40,-0.82,4705,4860,4605,11632,55319275,53086583130,10991011
2010/02/10,4685,-145,-3.00,4830,4830,4665,24640,115655905,51492886535,10991011
2010/02/11,4450,-235,-5.02,4770,4770,4320,20458,91854185,48909998950,10991011
2010/02/12,4560,110,2.47,4500,4685,4300,10396,45926905,50119010160,10991011
2010/02/16,4590,30,0.66,4455,4685,4455,2146,9815645,50448740490,10991011
2010/02/17,4590,0,0.00,4625,4625,4450,13150,59793340,50448740490,10991011
2010/02/18,4590,0,0.00,4605,4700,4450,181402,767441045,50448740490,10991011
2010/02/19,4595,5,0.11,4605,4975,4555,39641,187124940,50503695545,10991011
2010/02/22,4595,0,0.00,4580,4615,4460,11070,50634705,50503695545,10991011
2010/02/23,4595,0,0.00,4510,4595,4510,9371,42585195,50503695545,10991011
2010/02/24,4595,0,0.00,4590,4635,4570,5513,25334975,50503695545,10991011
2010/02/25,4350,-245,-5.33,4595,4600,4350,14020,62725440,47810897850,10991011
2010/02/26,4350,0,0.00,4350,4590,4330,8363,36390835,47810897850,10991011
2010/03/02,4350,0,0.00,4350,4500,4250,5469,23803330,47810897850,10991011
2010/03/03,4300,-50,-1.15,4160,4350,4160,2282,9791350,47261347300,10991011
2010/03/04,4200,-100,-2.33,4220,4495,4200,7605,32508195,46162246200,10991011
2010/03/05,4550,350,8.33,4200,4580,4160,54928,239328780,50009100050,10991011
2010/03/08,4550,0,0.00,4740,4740,4300,24757,111499785,50009100050,10991011
2010/03/09,4455,-95,-2.09,4460,4620,4400,18053,81290420,48964954005,10991011
2010/03/10,4300,-155,-3.48,4450,4450,4265,7216,31071940,47261347300,10991011
2010/03/11,4300,0,0.00,4295,4485,4240,8557,36809145,47261347300,10991011
2010/03/12,4265,-35,-0.81,4300,4390,4235,4060,17362780,46876661915,10991011
2010/03/15,4265,0,0.00,4300,4430,4220,12760,54685990,46876661915,10991011
2010/03/16,4265,0,0.00,4165,4265,4165,5815,24424400,46876661915,10991011
2010/03/17,4240,-25,-0.59,4260,4300,4140,4016,16894035,46601886640,10991011
2010/03/18,4255,15,0.35,4240,4280,4210,14745,62551615,46766751805,10991011
2010/03/19,4200,-55,-1.29,4190,4230,4140,7179,29919575,46162246200,10991011
2010/03/22,3995,-205,-4.88,4200,4200,3910,24113,96050070,43909088945,10991011
2010/03/23,3995,0,0.00,4005,4070,3945,18645,74209440,43909088945,10991011
2010/03/24,4000,5,0.13,3995,4100,3960,14641,58396110,43964044000,10991011
2010/03/25,3990,-10,-0.25,3975,4000,3975,2417,9648740,43854133890,10991011
2010/03/26,4000,10,0.25,3990,4075,3940,12915,51404675,43964044000,10991011
