일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2010/01/04,8920,-180,-1.98,9100,9100,8790,12616,111967820,38088400000,4270000
2010/01/05,8790,-130,-1.46,8920,8940,8700,7499,65688720,37533300000,4270000
2010/01/06,8760,-30,-0.34,8810,8850,8700,7190,63043820,37405200000,4270000
2010/01/07,8560,-200,-2.28,8530,8790,8530,4926,42361500,36551200000,4270000
2010/01/08,8570,10,0.12,8500,8600,8380,4385,37134190,36593900000,4270000
2010/01/11,8300,-270,-3.15,8610,8650,8280,7561,63387340,35441000000,4270000
2010/01/12,8280,-20,-0.24,8300,8400,8200,1941,16065650,35355600000,4270000
2010/01/13,8220,-60,-0.72,8200,8360,8150,4714,38846990,35099400000,4270000
2010/01/14,8380,160,1.95,8250,8480,8250,11373,94861090,35782600000,4270000
2010/01/15,8380,0,0.00,8390,8410,8270,3061,25459920,35782600000,4270000
2010/01/18,8290,-90,-1.07,8400,8400,8170,1444,11900720,35398300000,4270000
2010/01/19,8240,-50,-0.60,8050,8300,8050,4138,33658240,35184800000,4270000
2010/01/20,8220,-20,-0.24,8300,8390,8170,12153,100458700,35099400000,4270000
2010/01/21,8230,10,0.12,8040,8350,8040,4768,39016270,35142100000,4270000
2010/01/22,8390,160,1.94,8000,8510,8000,11362,94235070,35825300000,4270000
2010/01/25,8360,-30,-0.36,8300,8370,8170,9093,75371210,35697200000,4270000
2010/01/26,8170,-190,-2.27,8170,8380,8060,9918,81358430,34885900000,4270000
2010/01/27,8120,-50,-0.61,8010,8270,8010,5017,40763340,34672400000,4270000
2010/01/28,8050,-70,-0.86,8050,8220,7760,8344,67787070,34373500000,4270000
2010/01/29,8100,50,0.62,8010,8130,8000,3199,25634380,34587000000,4270000
2010/02/01,8030,-70,-0.86,8100,8100,7950,3647,29210530,34288100000,4270000
2010/02/02,8090,60,0.75,8030,8140,7810,12846,101871080,34544300000,4270000
2010/02/03,8210,120,1.48,8020,8290,8020,3757,30802000,35056700000,4270000
2010/02/04,8200,-10,-0.12,8140,8300,8080,7228,59299670,35014000000,4270000
2010/02/05,7990,-210,-2.56,8090,8180,7810,4494,36018820,34117300000,4270000
2010/02/08,7900,-90,-1.13,7870,8190,7820,6583,51984090,33733000000,4270000
2010/02/09,7890,-10,-0.13,7890,7900,7510,7782,60369310,33690300000,4270000
2010/02/10,8060,170,2.15,8150,8150,7860,3142,25331160,34416200000,4270000
2010/02/11,8070,10,0.12,8000,8100,7860,6800,54568510,34458900000,4270000
2010/02/12,8340,270,3.35,8240,8350,8050,10595,87384920,35611800000,4270000
2010/02/16,8160,-180,-2.16,8380,8470,8150,1864,15276440,34843200000,4270000
2010/02/17,8220,60,0.74,8200,8300,8180,2399,19741680,35099400000,4270000
2010/02/18,8240,20,0.24,8220,8350,8050,1699,13925810,35184800000,4270000
2010/02/19,8220,-20,-0.24,8100,8300,8060,1841,14949560,35099400000,4270000
2010/02/22,8200,-20,-0.24,8290,8290,7950,1520,12447620,35014000000,4270000
2010/02/23,8090,-110,-1.34,8100,8150,7990,1735,13927280,34544300000,4270000
2010/02/24,7910,-180,-2.22,8100,8100,7840,4210,33436540,33775700000,4270000
2010/02/25,7500,-410,-5.18,7790,7990,7440,31821,244527350,32025000000,4270000
2010/02/26,7430,-70,-0.93,7530,7650,7370,4620,34459080,31726100000,4270000
2010/03/02,7600,170,2.29,7680,7680,7450,2962,22408990,32452000000,4270000
2010/03/03,7450,-150,-1.97,7600,7740,7410,5803,43477240,31811500000,4270000
2010/03/04,7450,0,0.00,7400,7500,7350,6371,47259980,31811500000,4270000
2010/03/05,7470,20,0.27,7460,7580,7370,17502,130111410,31896900000,4270000
