일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2011/03/30,15700,600,3.97,15100,15800,14900,2486239,38155049950,3036064414300,193379899
2011/03/31,15900,200,1.27,15900,15950,15700,1360158,21572017650,3074740394100,193379899
2011/04/01,16300,400,2.52,15800,16450,15700,2395651,38714999550,3152092353700,193379899
2011/04/04,16300,0,0.00,16200,16400,16050,1521104,24609832120,3152092353700,193379899
2011/04/05,16050,-250,-1.53,16100,16250,15950,1096267,17638108910,3103747378950,193379899
2011/04/06,15500,-550,-3.43,15950,16000,15300,1741615,27133116450,2997388434500,193379899
2011/04/07,15150,-350,-2.26,15700,15700,15100,785308,11985585850,2929705469850,193379899
2011/04/08,14750,-400,-2.64,15200,15250,14700,1187996,17673382950,2852353510250,193379899
2011/04/11,14900,150,1.02,14800,15000,14650,682156,10095653400,2881360495100,193379899
2011/04/12,14650,-250,-1.68,14800,15050,14550,520905,7711821750,2833015520350,193379899
2011/04/13,14450,-200,-1.37,14600,14700,14300,865036,12485138550,2794339540550,193379899
2011/04/14,14300,-150,-1.04,14400,14500,13900,1180586,16672810300,2765332555700,193379899
2011/04/15,14300,0,0.00,14150,14400,14100,845897,12080767950,2765332555700,193379899
2011/04/18,13600,-700,-4.90,14250,14400,13450,1045927,14390092700,2629966626400,193379899
2011/04/19,14000,400,2.94,13500,14050,13300,991303,13454026650,2707318586000,193379899
2011/04/20,13900,-100,-0.71,14250,14350,13850,921644,12920828150,2687980596100,193379899
2011/04/21,13500,-400,-2.88,14000,14050,13450,1151081,15676320000,2610628636500,193379899
2011/04/22,14450,950,7.04,13600,14700,13550,1630857,23070497250,2794339540550,193379899
2011/04/25,14450,0,0.00,14750,15000,14350,1388458,20375589100,2794339540550,193379899
2011/04/26,14250,-200,-1.38,14450,14500,13900,1236783,17534098750,2755663560750,193379899
2011/04/27,14750,500,3.51,14500,15000,14250,1452861,21515589850,2852353510250,193379899
